,TT
2018-08-30 08:50:00,10817.8705138
2018-08-30 08:51:00,10817.8705138
2018-08-30 08:52:00,10810.8133638
2018-08-30 08:53:00,10810.8133638
2018-08-30 08:54:00,10810.8133638
2018-08-30 08:55:00,10810.8133638
2018-08-30 08:56:00,10810.8133638
2018-08-30 08:57:00,10803.7562138
2018-08-30 08:58:00,10814.3419388
2018-08-30 08:59:00,10810.8133638
2018-08-30 09:00:00,10817.8705138
2018-08-30 09:01:00,10824.9276638
2018-08-30 09:02:00,10824.9276638
2018-08-30 09:03:00,10817.8705138
2018-08-30 09:04:00,10817.8705138
2018-08-30 09:05:00,10817.8705138
2018-08-30 09:06:00,10824.9276638
2018-08-30 09:07:00,10817.8705138
2018-08-30 09:08:00,10810.8133638
2018-08-30 09:09:00,10810.8133638
2018-08-30 09:10:00,10810.8133638
2018-08-30 09:11:00,10803.7562138
2018-08-30 09:12:00,10803.7562138
2018-08-30 09:13:00,10810.8133638
2018-08-30 09:14:00,10810.8133638
2018-08-30 09:15:00,10810.8133638
2018-08-30 09:16:00,10817.8705138
2018-08-30 09:17:00,10824.9276638
2018-08-30 09:18:00,10824.9276638
2018-08-30 09:19:00,10831.9848138
2018-08-30 09:20:00,10831.9848138
2018-08-30 09:21:00,10824.9276638
2018-08-30 09:22:00,10824.9276638
2018-08-30 09:23:00,10824.9276638
2018-08-30 09:24:00,10817.8705138
2018-08-30 09:25:00,10817.8705138
2018-08-30 09:26:00,10817.8705138
2018-08-30 09:27:00,10817.8705138
2018-08-30 09:28:00,10817.8705138
2018-08-30 09:29:00,10817.8705138
2018-08-30 09:30:00,10817.8705138
2018-08-30 09:31:00,10810.8133638
2018-08-30 09:32:00,10817.8705138
2018-08-30 09:33:00,10831.9848138
2018-08-30 09:34:00,10831.9848138
2018-08-30 09:35:00,10846.0991138
2018-08-30 09:36:00,10839.0419638
2018-08-30 09:37:00,10846.0991138
2018-08-30 09:38:00,10846.0991138
2018-08-30 09:39:00,10839.0419638
2018-08-30 09:40:00,10846.0991138
2018-08-30 09:41:00,10839.0419638
2018-08-30 09:42:00,10839.0419638
2018-08-30 09:43:00,10831.9848138
2018-08-30 09:44:00,10831.9848138
2018-08-30 09:45:00,10824.9276638
2018-08-30 09:46:00,10831.9848138
2018-08-30 09:47:00,10839.0419638
2018-08-30 09:48:00,10849.6276888
2018-08-30 09:49:00,10839.0419638
2018-08-30 09:50:00,10846.0991138
2018-08-30 09:51:00,10846.0991138
2018-08-30 09:52:00,10846.0991138
2018-08-30 09:53:00,10839.0419638
2018-08-30 09:54:00,10839.0419638
2018-08-30 09:55:00,10839.0419638
2018-08-30 09:56:00,10839.0419638
2018-08-30 09:57:00,10831.9848138
2018-08-30 09:58:00,10831.9848138
2018-08-30 09:59:00,10824.9276638
2018-08-30 10:00:00,10831.9848138
2018-08-30 10:01:00,10839.0419638
2018-08-30 10:02:00,10839.0419638
2018-08-30 10:03:00,10839.0419638
2018-08-30 10:04:00,10831.9848138
2018-08-30 10:05:00,10824.9276638
2018-08-30 10:06:00,10810.8133638
2018-08-30 10:07:00,10796.6990638
2018-08-30 10:08:00,10789.6419138
2018-08-30 10:09:00,10796.6990638
2018-08-30 10:10:00,10796.6990638
2018-08-30 10:11:00,10796.6990638
2018-08-30 10:12:00,10789.6419138
2018-08-30 10:13:00,10803.7562138
2018-08-30 10:14:00,10807.2847888
2018-08-30 10:15:00,10810.8133638
2018-08-30 10:16:00,10810.8133638
2018-08-30 10:17:00,10807.2847888
2018-08-30 10:18:00,10810.8133638
2018-08-30 10:19:00,10803.7562138
2018-08-30 10:20:00,10796.6990638
2018-08-30 10:21:00,10796.6990638
2018-08-30 10:22:00,10789.6419138
2018-08-30 10:23:00,10775.5276138
2018-08-30 10:24:00,10775.5276138
2018-08-30 10:25:00,10771.9990388
2018-08-30 10:26:00,10768.4704638
2018-08-30 10:27:00,10775.5276138
2018-08-30 10:28:00,10775.5276138
2018-08-30 10:29:00,10779.0561888
2018-08-30 10:30:00,10782.5847638
2018-08-30 10:31:00,10782.5847638
2018-08-30 10:32:00,10782.5847638
2018-08-30 10:33:00,10782.5847638
2018-08-30 10:34:00,10782.5847638
2018-08-30 10:35:00,10775.5276138
2018-08-30 10:36:00,10782.5847638
2018-08-30 10:37:00,10768.4704638
2018-08-30 10:38:00,10768.4704638
2018-08-30 10:39:00,10764.9418888
2018-08-30 10:40:00,10750.8275888
2018-08-30 10:41:00,10761.4133138
2018-08-30 10:42:00,10757.8847388
2018-08-30 10:43:00,10754.3561638
2018-08-30 10:44:00,10747.2990138
2018-08-30 10:45:00,10754.3561638
2018-08-30 10:46:00,10754.3561638
2018-08-30 10:47:00,10761.4133138
2018-08-30 10:48:00,10768.4704638
2018-08-30 10:49:00,10768.4704638
2018-08-30 10:50:00,10768.4704638
2018-08-30 10:51:00,10768.4704638
2018-08-30 10:52:00,10768.4704638
2018-08-30 10:53:00,10775.5276138
2018-08-30 10:54:00,10775.5276138
2018-08-30 10:55:00,10775.5276138
2018-08-30 10:56:00,10768.4704638
2018-08-30 10:57:00,10768.4704638
2018-08-30 10:58:00,10768.4704638
2018-08-30 10:59:00,10768.4704638
2018-08-30 11:00:00,10768.4704638
2018-08-30 11:01:00,10775.5276138
2018-08-30 11:02:00,10782.5847638
2018-08-30 11:03:00,10775.5276138
2018-08-30 11:04:00,10779.0561888
2018-08-30 11:05:00,10775.5276138
2018-08-30 11:06:00,10768.4704638
2018-08-30 11:07:00,10768.4704638
2018-08-30 11:08:00,10768.4704638
2018-08-30 11:09:00,10761.4133138
2018-08-30 11:10:00,10757.8847388
2018-08-30 11:11:00,10761.4133138
2018-08-30 11:12:00,10761.4133138
2018-08-30 11:13:00,10761.4133138
2018-08-30 11:14:00,10761.4133138
2018-08-30 11:15:00,10761.4133138
2018-08-30 11:16:00,10775.5276138
2018-08-30 11:17:00,10768.4704638
2018-08-30 11:18:00,10768.4704638
2018-08-30 11:19:00,10768.4704638
2018-08-30 11:20:00,10768.4704638
2018-08-30 11:21:00,10775.5276138
2018-08-30 11:22:00,10775.5276138
2018-08-30 11:23:00,10779.0561888
2018-08-30 11:24:00,10779.0561888
2018-08-30 11:25:00,10775.5276138
2018-08-30 11:26:00,10775.5276138
2018-08-30 11:27:00,10775.5276138
2018-08-30 11:28:00,10775.5276138
2018-08-30 11:29:00,10775.5276138
2018-08-30 11:30:00,10775.5276138
2018-08-30 11:31:00,10775.5276138
2018-08-30 11:32:00,10775.5276138
2018-08-30 11:33:00,10782.5847638
2018-08-30 11:34:00,10796.6990638
2018-08-30 11:35:00,10796.6990638
2018-08-30 11:36:00,10796.6990638
2018-08-30 11:37:00,10796.6990638
2018-08-30 11:38:00,10789.6419138
2018-08-30 11:39:00,10796.6990638
2018-08-30 11:40:00,10800.2276388
2018-08-30 11:41:00,10796.6990638
2018-08-30 11:42:00,10789.6419138
2018-08-30 11:43:00,10789.6419138
2018-08-30 11:44:00,10789.6419138
2018-08-30 11:45:00,10796.6990638
2018-08-30 11:46:00,10789.6419138
2018-08-30 11:47:00,10786.1133388
2018-08-30 11:48:00,10782.5847638
2018-08-30 11:49:00,10789.6419138
2018-08-30 11:50:00,10796.6990638
2018-08-30 11:51:00,10810.8133638
2018-08-30 11:52:00,10810.8133638
2018-08-30 11:53:00,10810.8133638
2018-08-30 11:54:00,10803.7562138
2018-08-30 11:55:00,10803.7562138
2018-08-30 11:56:00,10810.8133638
2018-08-30 11:57:00,10803.7562138
2018-08-30 11:58:00,10803.7562138
2018-08-30 11:59:00,10810.8133638
2018-08-30 12:00:00,10810.8133638
2018-08-30 12:01:00,10810.8133638
2018-08-30 12:02:00,10810.8133638
2018-08-30 12:03:00,10817.8705138
2018-08-30 12:04:00,10810.8133638
2018-08-30 12:05:00,10817.8705138
2018-08-30 12:06:00,10810.8133638
2018-08-30 12:07:00,10803.7562138
2018-08-30 12:08:00,10810.8133638
2018-08-30 12:09:00,10810.8133638
2018-08-30 12:10:00,10810.8133638
2018-08-30 12:11:00,10810.8133638
2018-08-30 12:12:00,10810.8133638
2018-08-30 12:13:00,10810.8133638
2018-08-30 12:14:00,10803.7562138
2018-08-30 12:15:00,10810.8133638
2018-08-30 12:16:00,10810.8133638
2018-08-30 12:17:00,10810.8133638
2018-08-30 12:18:00,10810.8133638
2018-08-30 12:19:00,10810.8133638
2018-08-30 12:20:00,10817.8705138
2018-08-30 12:21:00,10817.8705138
2018-08-30 12:22:00,10821.3990888
2018-08-30 12:23:00,10817.8705138
2018-08-30 12:24:00,10810.8133638
2018-08-30 12:25:00,10810.8133638
2018-08-30 12:26:00,10810.8133638
2018-08-30 12:27:00,10810.8133638
2018-08-30 12:28:00,10817.8705138
2018-08-30 12:29:00,10817.8705138
2018-08-30 12:30:00,10810.8133638
2018-08-30 12:31:00,10810.8133638
2018-08-30 12:32:00,10810.8133638
2018-08-30 12:33:00,10810.8133638
2018-08-30 12:34:00,10810.8133638
2018-08-30 12:35:00,10803.7562138
2018-08-30 12:36:00,10803.7562138
2018-08-30 12:37:00,10810.8133638
2018-08-30 12:38:00,10814.3419388
2018-08-30 12:39:00,10814.3419388
2018-08-30 12:40:00,10810.8133638
2018-08-30 12:41:00,10810.8133638
2018-08-30 12:42:00,10810.8133638
2018-08-30 12:43:00,10810.8133638
2018-08-30 12:44:00,10810.8133638
2018-08-30 12:45:00,10817.8705138
2018-08-30 12:46:00,10824.9276638
2018-08-30 12:47:00,10821.3990888
2018-08-30 12:48:00,10824.9276638
2018-08-30 12:49:00,10817.8705138
2018-08-30 12:50:00,10817.8705138
2018-08-30 12:51:00,10817.8705138
2018-08-30 12:52:00,10817.8705138
2018-08-30 12:53:00,10810.8133638
2018-08-30 12:54:00,10810.8133638
2018-08-30 12:55:00,10803.7562138
2018-08-30 12:56:00,10810.8133638
2018-08-30 12:57:00,10810.8133638
2018-08-30 12:58:00,10810.8133638
2018-08-30 12:59:00,10810.8133638
2018-08-30 13:00:00,10810.8133638
2018-08-30 13:01:00,10810.8133638
2018-08-30 13:02:00,10810.8133638
2018-08-30 13:03:00,10810.8133638
2018-08-30 13:04:00,10817.8705138
2018-08-30 13:05:00,10810.8133638
2018-08-30 13:06:00,10796.6990638
2018-08-30 13:07:00,10796.6990638
2018-08-30 13:08:00,10789.6419138
2018-08-30 13:09:00,10789.6419138
2018-08-30 13:10:00,10796.6990638
2018-08-30 13:11:00,10796.6990638
2018-08-30 13:12:00,10796.6990638
2018-08-30 13:13:00,10796.6990638
2018-08-30 13:14:00,10796.6990638
2018-08-30 13:15:00,10796.6990638
2018-08-30 13:16:00,10796.6990638
2018-08-30 13:17:00,10768.4704638
2018-08-30 13:18:00,10761.4133138
2018-08-30 13:19:00,10719.0704138
2018-08-30 13:20:00,10719.0704138
2018-08-30 13:21:00,10712.0132638
2018-08-30 13:22:00,10704.9561138
2018-08-30 13:23:00,10662.6132138
2018-08-30 13:24:00,10690.8418138
2018-08-30 13:25:00,10697.8989638
2018-08-30 13:26:00,10690.8418138
2018-08-30 13:27:00,10676.7275138
2018-08-30 13:28:00,10697.8989638
2018-08-30 13:29:00,10676.7275138
2018-08-30 13:30:00,10676.7275138
2018-08-30 13:31:00,10683.7846638
2018-08-30 13:32:00,10676.7275138
2018-08-30 13:33:00,10694.3703888
2018-08-30 13:34:00,10701.4275388
2018-08-30 13:35:00,10697.8989638
2018-08-30 13:36:00,10697.8989638
2018-08-30 13:37:00,10701.4275388
2018-08-30 13:38:00,10701.4275388
2018-08-30 13:39:00,10704.9561138
2018-08-30 13:40:00,10697.8989638
2018-08-30 13:41:00,10704.9561138
2018-08-30 13:42:00,10697.8989638
2018-08-30 13:43:00,10704.9561138
2018-08-30 13:44:00,10690.8418138
2018-08-30 13:45:00,10704.9561138
2018-08-30 13:46:00,10712.0132638
2018-08-30 13:47:00,10719.0704138
2018-08-30 13:48:00,10712.0132638
2018-08-30 13:49:00,10712.0132638
2018-08-30 13:50:00,10690.8418138
2018-08-30 13:51:00,10683.7846638
2018-08-30 13:52:00,10687.3132388
2018-08-30 13:53:00,10683.7846638
2018-08-30 13:54:00,10683.7846638
2018-08-30 13:55:00,10669.6703638
2018-08-30 13:56:00,10683.7846638
2018-08-30 13:57:00,10687.3132388
2018-08-30 13:58:00,10690.8418138
2018-08-30 13:59:00,10690.8418138
2018-08-30 14:00:00,10683.7846638
2018-08-30 14:01:00,10683.7846638
2018-08-30 14:02:00,10676.7275138
2018-08-30 14:03:00,10669.6703638
2018-08-30 14:04:00,10676.7275138
2018-08-30 14:05:00,10676.7275138
2018-08-30 14:06:00,10690.8418138
2018-08-30 14:07:00,10683.7846638
2018-08-30 14:08:00,10683.7846638
2018-08-30 14:09:00,10683.7846638
2018-08-30 14:10:00,10683.7846638
2018-08-30 14:11:00,10676.7275138
2018-08-30 14:12:00,10690.8418138
2018-08-30 14:13:00,10690.8418138
2018-08-30 14:14:00,10680.2560888
2018-08-30 14:15:00,10683.7846638
2018-08-30 14:16:00,10683.7846638
2018-08-30 14:17:00,10683.7846638
2018-08-30 14:18:00,10683.7846638
2018-08-30 14:19:00,10683.7846638
2018-08-30 14:20:00,10676.7275138
2018-08-30 14:21:00,10683.7846638
2018-08-30 14:22:00,10683.7846638
2018-08-30 14:23:00,10690.8418138
2018-08-30 14:24:00,10690.8418138
2018-08-30 14:25:00,10690.8418138
2018-08-30 14:26:00,10690.8418138
2018-08-30 14:27:00,10697.8989638
2018-08-30 14:28:00,10697.8989638
2018-08-30 14:29:00,10697.8989638
2018-08-30 14:30:00,10697.8989638
2018-08-30 14:31:00,10697.8989638
2018-08-30 14:32:00,10704.9561138
2018-08-30 14:33:00,10704.9561138
2018-08-30 14:34:00,10712.0132638
2018-08-30 14:35:00,10712.0132638
2018-08-30 14:36:00,10704.9561138
2018-08-30 14:37:00,10704.9561138
2018-08-30 14:38:00,10704.9561138
2018-08-30 14:39:00,10719.0704138
2018-08-30 14:40:00,10704.9561138
2018-08-30 14:41:00,10704.9561138
2018-08-30 14:42:00,10715.5418388
2018-08-30 14:43:00,10704.9561138
2018-08-30 14:44:00,10704.9561138
2018-08-30 14:45:00,10712.0132638
2018-08-30 14:46:00,10704.9561138
2018-08-30 14:47:00,10704.9561138
2018-08-30 14:48:00,10712.0132638
2018-08-30 14:49:00,10697.8989638
2018-08-30 14:50:00,10701.4275388
2018-08-30 14:51:00,10708.4846888
2018-08-30 14:52:00,10704.9561138
2018-08-30 14:53:00,10701.4275388
2018-08-30 14:54:00,10712.0132638
2018-08-30 14:55:00,10712.0132638
2018-08-30 14:56:00,10712.0132638
2018-08-30 14:57:00,10712.0132638
2018-08-30 14:58:00,10719.0704138
2018-08-30 14:59:00,10719.0704138
2018-08-30 15:00:00,10736.7132888
2018-08-30 15:01:00,10740.2418638
2018-08-30 15:02:00,10740.2418638
2018-08-30 15:03:00,10747.2990138
2018-08-30 15:04:00,10747.2990138
2018-08-30 15:05:00,10743.7704388
2018-08-30 15:06:00,10747.2990138
2018-08-30 15:07:00,10740.2418638
2018-08-30 15:08:00,10740.2418638
2018-08-30 15:09:00,10733.1847138
2018-08-30 15:10:00,10733.1847138
2018-08-30 15:11:00,10733.1847138
2018-08-30 15:12:00,10733.1847138
2018-08-30 15:13:00,10733.1847138
2018-08-30 15:14:00,10733.1847138
2018-08-30 15:15:00,10740.2418638
2018-08-30 15:16:00,10740.2418638
2018-08-30 15:17:00,10740.2418638
2018-08-30 15:18:00,10733.1847138
2018-08-30 15:19:00,10726.1275638
2018-08-30 15:20:00,10726.1275638
2018-08-30 15:21:00,10712.0132638
2018-08-30 15:22:00,10712.0132638
2018-08-30 15:23:00,10712.0132638
2018-08-30 15:24:00,10719.0704138
2018-08-30 18:44:00,10733.1847138
2018-08-30 18:45:00,10726.1275638
2018-08-30 18:46:00,10740.2418638
2018-08-30 18:47:00,10740.2418638
2018-08-30 18:48:00,10740.2418638
2018-08-30 18:49:00,10733.1847138
2018-08-30 18:50:00,10719.0704138
2018-08-30 18:51:00,10726.1275638
2018-08-30 18:52:00,10726.1275638
2018-08-30 18:53:00,10726.1275638
2018-08-30 18:54:00,10726.1275638
2018-08-30 18:55:00,10733.1847138
2018-08-30 18:56:00,10726.1275638
2018-08-30 18:57:00,10719.0704138
2018-08-30 18:58:00,10719.0704138
2018-08-30 18:59:00,10733.1847138
2018-08-30 19:00:00,10733.1847138
2018-08-30 19:01:00,10747.2990138
2018-08-30 19:02:00,10754.3561638
2018-08-30 19:03:00,10768.4704638
2018-08-30 19:04:00,10761.4133138
2018-08-30 19:05:00,10754.3561638
2018-08-30 19:06:00,10761.4133138
2018-08-30 19:07:00,10761.4133138
2018-08-30 19:08:00,10754.3561638
2018-08-30 19:09:00,10747.2990138
2018-08-30 19:10:00,10733.1847138
2018-08-30 19:11:00,10719.0704138
2018-08-30 19:12:00,10712.0132638
2018-08-30 19:13:00,10726.1275638
2018-08-30 19:14:00,10740.2418638
2018-08-30 19:15:00,10726.1275638
2018-08-30 19:16:00,10740.2418638
2018-08-30 19:17:00,10754.3561638
2018-08-30 19:18:00,10747.2990138
2018-08-30 19:19:00,10747.2990138
2018-08-30 19:20:00,10747.2990138
2018-08-30 19:21:00,10754.3561638
2018-08-30 19:22:00,10747.2990138
2018-08-30 19:23:00,10740.2418638
2018-08-30 19:24:00,10747.2990138
2018-08-30 19:25:00,10747.2990138
2018-08-30 19:26:00,10761.4133138
2018-08-30 19:27:00,10761.4133138
2018-08-30 19:28:00,10761.4133138
2018-08-30 19:29:00,10761.4133138
2018-08-30 19:30:00,10754.3561638
2018-08-30 19:31:00,10754.3561638
2018-08-30 19:32:00,10768.4704638
2018-08-30 19:33:00,10782.5847638
2018-08-30 19:34:00,10782.5847638
2018-08-30 19:35:00,10775.5276138
2018-08-30 19:36:00,10775.5276138
2018-08-30 19:37:00,10775.5276138
2018-08-30 19:38:00,10768.4704638
2018-08-30 19:39:00,10761.4133138
2018-08-30 19:40:00,10761.4133138
2018-08-30 19:41:00,10754.3561638
2018-08-30 19:42:00,10761.4133138
2018-08-30 19:43:00,10761.4133138
2018-08-30 19:44:00,10768.4704638
2018-08-30 19:45:00,10775.5276138
2018-08-30 19:46:00,10775.5276138
2018-08-30 19:47:00,10768.4704638
2018-08-30 19:48:00,10761.4133138
2018-08-30 19:49:00,10761.4133138
2018-08-30 19:50:00,10768.4704638
2018-08-30 19:51:00,10761.4133138
2018-08-30 19:52:00,10768.4704638
2018-08-30 19:53:00,10775.5276138
2018-08-30 19:54:00,10796.6990638
2018-08-30 19:55:00,10782.5847638
2018-08-30 19:56:00,10775.5276138
2018-08-30 19:57:00,10775.5276138
2018-08-30 19:58:00,10768.4704638
2018-08-30 19:59:00,10768.4704638
2018-08-30 20:00:00,10761.4133138
2018-08-30 20:01:00,10761.4133138
2018-08-30 20:02:00,10768.4704638
2018-08-30 20:03:00,10768.4704638
2018-08-30 20:04:00,10803.7562138
2018-08-30 20:05:00,10789.6419138
2018-08-30 20:06:00,10782.5847638
2018-08-30 20:07:00,10782.5847638
2018-08-30 20:08:00,10782.5847638
2018-08-30 20:09:00,10782.5847638
2018-08-30 20:10:00,10782.5847638
2018-08-30 20:11:00,10782.5847638
2018-08-30 20:12:00,10789.6419138
2018-08-30 20:13:00,10803.7562138
2018-08-30 20:14:00,10803.7562138
2018-08-30 20:15:00,10803.7562138
2018-08-30 20:16:00,10817.8705138
2018-08-30 20:17:00,10803.7562138
2018-08-30 20:18:00,10803.7562138
2018-08-30 20:19:00,10810.8133638
2018-08-30 20:20:00,10803.7562138
2018-08-30 20:21:00,10789.6419138
2018-08-30 20:22:00,10789.6419138
2018-08-30 20:23:00,10803.7562138
2018-08-30 20:24:00,10789.6419138
2018-08-30 20:25:00,10782.5847638
2018-08-30 20:26:00,10782.5847638
2018-08-30 20:27:00,10782.5847638
2018-08-30 20:28:00,10782.5847638
2018-08-30 20:29:00,10782.5847638
2018-08-30 20:30:00,10782.5847638
2018-08-30 20:31:00,10789.6419138
2018-08-30 20:32:00,10803.7562138
2018-08-30 20:33:00,10803.7562138
2018-08-30 20:34:00,10810.8133638
2018-08-30 20:35:00,10810.8133638
2018-08-30 20:36:00,10810.8133638
2018-08-30 20:37:00,10810.8133638
2018-08-30 20:38:00,10803.7562138
2018-08-30 20:39:00,10796.6990638
2018-08-30 20:40:00,10796.6990638
2018-08-30 20:41:00,10803.7562138
2018-08-30 20:42:00,10803.7562138
2018-08-30 20:43:00,10803.7562138
2018-08-30 20:44:00,10803.7562138
2018-08-30 20:45:00,10810.8133638
2018-08-30 20:46:00,10803.7562138
2018-08-30 20:47:00,10810.8133638
2018-08-30 20:48:00,10817.8705138
2018-08-30 20:49:00,10824.9276638
2018-08-30 20:50:00,10824.9276638
2018-08-30 20:51:00,10846.0991138
2018-08-30 20:52:00,10839.0419638
2018-08-30 20:53:00,10839.0419638
2018-08-30 20:54:00,10853.1562638
2018-08-30 20:55:00,10846.0991138
2018-08-30 20:56:00,10846.0991138
2018-08-30 20:57:00,10846.0991138
2018-08-30 20:58:00,10839.0419638
2018-08-30 20:59:00,10839.0419638
2018-08-30 21:00:00,10839.0419638
2018-08-30 21:01:00,10831.9848138
2018-08-30 21:02:00,10839.0419638
2018-08-30 21:03:00,10831.9848138
2018-08-30 21:04:00,10839.0419638
2018-08-30 21:05:00,10839.0419638
2018-08-30 21:06:00,10831.9848138
2018-08-30 21:07:00,10831.9848138
2018-08-30 21:08:00,10839.0419638
2018-08-30 21:09:00,10846.0991138
2018-08-30 21:10:00,10839.0419638
2018-08-30 21:11:00,10839.0419638
2018-08-30 21:12:00,10839.0419638
2018-08-30 21:13:00,10839.0419638
2018-08-30 21:14:00,10839.0419638
2018-08-30 21:15:00,10839.0419638
2018-08-30 21:16:00,10831.9848138
2018-08-30 21:17:00,10824.9276638
2018-08-30 21:18:00,10824.9276638
2018-08-30 21:19:00,10831.9848138
2018-08-30 21:20:00,10831.9848138
2018-08-30 21:21:00,10831.9848138
2018-08-30 21:22:00,10831.9848138
2018-08-30 21:23:00,10839.0419638
2018-08-30 21:24:00,10831.9848138
2018-08-30 21:25:00,10831.9848138
2018-08-30 21:26:00,10831.9848138
2018-08-30 21:27:00,10831.9848138
2018-08-30 21:28:00,10831.9848138
2018-08-30 21:29:00,10831.9848138
2018-08-30 21:30:00,10824.9276638
2018-08-30 21:31:00,10831.9848138
2018-08-30 21:32:00,10839.0419638
2018-08-30 21:33:00,10839.0419638
2018-08-30 21:34:00,10839.0419638
2018-08-30 21:35:00,10839.0419638
2018-08-30 21:36:00,10839.0419638
2018-08-30 21:37:00,10839.0419638
2018-08-30 21:38:00,10839.0419638
2018-08-30 21:39:00,10853.1562638
2018-08-30 21:40:00,10860.2134138
2018-08-30 21:41:00,10860.2134138
2018-08-30 21:42:00,10853.1562638
2018-08-30 21:43:00,10853.1562638
2018-08-30 21:44:00,10846.0991138
2018-08-30 21:45:00,10846.0991138
2018-08-30 21:46:00,10846.0991138
2018-08-30 21:47:00,10846.0991138
2018-08-30 21:48:00,10846.0991138
2018-08-30 21:49:00,10839.0419638
2018-08-30 21:50:00,10846.0991138
2018-08-30 21:51:00,10846.0991138
2018-08-30 21:52:00,10846.0991138
2018-08-30 21:53:00,10842.5705388
2018-08-30 21:54:00,10839.0419638
2018-08-30 21:55:00,10831.9848138
2018-08-30 21:56:00,10839.0419638
2018-08-30 21:57:00,10846.0991138
2018-08-30 21:58:00,10853.1562638
2018-08-30 21:59:00,10853.1562638
2018-08-30 22:00:00,10860.2134138
2018-08-30 22:01:00,10853.1562638
2018-08-30 22:02:00,10846.0991138
2018-08-30 22:03:00,10839.0419638
2018-08-30 22:04:00,10846.0991138
2018-08-30 22:05:00,10853.1562638
2018-08-30 22:06:00,10860.2134138
2018-08-30 22:07:00,10860.2134138
2018-08-30 22:08:00,10860.2134138
2018-08-30 22:09:00,10867.2705638
2018-08-30 22:10:00,10867.2705638
2018-08-30 22:11:00,10867.2705638
2018-08-30 22:12:00,10867.2705638
2018-08-30 22:13:00,10874.3277138
2018-08-30 22:14:00,10867.2705638
2018-08-30 22:15:00,10860.2134138
2018-08-30 22:16:00,10860.2134138
2018-08-30 22:17:00,10860.2134138
2018-08-30 22:18:00,10860.2134138
2018-08-30 22:19:00,10853.1562638
2018-08-30 22:20:00,10853.1562638
2018-08-30 22:21:00,10849.6276888
2018-08-30 22:22:00,10853.1562638
2018-08-30 22:23:00,10853.1562638
2018-08-30 22:24:00,10853.1562638
2018-08-30 22:25:00,10853.1562638
2018-08-30 22:26:00,10853.1562638
2018-08-30 22:27:00,10853.1562638
2018-08-30 22:28:00,10853.1562638
2018-08-30 22:29:00,10853.1562638
2018-08-30 22:30:00,10853.1562638
2018-08-30 22:31:00,10874.3277138
2018-08-30 22:32:00,10867.2705638
2018-08-30 22:33:00,10874.3277138
2018-08-30 22:34:00,10874.3277138
2018-08-30 22:35:00,10881.3848638
2018-08-30 22:36:00,10874.3277138
2018-08-30 22:37:00,10867.2705638
2018-08-30 22:38:00,10874.3277138
2018-08-30 22:39:00,10874.3277138
2018-08-30 22:40:00,10881.3848638
2018-08-30 22:41:00,10884.9134388
2018-08-30 22:42:00,10881.3848638
2018-08-30 22:43:00,10888.4420138
2018-08-30 22:44:00,10881.3848638
2018-08-30 22:45:00,10881.3848638
2018-08-30 22:46:00,10881.3848638
2018-08-30 22:47:00,10888.4420138
2018-08-30 22:48:00,10888.4420138
2018-08-30 22:49:00,10888.4420138
2018-08-30 22:50:00,10888.4420138
2018-08-30 22:51:00,10888.4420138
2018-08-30 22:52:00,10888.4420138
2018-08-30 22:53:00,10888.4420138
2018-08-30 22:54:00,10888.4420138
2018-08-30 22:55:00,10888.4420138
2018-08-30 22:56:00,10881.3848638
2018-08-30 22:57:00,10874.3277138
2018-08-30 22:58:00,10895.4991638
2018-08-30 22:59:00,10888.4420138
2018-08-30 23:00:00,10895.4991638
2018-08-30 23:01:00,10895.4991638
2018-08-30 23:02:00,10895.4991638
2018-08-30 23:03:00,10888.4420138
2018-08-30 23:04:00,10895.4991638
2018-08-30 23:05:00,10895.4991638
2018-08-30 23:06:00,10895.4991638
2018-08-30 23:07:00,10895.4991638
2018-08-30 23:08:00,10888.4420138
2018-08-30 23:09:00,10888.4420138
2018-08-30 23:10:00,10895.4991638
2018-08-30 23:11:00,10888.4420138
2018-08-30 23:12:00,10888.4420138
2018-08-30 23:13:00,10888.4420138
2018-08-30 23:14:00,10888.4420138
2018-08-30 23:15:00,10888.4420138
2018-08-30 23:16:00,10888.4420138
2018-08-30 23:17:00,10874.3277138
2018-08-30 23:18:00,10874.3277138
2018-08-30 23:19:00,10874.3277138
2018-08-30 23:20:00,10874.3277138
2018-08-30 23:21:00,10874.3277138
2018-08-30 23:22:00,10867.2705638
2018-08-30 23:23:00,10860.2134138
2018-08-30 23:24:00,10853.1562638
2018-08-30 23:25:00,10860.2134138
2018-08-30 23:26:00,10853.1562638
2018-08-30 23:27:00,10853.1562638
2018-08-30 23:28:00,10849.6276888
2018-08-30 23:29:00,10846.0991138
2018-08-30 23:30:00,10846.0991138
2018-08-30 23:31:00,10839.0419638
2018-08-30 23:32:00,10839.0419638
2018-08-30 23:33:00,10839.0419638
2018-08-30 23:34:00,10846.0991138
2018-08-30 23:35:00,10839.0419638
2018-08-30 23:36:00,10839.0419638
2018-08-30 23:37:00,10839.0419638
2018-08-30 23:38:00,10839.0419638
2018-08-30 23:39:00,10839.0419638
2018-08-30 23:40:00,10839.0419638
2018-08-30 23:41:00,10839.0419638
2018-08-30 23:42:00,10831.9848138
2018-08-30 23:43:00,10831.9848138
2018-08-30 23:44:00,10839.0419638
2018-08-30 23:45:00,10839.0419638
2018-08-30 23:46:00,10846.0991138
2018-08-30 23:47:00,10846.0991138
