,L_GREEN
2018-09-05 06:59:00,676.255421855
2018-09-05 07:00:00,676.255421855
2018-09-05 07:01:00,676.255421855
2018-09-05 07:02:00,676.255421855
2018-09-05 07:03:00,676.255421855
2018-09-05 07:04:00,676.255421855
2018-09-05 07:05:00,676.255421855
2018-09-05 07:06:00,685.023857423
2018-09-05 07:07:00,685.023857423
2018-09-05 07:08:00,693.792292992
2018-09-05 07:09:00,693.792292992
2018-09-05 07:10:00,693.792292992
2018-09-05 07:11:00,693.792292992
2018-09-05 07:12:00,693.792292992
2018-09-05 07:13:00,693.792292992
2018-09-05 07:14:00,693.792292992
2018-09-05 07:15:00,693.792292992
2018-09-05 07:16:00,693.792292992
2018-09-05 07:17:00,702.560728561
2018-09-05 07:18:00,702.560728561
2018-09-05 07:19:00,693.792292992
2018-09-05 07:20:00,702.560728561
2018-09-05 07:21:00,693.792292992
2018-09-05 07:22:00,693.792292992
2018-09-05 07:23:00,702.560728561
2018-09-05 07:24:00,711.32916413
2018-09-05 07:25:00,702.560728561
2018-09-05 07:26:00,711.32916413
2018-09-05 07:27:00,711.32916413
2018-09-05 07:28:00,702.560728561
2018-09-05 07:29:00,711.32916413
2018-09-05 07:30:00,702.560728561
2018-09-05 07:31:00,702.560728561
2018-09-05 07:32:00,702.560728561
2018-09-05 07:33:00,702.560728561
2018-09-05 07:34:00,702.560728561
2018-09-05 07:35:00,702.560728561
2018-09-05 07:36:00,702.560728561
2018-09-05 07:37:00,702.560728561
2018-09-05 07:38:00,702.560728561
2018-09-05 07:39:00,693.792292992
2018-09-05 07:40:00,693.792292992
2018-09-05 07:41:00,685.023857423
2018-09-05 07:42:00,685.023857423
2018-09-05 07:43:00,685.023857423
2018-09-05 07:44:00,693.792292992
2018-09-05 07:45:00,693.792292992
2018-09-05 07:46:00,693.792292992
2018-09-05 07:47:00,693.792292992
2018-09-05 07:48:00,685.023857423
2018-09-05 07:49:00,693.792292992
2018-09-05 07:50:00,693.792292992
2018-09-05 07:51:00,685.023857423
2018-09-05 07:52:00,685.023857423
2018-09-05 07:53:00,685.023857423
2018-09-05 07:54:00,693.792292992
2018-09-05 07:55:00,685.023857423
2018-09-05 07:56:00,693.792292992
2018-09-05 07:57:00,693.792292992
2018-09-05 07:58:00,693.792292992
2018-09-05 07:59:00,676.255421855
2018-09-05 08:00:00,676.255421855
2018-09-05 08:01:00,676.255421855
2018-09-05 08:02:00,676.255421855
2018-09-05 08:03:00,667.486986286
2018-09-05 08:04:00,667.486986286
2018-09-05 08:05:00,606.107937305
2018-09-05 08:06:00,518.423581617
2018-09-05 08:07:00,500.88671048
2018-09-05 08:08:00,457.044532636
2018-09-05 08:09:00,492.118274911
2018-09-05 08:10:00,518.423581617
2018-09-05 08:11:00,483.349839342
2018-09-05 08:12:00,492.118274911
2018-09-05 08:13:00,483.349839342
2018-09-05 08:14:00,474.581403773
2018-09-05 08:15:00,421.970790361
2018-09-05 08:16:00,448.276097067
2018-09-05 08:17:00,439.507661498
2018-09-05 08:18:00,430.73922593
2018-09-05 08:19:00,430.73922593
2018-09-05 08:20:00,421.970790361
2018-09-05 08:21:00,404.433919223
2018-09-05 08:22:00,404.433919223
2018-09-05 08:23:00,386.897048086
2018-09-05 08:24:00,404.433919223
2018-09-05 08:25:00,413.202354792
2018-09-05 08:26:00,430.73922593
2018-09-05 08:27:00,439.507661498
2018-09-05 08:28:00,439.507661498
2018-09-05 08:29:00,413.202354792
2018-09-05 08:30:00,404.433919223
2018-09-05 08:31:00,404.433919223
2018-09-05 08:32:00,404.433919223
2018-09-05 08:33:00,413.202354792
2018-09-05 08:34:00,404.433919223
2018-09-05 08:35:00,395.665483655
2018-09-05 08:36:00,395.665483655
2018-09-05 08:37:00,395.665483655
2018-09-05 08:38:00,369.360176948
2018-09-05 08:39:00,413.202354792
2018-09-05 08:40:00,395.665483655
2018-09-05 08:41:00,404.433919223
2018-09-05 08:42:00,413.202354792
2018-09-05 08:43:00,395.665483655
2018-09-05 08:44:00,413.202354792
2018-09-05 08:45:00,386.897048086
2018-09-05 08:46:00,386.897048086
2018-09-05 08:47:00,386.897048086
2018-09-05 08:48:00,386.897048086
2018-09-05 08:49:00,378.128612517
2018-09-05 08:50:00,369.360176948
2018-09-05 08:51:00,378.128612517
2018-09-05 08:52:00,386.897048086
2018-09-05 08:53:00,386.897048086
2018-09-05 08:54:00,395.665483655
2018-09-05 08:55:00,378.128612517
2018-09-05 08:56:00,369.360176948
2018-09-05 08:57:00,395.665483655
2018-09-05 08:58:00,404.433919223
2018-09-05 08:59:00,404.433919223
2018-09-05 09:00:00,386.897048086
2018-09-05 09:01:00,395.665483655
2018-09-05 09:02:00,395.665483655
2018-09-05 09:03:00,395.665483655
2018-09-05 09:04:00,413.202354792
2018-09-05 09:05:00,395.665483655
2018-09-05 09:06:00,395.665483655
2018-09-05 09:07:00,395.665483655
2018-09-05 09:08:00,395.665483655
2018-09-05 09:09:00,386.897048086
2018-09-05 09:10:00,413.202354792
2018-09-05 09:11:00,413.202354792
2018-09-05 09:12:00,439.507661498
2018-09-05 09:13:00,439.507661498
2018-09-05 09:14:00,439.507661498
2018-09-05 09:15:00,439.507661498
2018-09-05 09:16:00,457.044532636
2018-09-05 09:17:00,457.044532636
2018-09-05 09:18:00,465.812968205
2018-09-05 09:19:00,457.044532636
2018-09-05 09:20:00,474.581403773
2018-09-05 09:21:00,483.349839342
2018-09-05 09:22:00,474.581403773
2018-09-05 09:23:00,483.349839342
2018-09-05 09:24:00,483.349839342
2018-09-05 09:25:00,474.581403773
2018-09-05 09:26:00,474.581403773
2018-09-05 09:27:00,483.349839342
2018-09-05 09:28:00,483.349839342
2018-09-05 09:29:00,483.349839342
2018-09-05 09:30:00,492.118274911
2018-09-05 09:31:00,492.118274911
2018-09-05 09:32:00,483.349839342
2018-09-05 09:33:00,474.581403773
2018-09-05 09:34:00,483.349839342
2018-09-05 09:35:00,483.349839342
2018-09-05 09:36:00,483.349839342
2018-09-05 09:37:00,492.118274911
2018-09-05 09:38:00,483.349839342
2018-09-05 09:39:00,483.349839342
2018-09-05 09:40:00,492.118274911
2018-09-05 09:41:00,492.118274911
2018-09-05 09:42:00,483.349839342
2018-09-05 09:43:00,483.349839342
2018-09-05 09:44:00,483.349839342
2018-09-05 09:45:00,483.349839342
2018-09-05 09:46:00,465.812968205
2018-09-05 09:47:00,465.812968205
2018-09-05 09:48:00,483.349839342
2018-09-05 09:49:00,474.581403773
2018-09-05 09:50:00,474.581403773
2018-09-05 09:51:00,483.349839342
2018-09-05 09:52:00,474.581403773
2018-09-05 09:53:00,465.812968205
2018-09-05 09:54:00,474.581403773
2018-09-05 09:55:00,457.044532636
2018-09-05 09:56:00,448.276097067
2018-09-05 09:57:00,439.507661498
2018-09-05 09:58:00,448.276097067
2018-09-05 09:59:00,439.507661498
2018-09-05 10:00:00,448.276097067
2018-09-05 10:01:00,457.044532636
2018-09-05 10:02:00,457.044532636
2018-09-05 10:03:00,448.276097067
2018-09-05 10:04:00,465.812968205
2018-09-05 10:05:00,439.507661498
2018-09-05 10:06:00,457.044532636
2018-09-05 10:07:00,474.581403773
2018-09-05 10:08:00,474.581403773
2018-09-05 10:09:00,474.581403773
2018-09-05 10:10:00,465.812968205
2018-09-05 10:11:00,474.581403773
2018-09-05 10:12:00,474.581403773
2018-09-05 10:13:00,483.349839342
2018-09-05 10:14:00,474.581403773
2018-09-05 10:15:00,474.581403773
2018-09-05 10:16:00,474.581403773
2018-09-05 10:17:00,474.581403773
2018-09-05 10:18:00,474.581403773
2018-09-05 10:19:00,474.581403773
2018-09-05 10:20:00,492.118274911
2018-09-05 10:21:00,492.118274911
2018-09-05 10:22:00,518.423581617
2018-09-05 10:23:00,562.265759461
2018-09-05 10:24:00,571.03419503
2018-09-05 10:25:00,553.497323892
2018-09-05 10:26:00,579.802630598
2018-09-05 10:27:00,623.644808442
2018-09-05 10:28:00,606.107937305
2018-09-05 10:29:00,614.876372873
2018-09-05 10:30:00,632.413244011
2018-09-05 10:31:00,649.950115148
2018-09-05 10:32:00,632.413244011
2018-09-05 10:33:00,641.18167958
2018-09-05 10:34:00,641.18167958
2018-09-05 10:35:00,649.950115148
2018-09-05 10:36:00,641.18167958
2018-09-05 10:37:00,632.413244011
2018-09-05 10:38:00,623.644808442
2018-09-05 10:39:00,641.18167958
2018-09-05 10:40:00,641.18167958
2018-09-05 10:41:00,641.18167958
2018-09-05 10:42:00,641.18167958
2018-09-05 10:43:00,641.18167958
2018-09-05 10:44:00,641.18167958
2018-09-05 10:45:00,641.18167958
2018-09-05 10:46:00,641.18167958
2018-09-05 10:47:00,632.413244011
2018-09-05 10:48:00,632.413244011
2018-09-05 10:49:00,623.644808442
2018-09-05 10:50:00,614.876372873
2018-09-05 10:51:00,614.876372873
2018-09-05 10:52:00,614.876372873
2018-09-05 10:53:00,614.876372873
2018-09-05 10:54:00,606.107937305
2018-09-05 10:55:00,597.339501736
2018-09-05 10:56:00,597.339501736
2018-09-05 10:57:00,597.339501736
2018-09-05 10:58:00,597.339501736
2018-09-05 10:59:00,614.876372873
2018-09-05 11:00:00,614.876372873
2018-09-05 11:01:00,597.339501736
2018-09-05 11:02:00,597.339501736
2018-09-05 11:03:00,588.571066167
2018-09-05 11:04:00,588.571066167
2018-09-05 11:05:00,588.571066167
2018-09-05 11:06:00,588.571066167
2018-09-05 11:07:00,588.571066167
2018-09-05 11:08:00,579.802630598
2018-09-05 11:09:00,588.571066167
2018-09-05 11:10:00,579.802630598
2018-09-05 11:11:00,588.571066167
2018-09-05 11:12:00,597.339501736
2018-09-05 11:13:00,597.339501736
2018-09-05 11:14:00,588.571066167
2018-09-05 11:15:00,588.571066167
2018-09-05 11:16:00,579.802630598
2018-09-05 11:17:00,579.802630598
2018-09-05 11:18:00,588.571066167
2018-09-05 11:19:00,579.802630598
2018-09-05 11:20:00,571.03419503
2018-09-05 11:21:00,579.802630598
2018-09-05 11:22:00,553.497323892
2018-09-05 11:23:00,553.497323892
2018-09-05 11:24:00,553.497323892
2018-09-05 11:25:00,553.497323892
2018-09-05 11:26:00,553.497323892
2018-09-05 11:27:00,553.497323892
2018-09-05 11:28:00,553.497323892
2018-09-05 11:29:00,553.497323892
2018-09-05 11:30:00,553.497323892
2018-09-05 11:31:00,553.497323892
2018-09-05 11:32:00,553.497323892
2018-09-05 11:33:00,553.497323892
2018-09-05 11:34:00,553.497323892
2018-09-05 11:35:00,553.497323892
2018-09-05 11:36:00,553.497323892
2018-09-05 11:37:00,553.497323892
2018-09-05 11:38:00,553.497323892
2018-09-05 11:39:00,553.497323892
2018-09-05 11:40:00,553.497323892
2018-09-05 11:41:00,553.497323892
2018-09-05 11:42:00,553.497323892
2018-09-05 11:43:00,553.497323892
2018-09-05 11:44:00,553.497323892
2018-09-05 11:45:00,553.497323892
2018-09-05 11:46:00,553.497323892
2018-09-05 11:47:00,553.497323892
2018-09-05 11:48:00,553.497323892
2018-09-05 11:49:00,553.497323892
2018-09-05 11:50:00,562.265759461
2018-09-05 11:51:00,562.265759461
2018-09-05 11:52:00,562.265759461
2018-09-05 11:53:00,562.265759461
2018-09-05 11:54:00,562.265759461
2018-09-05 11:55:00,571.03419503
2018-09-05 11:56:00,571.03419503
2018-09-05 11:57:00,579.802630598
2018-09-05 11:58:00,579.802630598
2018-09-05 11:59:00,597.339501736
2018-09-06 01:29:00,439.506960023
2018-09-06 01:30:00,597.338800261
2018-09-06 01:31:00,606.10723583
2018-09-06 01:32:00,606.10723583
2018-09-06 01:33:00,606.10723583
2018-09-06 01:34:00,606.10723583
2018-09-06 01:35:00,606.10723583
2018-09-06 01:36:00,606.10723583
2018-09-06 01:37:00,606.10723583
2018-09-06 01:38:00,606.10723583
2018-09-06 01:39:00,606.10723583
2018-09-06 01:40:00,606.10723583
2018-09-06 01:41:00,606.10723583
2018-09-06 01:42:00,606.10723583
2018-09-06 01:43:00,606.10723583
2018-09-06 01:44:00,606.10723583
2018-09-06 01:45:00,614.875671398
2018-09-06 01:46:00,614.875671398
2018-09-06 01:47:00,614.875671398
2018-09-06 01:48:00,606.10723583
2018-09-06 01:49:00,606.10723583
2018-09-06 01:50:00,606.10723583
2018-09-06 01:51:00,606.10723583
2018-09-06 01:52:00,606.10723583
2018-09-06 01:53:00,606.10723583
2018-09-06 01:54:00,597.338800261
2018-09-06 01:55:00,597.338800261
2018-09-06 01:56:00,597.338800261
2018-09-06 01:57:00,597.338800261
2018-09-06 01:58:00,597.338800261
2018-09-06 01:59:00,606.10723583
2018-09-06 02:00:00,614.875671398
2018-09-06 02:01:00,623.644106967
2018-09-06 02:02:00,606.10723583
2018-09-06 02:03:00,623.644106967
2018-09-06 02:04:00,623.644106967
2018-09-06 02:05:00,614.875671398
2018-09-06 02:06:00,623.644106967
2018-09-06 02:07:00,623.644106967
2018-09-06 02:08:00,623.644106967
2018-09-06 02:09:00,606.10723583
2018-09-06 02:10:00,614.875671398
2018-09-06 02:11:00,606.10723583
2018-09-06 02:12:00,606.10723583
2018-09-06 02:13:00,597.338800261
2018-09-06 02:14:00,597.338800261
2018-09-06 02:15:00,597.338800261
2018-09-06 02:16:00,588.570364692
2018-09-06 02:17:00,579.801929123
2018-09-06 02:18:00,579.801929123
2018-09-06 02:19:00,579.801929123
2018-09-06 02:20:00,571.033493555
2018-09-06 02:21:00,571.033493555
2018-09-06 02:22:00,571.033493555
2018-09-06 02:23:00,579.801929123
2018-09-06 02:24:00,579.801929123
2018-09-06 02:25:00,579.801929123
2018-09-06 02:26:00,579.801929123
2018-09-06 02:27:00,571.033493555
2018-09-06 02:28:00,571.033493555
2018-09-06 02:29:00,571.033493555
2018-09-06 02:30:00,562.265057986
2018-09-06 02:31:00,571.033493555
2018-09-06 02:32:00,597.338800261
2018-09-06 02:33:00,614.875671398
2018-09-06 02:34:00,623.644106967
2018-09-06 02:35:00,614.875671398
2018-09-06 02:36:00,632.412542536
2018-09-06 02:37:00,623.644106967
2018-09-06 02:38:00,623.644106967
2018-09-06 02:39:00,641.180978105
2018-09-06 02:40:00,632.412542536
2018-09-06 02:41:00,632.412542536
2018-09-06 02:42:00,641.180978105
2018-09-06 02:43:00,641.180978105
2018-09-06 02:44:00,641.180978105
2018-09-06 02:45:00,641.180978105
2018-09-06 02:46:00,641.180978105
2018-09-06 02:47:00,649.949413673
2018-09-06 02:48:00,658.717849242
2018-09-06 02:49:00,658.717849242
2018-09-06 02:50:00,649.949413673
2018-09-06 02:51:00,658.717849242
2018-09-06 02:52:00,667.486284811
2018-09-06 02:53:00,667.486284811
2018-09-06 02:54:00,685.023155948
2018-09-06 02:55:00,676.25472038
2018-09-06 02:56:00,685.023155948
2018-09-06 02:57:00,693.791591517
2018-09-06 02:58:00,693.791591517
2018-09-06 02:59:00,685.023155948
2018-09-06 03:00:00,676.25472038
2018-09-06 03:01:00,693.791591517
2018-09-06 03:02:00,693.791591517
2018-09-06 03:03:00,676.25472038
