,ICECC2
2018-09-17 08:27:00,235100.535341
2018-09-17 08:28:00,235097.680341
2018-09-17 08:29:00,235100.535341
2018-09-17 08:30:00,235071.985341
2018-09-17 08:31:00,235049.145341
2018-09-17 08:32:00,234994.900341
2018-09-17 08:33:00,235003.465341
2018-09-17 08:34:00,234980.625341
2018-09-17 08:35:00,234986.335341
2018-09-17 08:36:00,234957.785341
2018-09-17 08:37:00,234994.900341
2018-09-17 08:38:00,234992.045341
2018-09-17 08:39:00,234980.625341
2018-09-17 08:40:00,234963.495341
2018-09-17 08:41:00,234992.045341
2018-09-17 08:42:00,234980.625341
2018-09-17 08:43:00,234963.495341
2018-09-17 08:44:00,234963.495341
2018-09-17 08:45:00,234960.640341
2018-09-17 08:46:00,234992.045341
2018-09-17 08:47:00,235003.465341
2018-09-17 08:48:00,234986.335341
2018-09-17 08:49:00,234974.915341
2018-09-17 08:50:00,234997.755341
2018-09-17 08:51:00,234969.205341
2018-09-17 08:52:00,234957.785341
2018-09-17 08:53:00,234940.655341
2018-09-17 08:54:00,234946.365341
2018-09-17 08:55:00,234946.365341
2018-09-17 08:56:00,234934.945341
2018-09-17 08:57:00,234934.945341
2018-09-17 08:58:00,234949.220341
2018-09-17 08:59:00,234940.655341
2018-09-17 09:00:00,234926.380341
2018-09-17 09:01:00,234929.235341
2018-09-17 09:02:00,234929.235341
2018-09-17 09:03:00,234940.655341
2018-09-17 09:04:00,234952.075341
2018-09-17 09:05:00,234946.365341
2018-09-17 09:06:00,234934.945341
2018-09-17 09:07:00,234926.380341
2018-09-17 09:08:00,234923.525341
2018-09-17 09:09:00,234920.670341
2018-09-17 09:10:00,234923.525341
2018-09-17 09:11:00,234923.525341
2018-09-17 09:12:00,234923.525341
2018-09-17 09:13:00,234917.815341
2018-09-17 09:14:00,234923.525341
2018-09-17 09:15:00,234923.525341
2018-09-17 09:16:00,234900.685341
2018-09-17 09:17:00,234889.265341
2018-09-17 09:18:00,234900.685341
2018-09-17 09:19:00,234906.395341
2018-09-17 09:20:00,234917.815341
2018-09-17 09:21:00,234940.655341
2018-09-17 09:22:00,234929.235341
2018-09-17 09:23:00,234923.525341
2018-09-17 09:24:00,234909.250341
2018-09-17 09:25:00,234906.395341
2018-09-17 09:26:00,234912.105341
2018-09-17 09:27:00,234912.105341
2018-09-17 09:28:00,234917.815341
2018-09-17 09:29:00,234912.105341
2018-09-17 09:30:00,234897.830341
2018-09-17 09:31:00,234889.265341
2018-09-17 09:32:00,234883.555341
2018-09-17 09:33:00,234894.975341
2018-09-17 09:34:00,234883.555341
2018-09-17 09:35:00,234883.555341
2018-09-17 09:36:00,234883.555341
2018-09-17 09:37:00,234886.410341
2018-09-17 09:38:00,234900.685341
2018-09-17 09:39:00,234897.830341
2018-09-17 09:40:00,234894.975341
2018-09-17 09:41:00,234923.525341
2018-09-17 09:42:00,234917.815341
2018-09-17 09:43:00,234909.250341
2018-09-17 09:44:00,234917.815341
2018-09-17 09:45:00,234900.685341
2018-09-17 09:46:00,234900.685341
2018-09-17 09:47:00,234906.395341
2018-09-17 09:48:00,234894.975341
2018-09-17 09:49:00,234877.845341
2018-09-17 09:50:00,234874.990341
2018-09-17 09:51:00,234855.005341
2018-09-17 09:52:00,234849.295341
2018-09-17 09:53:00,234837.875341
2018-09-17 09:54:00,234843.585341
2018-09-17 09:55:00,234837.875341
2018-09-17 09:56:00,234835.020341
2018-09-17 09:57:00,234829.310341
2018-09-17 09:58:00,234843.585341
2018-09-17 09:59:00,234837.875341
2018-09-17 10:00:00,234809.325341
2018-09-17 10:01:00,234826.455341
2018-09-17 10:02:00,234820.745341
2018-09-17 10:03:00,234826.455341
2018-09-17 10:04:00,234849.295341
2018-09-17 10:05:00,234849.295341
2018-09-17 10:06:00,234855.005341
2018-09-17 10:07:00,234849.295341
2018-09-17 10:08:00,234843.585341
2018-09-17 10:09:00,234832.165341
2018-09-17 10:10:00,234837.875341
2018-09-17 10:11:00,234872.135341
2018-09-17 10:12:00,234860.715341
2018-09-17 10:13:00,234860.715341
2018-09-17 10:14:00,234863.570341
2018-09-17 10:15:00,234855.005341
2018-09-17 10:16:00,234837.875341
2018-09-17 10:17:00,234846.440341
2018-09-17 10:18:00,234849.295341
2018-09-17 10:19:00,234843.585341
2018-09-17 10:20:00,234840.730341
2018-09-17 10:21:00,234855.005341
2018-09-17 10:22:00,234855.005341
2018-09-17 10:23:00,234849.295341
2018-09-17 10:24:00,234840.730341
2018-09-17 10:25:00,234840.730341
2018-09-17 10:26:00,234849.295341
2018-09-17 10:27:00,234846.440341
2018-09-17 10:28:00,234835.020341
2018-09-17 10:29:00,234843.585341
2018-09-17 10:30:00,234846.440341
2018-09-17 10:31:00,234852.150341
2018-09-17 10:32:00,234843.585341
2018-09-17 10:33:00,234846.440341
2018-09-17 10:34:00,234846.440341
2018-09-17 10:35:00,234843.585341
2018-09-17 10:36:00,234840.730341
2018-09-17 10:37:00,234849.295341
2018-09-17 10:38:00,234849.295341
2018-09-17 10:39:00,234843.585341
2018-09-17 10:40:00,234843.585341
2018-09-17 10:41:00,234855.005341
2018-09-17 10:42:00,234855.005341
2018-09-17 10:43:00,234843.585341
2018-09-17 10:44:00,234837.875341
2018-09-17 10:45:00,234815.035341
2018-09-17 10:46:00,234817.890341
2018-09-17 10:47:00,234815.035341
2018-09-17 10:48:00,234823.600341
2018-09-17 10:49:00,234832.165341
2018-09-17 10:50:00,234832.165341
2018-09-17 10:51:00,234835.020341
2018-09-17 10:52:00,234832.165341
2018-09-17 10:53:00,234832.165341
2018-09-17 10:54:00,234835.020341
2018-09-17 10:55:00,234835.020341
2018-09-17 10:56:00,234846.440341
2018-09-17 10:57:00,234849.295341
2018-09-17 10:58:00,234837.875341
2018-09-17 10:59:00,234837.875341
2018-09-17 11:00:00,234837.875341
2018-09-17 11:01:00,234837.875341
2018-09-17 11:02:00,234837.875341
2018-09-17 11:03:00,234837.875341
2018-09-17 11:04:00,234837.875341
2018-09-17 11:05:00,234832.165341
2018-09-17 11:06:00,234826.455341
2018-09-17 11:07:00,234826.455341
2018-09-17 11:08:00,234826.455341
2018-09-17 11:09:00,234829.310341
2018-09-17 11:10:00,234826.455341
2018-09-17 11:11:00,234826.455341
2018-09-17 11:12:00,234826.455341
2018-09-17 11:13:00,234826.455341
2018-09-17 11:14:00,234826.455341
2018-09-17 11:15:00,234826.455341
2018-09-17 11:16:00,234823.600341
2018-09-17 11:17:00,234823.600341
2018-09-17 11:18:00,234823.600341
2018-09-17 11:19:00,234823.600341
2018-09-17 11:20:00,234815.035341
2018-09-17 11:21:00,234815.035341
2018-09-17 11:22:00,234820.745341
2018-09-17 11:23:00,234820.745341
2018-09-17 11:24:00,234820.745341
2018-09-17 11:25:00,234817.890341
2018-09-17 11:26:00,234815.035341
2018-09-17 11:27:00,234817.890341
2018-09-17 11:28:00,234815.035341
2018-09-17 11:29:00,234812.180341
2018-09-17 11:30:00,234815.035341
2018-09-17 11:31:00,234815.035341
2018-09-17 11:32:00,234812.180341
2018-09-17 11:33:00,234815.035341
2018-09-17 11:34:00,234812.180341
2018-09-17 11:35:00,234815.035341
2018-09-17 11:36:00,234815.035341
2018-09-17 11:37:00,234817.890341
2018-09-17 11:38:00,234817.890341
2018-09-17 11:39:00,234820.745341
2018-09-17 11:40:00,234823.600341
2018-09-17 11:41:00,234823.600341
2018-09-17 11:42:00,234823.600341
2018-09-17 11:43:00,234815.035341
2018-09-17 11:44:00,234815.035341
2018-09-17 11:45:00,234815.035341
2018-09-17 11:46:00,234815.035341
2018-09-17 11:47:00,234815.035341
2018-09-17 11:48:00,234815.035341
2018-09-17 11:49:00,234812.180341
2018-09-17 11:50:00,234812.180341
2018-09-17 11:51:00,234812.180341
2018-09-17 11:52:00,234812.180341
2018-09-17 11:53:00,234812.180341
2018-09-17 11:54:00,234812.180341
2018-09-17 11:55:00,234812.180341
2018-09-17 11:56:00,234820.745341
2018-09-17 11:57:00,234815.035341
2018-09-17 11:58:00,234815.035341
2018-09-17 11:59:00,234815.035341
2018-09-17 12:00:00,234815.035341
2018-09-17 12:01:00,234815.035341
2018-09-17 12:02:00,234815.035341
2018-09-17 12:03:00,234823.600341
2018-09-17 12:04:00,234820.745341
2018-09-17 12:05:00,234820.745341
2018-09-17 12:06:00,234823.600341
2018-09-17 12:07:00,234823.600341
2018-09-17 12:08:00,234823.600341
2018-09-17 12:09:00,234823.600341
2018-09-17 12:10:00,234820.745341
2018-09-17 12:11:00,234820.745341
2018-09-17 12:12:00,234820.745341
2018-09-17 12:13:00,234817.890341
2018-09-17 12:14:00,234820.745341
2018-09-17 12:15:00,234823.600341
2018-09-17 12:16:00,234832.165341
2018-09-17 12:17:00,234829.310341
2018-09-17 12:18:00,234829.310341
2018-09-17 12:19:00,234829.310341
2018-09-17 12:20:00,234829.310341
2018-09-17 12:21:00,234832.165341
2018-09-17 12:22:00,234832.165341
2018-09-17 12:23:00,234835.020341
2018-09-17 12:24:00,234855.005341
2018-09-17 12:25:00,234855.005341
2018-09-17 12:26:00,234860.715341
2018-09-17 12:27:00,234849.295341
2018-09-17 12:28:00,234835.020341
2018-09-17 12:29:00,234835.020341
2018-09-18 03:44:00,234835.020341
2018-09-18 03:45:00,234872.135341
2018-09-18 03:46:00,234837.875341
2018-09-18 03:47:00,234832.165341
2018-09-18 03:48:00,234820.745341
2018-09-18 03:49:00,234820.745341
2018-09-18 03:50:00,234832.165341
2018-09-18 03:51:00,234826.455341
2018-09-18 03:52:00,234832.165341
2018-09-18 03:53:00,234837.875341
2018-09-18 03:54:00,234832.165341
2018-09-18 03:55:00,234837.875341
2018-09-18 03:56:00,234849.295341
2018-09-18 03:57:00,234846.440341
2018-09-18 03:58:00,234837.875341
2018-09-18 03:59:00,234832.165341
2018-09-18 04:00:00,234829.310341
2018-09-18 04:01:00,234826.455341
2018-09-18 04:02:00,234823.600341
2018-09-18 04:03:00,234823.600341
2018-09-18 04:04:00,234812.180341
2018-09-18 04:05:00,234817.890341
2018-09-18 04:06:00,234826.455341
2018-09-18 04:07:00,234832.165341
2018-09-18 04:08:00,234837.875341
2018-09-18 04:09:00,234826.455341
2018-09-18 04:10:00,234812.180341
2018-09-18 04:11:00,234812.180341
2018-09-18 04:12:00,234812.180341
2018-09-18 04:13:00,234817.890341
2018-09-18 04:14:00,234815.035341
2018-09-18 04:15:00,234809.325341
2018-09-18 04:16:00,234809.325341
2018-09-18 04:17:00,234815.035341
2018-09-18 04:18:00,234809.325341
2018-09-18 04:19:00,234815.035341
2018-09-18 04:20:00,234809.325341
2018-09-18 04:21:00,234795.050341
2018-09-18 04:22:00,234797.905341
2018-09-18 04:23:00,234797.905341
2018-09-18 04:24:00,234797.905341
2018-09-18 04:25:00,234803.615341
2018-09-18 04:26:00,234803.615341
2018-09-18 04:27:00,234803.615341
2018-09-18 04:28:00,234806.470341
2018-09-18 04:29:00,234820.745341
2018-09-18 04:30:00,234806.470341
2018-09-18 04:31:00,234809.325341
2018-09-18 04:32:00,234809.325341
2018-09-18 04:33:00,234809.325341
2018-09-18 04:34:00,234826.455341
2018-09-18 04:35:00,234820.745341
2018-09-18 04:36:00,234815.035341
2018-09-18 04:37:00,234815.035341
2018-09-18 04:38:00,234817.890341
2018-09-18 04:39:00,234812.180341
2018-09-18 04:40:00,234809.325341
2018-09-18 04:41:00,234809.325341
2018-09-18 04:42:00,234809.325341
2018-09-18 04:43:00,234809.325341
2018-09-18 04:44:00,234809.325341
2018-09-18 04:45:00,234815.035341
2018-09-18 04:46:00,234815.035341
2018-09-18 04:47:00,234820.745341
2018-09-18 04:48:00,234815.035341
2018-09-18 04:49:00,234815.035341
2018-09-18 04:50:00,234815.035341
2018-09-18 04:51:00,234815.035341
2018-09-18 04:52:00,234815.035341
2018-09-18 04:53:00,234815.035341
2018-09-18 04:54:00,234817.890341
2018-09-18 04:55:00,234812.180341
2018-09-18 04:56:00,234812.180341
2018-09-18 04:57:00,234820.745341
2018-09-18 04:58:00,234820.745341
2018-09-18 04:59:00,234815.035341
2018-09-18 05:00:00,234809.325341
2018-09-18 05:01:00,234809.325341
2018-09-18 05:02:00,234809.325341
2018-09-18 05:03:00,234809.325341
2018-09-18 05:04:00,234809.325341
2018-09-18 05:05:00,234812.180341
2018-09-18 05:06:00,234820.745341
2018-09-18 05:07:00,234815.035341
2018-09-18 05:08:00,234815.035341
2018-09-18 05:09:00,234823.600341
2018-09-18 05:10:00,234843.585341
2018-09-18 05:11:00,234843.585341
2018-09-18 05:12:00,234843.585341
2018-09-18 05:13:00,234843.585341
2018-09-18 05:14:00,234849.295341
2018-09-18 05:15:00,234863.570341
2018-09-18 05:16:00,234857.860341
2018-09-18 05:17:00,234855.005341
2018-09-18 05:18:00,234855.005341
2018-09-18 05:19:00,234860.715341
2018-09-18 05:20:00,234860.715341
2018-09-18 05:21:00,234860.715341
2018-09-18 05:22:00,234857.860341
2018-09-18 05:23:00,234860.715341
2018-09-18 05:24:00,234857.860341
2018-09-18 05:25:00,234857.860341
2018-09-18 05:26:00,234857.860341
2018-09-18 05:27:00,234849.295341
2018-09-18 05:28:00,234855.005341
2018-09-18 05:29:00,234849.295341
2018-09-18 05:30:00,234849.295341
2018-09-18 05:31:00,234849.295341
2018-09-18 05:32:00,234849.295341
2018-09-18 05:33:00,234843.585341
2018-09-18 05:34:00,234846.440341
2018-09-18 05:35:00,234846.440341
2018-09-18 05:36:00,234846.440341
2018-09-18 05:37:00,234855.005341
2018-09-18 05:38:00,234852.150341
2018-09-18 05:39:00,234860.715341
2018-09-18 05:40:00,234860.715341
2018-09-18 05:41:00,234857.860341
2018-09-18 05:42:00,234857.860341
2018-09-18 05:43:00,234855.005341
2018-09-18 05:44:00,234852.150341
2018-09-18 05:45:00,234849.295341
2018-09-18 05:46:00,234855.005341
2018-09-18 05:47:00,234860.715341
2018-09-18 05:48:00,234860.715341
2018-09-18 05:49:00,234860.715341
2018-09-18 05:50:00,234857.860341
2018-09-18 05:51:00,234857.860341
2018-09-18 05:52:00,234855.005341
2018-09-18 05:53:00,234852.150341
2018-09-18 05:54:00,234855.005341
2018-09-18 05:55:00,234855.005341
2018-09-18 05:56:00,234849.295341
2018-09-18 05:57:00,234849.295341
2018-09-18 05:58:00,234849.295341
2018-09-18 05:59:00,234849.295341
2018-09-18 06:00:00,234855.005341
2018-09-18 06:01:00,234860.715341
2018-09-18 06:02:00,234860.715341
2018-09-18 06:03:00,234855.005341
2018-09-18 06:04:00,234855.005341
2018-09-18 06:05:00,234855.005341
2018-09-18 06:06:00,234843.585341
2018-09-18 06:07:00,234843.585341
2018-09-18 06:08:00,234840.730341
2018-09-18 06:09:00,234840.730341
2018-09-18 06:10:00,234849.295341
2018-09-18 06:11:00,234852.150341
2018-09-18 06:12:00,234852.150341
2018-09-18 06:13:00,234863.570341
2018-09-18 06:14:00,234860.715341
2018-09-18 06:15:00,234855.005341
2018-09-18 06:16:00,234855.005341
2018-09-18 06:17:00,234846.440341
2018-09-18 06:18:00,234846.440341
2018-09-18 06:19:00,234840.730341
2018-09-18 06:20:00,234843.585341
2018-09-18 06:21:00,234846.440341
2018-09-18 06:22:00,234843.585341
2018-09-18 06:23:00,234849.295341
2018-09-18 06:24:00,234849.295341
2018-09-18 06:25:00,234849.295341
2018-09-18 06:26:00,234843.585341
2018-09-18 06:27:00,234843.585341
2018-09-18 06:28:00,234843.585341
2018-09-18 06:29:00,234849.295341
2018-09-18 06:30:00,234843.585341
2018-09-18 06:31:00,234843.585341
2018-09-18 06:32:00,234849.295341
2018-09-18 06:33:00,234846.440341
2018-09-18 06:34:00,234846.440341
2018-09-18 06:35:00,234849.295341
2018-09-18 06:36:00,234855.005341
2018-09-18 06:37:00,234855.005341
2018-09-18 06:38:00,234855.005341
2018-09-18 06:39:00,234857.860341
2018-09-18 06:40:00,234855.005341
2018-09-18 06:41:00,234857.860341
2018-09-18 06:42:00,234857.860341
2018-09-18 06:43:00,234860.715341
2018-09-18 06:44:00,234857.860341
2018-09-18 06:45:00,234855.005341
2018-09-18 06:46:00,234857.860341
2018-09-18 06:47:00,234860.715341
2018-09-18 06:48:00,234855.005341
2018-09-18 06:49:00,234849.295341
2018-09-18 06:50:00,234849.295341
2018-09-18 06:51:00,234855.005341
2018-09-18 06:52:00,234855.005341
2018-09-18 06:53:00,234855.005341
2018-09-18 06:54:00,234849.295341
2018-09-18 06:55:00,234849.295341
2018-09-18 06:56:00,234860.715341
2018-09-18 06:57:00,234860.715341
2018-09-18 06:58:00,234860.715341
2018-09-18 06:59:00,234843.585341
2018-09-18 07:00:00,234812.180341
2018-09-18 07:01:00,234806.470341
2018-09-18 07:02:00,234809.325341
2018-09-18 07:03:00,234800.760341
2018-09-18 07:04:00,234800.760341
2018-09-18 07:05:00,234846.440341
2018-09-18 07:06:00,234849.295341
2018-09-18 07:07:00,234855.005341
2018-09-18 07:08:00,234849.295341
2018-09-18 07:09:00,234832.165341
2018-09-18 07:10:00,234826.455341
2018-09-18 07:11:00,234815.035341
2018-09-18 07:12:00,234815.035341
2018-09-18 07:13:00,234820.745341
2018-09-18 07:14:00,234815.035341
2018-09-18 07:15:00,234826.455341
2018-09-18 07:16:00,234815.035341
2018-09-18 07:17:00,234829.310341
2018-09-18 07:18:00,234809.325341
2018-09-18 07:19:00,234803.615341
2018-09-18 07:20:00,234803.615341
2018-09-18 07:21:00,234803.615341
2018-09-18 07:22:00,234803.615341
2018-09-18 07:23:00,234809.325341
2018-09-18 07:24:00,234800.760341
2018-09-18 07:25:00,234800.760341
2018-09-18 07:26:00,234800.760341
2018-09-18 07:27:00,234795.050341
2018-09-18 07:28:00,234803.615341
2018-09-18 07:29:00,234797.905341
2018-09-18 07:30:00,234795.050341
2018-09-18 07:31:00,234803.615341
2018-09-18 07:32:00,234803.615341
2018-09-18 07:33:00,234792.195341
2018-09-18 07:34:00,234786.485341
2018-09-18 07:35:00,234797.905341
2018-09-18 07:36:00,234809.325341
2018-09-18 07:37:00,234797.905341
2018-09-18 07:38:00,234803.615341
2018-09-18 07:39:00,234792.195341
2018-09-18 07:40:00,234806.470341
2018-09-18 07:41:00,234832.165341
2018-09-18 07:42:00,234832.165341
2018-09-18 07:43:00,234837.875341
2018-09-18 07:44:00,234835.020341
2018-09-18 07:45:00,234855.005341
2018-09-18 07:46:00,234863.570341
2018-09-18 07:47:00,234860.715341
2018-09-18 07:48:00,234883.555341
2018-09-18 07:49:00,234929.235341
2018-09-18 07:50:00,234952.075341
2018-09-18 07:51:00,234957.785341
2018-09-18 07:52:00,234957.785341
2018-09-18 07:53:00,234974.915341
2018-09-18 07:54:00,234974.915341
2018-09-18 07:55:00,234969.205341
2018-09-18 07:56:00,234969.205341
2018-09-18 07:57:00,234980.625341
2018-09-18 07:58:00,234992.045341
2018-09-18 07:59:00,234980.625341
2018-09-18 08:00:00,235049.145341
2018-09-18 08:01:00,235071.985341
2018-09-18 08:02:00,235057.710341
2018-09-18 08:03:00,235032.015341
2018-09-18 08:04:00,235014.885341
2018-09-18 08:05:00,235003.465341
2018-09-18 08:06:00,235009.175341
2018-09-18 08:07:00,234986.335341
2018-09-18 08:08:00,234969.205341
2018-09-18 08:09:00,234980.625341
2018-09-18 08:10:00,234969.205341
2018-09-18 08:11:00,234952.075341
2018-09-18 08:12:00,234952.075341
2018-09-18 08:13:00,234929.235341
2018-09-18 08:14:00,234946.365341
2018-09-18 08:15:00,234946.365341
2018-09-18 08:16:00,234946.365341
2018-09-18 08:17:00,234943.510341
2018-09-18 08:18:00,234952.075341
2018-09-18 08:19:00,234940.655341
2018-09-18 08:20:00,234952.075341
2018-09-18 08:21:00,234946.365341
2018-09-18 08:22:00,234932.090341
2018-09-18 08:23:00,234937.800341
2018-09-18 08:24:00,234937.800341
2018-09-18 08:25:00,234934.945341
2018-09-18 08:26:00,234934.945341
2018-09-18 08:27:00,234934.945341
2018-09-18 08:28:00,234934.945341
2018-09-18 08:29:00,234926.380341
2018-09-18 08:30:00,234880.700341
2018-09-18 08:31:00,234903.540341
2018-09-18 08:32:00,234917.815341
2018-09-18 08:33:00,234912.105341
2018-09-18 08:34:00,234894.975341
2018-09-18 08:35:00,234914.960341
2018-09-18 08:36:00,234894.975341
2018-09-18 08:37:00,234894.975341
2018-09-18 08:38:00,234903.540341
2018-09-18 08:39:00,234889.265341
2018-09-18 08:40:00,234892.120341
2018-09-18 08:41:00,234883.555341
2018-09-18 08:42:00,234906.395341
2018-09-18 08:43:00,234914.960341
2018-09-18 08:44:00,234937.800341
2018-09-18 08:45:00,234957.785341
2018-09-18 08:46:00,234946.365341
2018-09-18 08:47:00,234957.785341
2018-09-18 08:48:00,234963.495341
2018-09-18 08:49:00,234963.495341
2018-09-18 08:50:00,234994.900341
2018-09-18 08:51:00,234986.335341
2018-09-18 08:52:00,234974.915341
2018-09-18 08:53:00,234963.495341
2018-09-18 08:54:00,234972.060341
2018-09-18 08:55:00,234963.495341
2018-09-18 08:56:00,234972.060341
2018-09-18 08:57:00,234986.335341
2018-09-18 08:58:00,234992.045341
2018-09-18 08:59:00,234983.480341
2018-09-18 09:00:00,234983.480341
2018-09-18 09:01:00,234957.785341
2018-09-18 09:02:00,234912.105341
2018-09-18 09:03:00,234909.250341
2018-09-18 09:04:00,234917.815341
2018-09-18 09:05:00,234917.815341
2018-09-18 09:06:00,234917.815341
2018-09-18 09:07:00,234894.975341
2018-09-18 09:08:00,234906.395341
2018-09-18 09:09:00,234900.685341
2018-09-18 09:10:00,234929.235341
2018-09-18 09:11:00,234957.785341
2018-09-18 09:12:00,234963.495341
2018-09-18 09:13:00,234946.365341
2018-09-18 09:14:00,234946.365341
2018-09-18 09:15:00,234929.235341
2018-09-18 09:16:00,234960.640341
2018-09-18 09:17:00,234972.060341
2018-09-18 09:18:00,234957.785341
2018-09-18 09:19:00,234954.930341
2018-09-18 09:20:00,234974.915341
2018-09-18 09:21:00,234963.495341
2018-09-18 09:22:00,234980.625341
2018-09-18 09:23:00,234983.480341
2018-09-18 09:24:00,234977.770341
2018-09-18 09:25:00,234992.045341
2018-09-18 09:26:00,235003.465341
2018-09-18 09:27:00,234997.755341
2018-09-18 09:28:00,234989.190341
2018-09-18 09:29:00,235014.885341
2018-09-18 09:30:00,235020.595341
2018-09-18 09:31:00,235009.175341
2018-09-18 09:32:00,234992.045341
2018-09-18 09:33:00,234980.625341
2018-09-18 09:34:00,234992.045341
2018-09-18 09:35:00,234992.045341
2018-09-18 09:36:00,234992.045341
2018-09-18 09:37:00,234980.625341
2018-09-18 09:38:00,234983.480341
2018-09-18 09:39:00,234997.755341
2018-09-18 09:40:00,235000.610341
2018-09-18 09:41:00,234992.045341
2018-09-18 09:42:00,234980.625341
2018-09-18 09:43:00,234983.480341
2018-09-18 09:44:00,234954.930341
2018-09-18 09:45:00,234986.335341
2018-09-18 09:46:00,234983.480341
2018-09-18 09:47:00,234983.480341
2018-09-18 09:48:00,234969.205341
2018-09-18 09:49:00,234983.480341
2018-09-18 09:50:00,234983.480341
2018-09-18 09:51:00,234980.625341
2018-09-18 09:52:00,234966.350341
2018-09-18 09:53:00,234974.915341
2018-09-18 09:54:00,234963.495341
2018-09-18 09:55:00,234969.205341
2018-09-18 09:56:00,234974.915341
2018-09-18 09:57:00,234963.495341
2018-09-18 09:58:00,234974.915341
2018-09-18 09:59:00,234992.045341
2018-09-18 10:00:00,235009.175341
2018-09-18 10:01:00,235003.465341
2018-09-18 10:02:00,234994.900341
2018-09-18 10:03:00,234980.625341
2018-09-18 10:04:00,234980.625341
2018-09-18 10:05:00,234986.335341
2018-09-18 10:06:00,235006.320341
2018-09-18 10:07:00,234992.045341
2018-09-18 10:08:00,234980.625341
2018-09-18 10:09:00,234977.770341
2018-09-18 10:10:00,234966.350341
2018-09-18 10:11:00,234969.205341
2018-09-18 10:12:00,234963.495341
2018-09-18 10:13:00,234946.365341
2018-09-18 10:14:00,234940.655341
2018-09-18 10:15:00,234912.105341
2018-09-18 10:16:00,234917.815341
2018-09-18 10:17:00,234909.250341
2018-09-18 10:18:00,234912.105341
2018-09-18 10:19:00,234923.525341
2018-09-18 10:20:00,234906.395341
2018-09-18 10:21:00,234900.685341
2018-09-18 10:22:00,234903.540341
2018-09-18 10:23:00,234900.685341
2018-09-18 10:24:00,234903.540341
2018-09-18 10:25:00,234917.815341
2018-09-18 10:26:00,234923.525341
2018-09-18 10:27:00,234923.525341
2018-09-18 10:28:00,234923.525341
2018-09-18 10:29:00,234934.945341
2018-09-18 10:30:00,234912.105341
2018-09-18 10:31:00,234900.685341
2018-09-18 10:32:00,234900.685341
2018-09-18 10:33:00,234892.120341
2018-09-18 10:34:00,234894.975341
2018-09-18 10:35:00,234900.685341
2018-09-18 10:36:00,234889.265341
2018-09-18 10:37:00,234894.975341
2018-09-18 10:38:00,234889.265341
2018-09-18 10:39:00,234886.410341
2018-09-18 10:40:00,234877.845341
2018-09-18 10:41:00,234877.845341
2018-09-18 10:42:00,234877.845341
2018-09-18 10:43:00,234877.845341
2018-09-18 10:44:00,234874.990341
2018-09-18 10:45:00,234869.280341
2018-09-18 10:46:00,234860.715341
2018-09-18 10:47:00,234866.425341
2018-09-18 10:48:00,234872.135341
2018-09-18 10:49:00,234855.005341
2018-09-18 10:50:00,234857.860341
2018-09-18 10:51:00,234857.860341
2018-09-18 10:52:00,234860.715341
2018-09-18 10:53:00,234852.150341
2018-09-18 10:54:00,234863.570341
2018-09-18 10:55:00,234857.860341
2018-09-18 10:56:00,234857.860341
2018-09-18 10:57:00,234863.570341
2018-09-18 10:58:00,234874.990341
2018-09-18 10:59:00,234886.410341
2018-09-18 11:00:00,234892.120341
2018-09-18 11:01:00,234889.265341
2018-09-18 11:02:00,234883.555341
2018-09-18 11:03:00,234886.410341
2018-09-18 11:04:00,234889.265341
2018-09-18 11:05:00,234886.410341
2018-09-18 11:06:00,234892.120341
2018-09-18 11:07:00,234874.990341
2018-09-18 11:08:00,234883.555341
2018-09-18 11:09:00,234883.555341
2018-09-18 11:10:00,234889.265341
2018-09-18 11:11:00,234889.265341
2018-09-18 11:12:00,234892.120341
2018-09-18 11:13:00,234892.120341
2018-09-18 11:14:00,234909.250341
2018-09-18 11:15:00,234906.395341
2018-09-18 11:16:00,234909.250341
2018-09-18 11:17:00,234909.250341
2018-09-18 11:18:00,234909.250341
2018-09-18 11:19:00,234906.395341
2018-09-18 11:20:00,234906.395341
2018-09-18 11:21:00,234903.540341
2018-09-18 11:22:00,234903.540341
2018-09-18 11:23:00,234903.540341
2018-09-18 11:24:00,234932.090341
2018-09-18 11:25:00,234929.235341
2018-09-18 11:26:00,234912.105341
2018-09-18 11:27:00,234912.105341
2018-09-18 11:28:00,234912.105341
2018-09-18 11:29:00,234917.815341
2018-09-18 11:30:00,234914.960341
2018-09-18 11:31:00,234917.815341
2018-09-18 11:32:00,234917.815341
2018-09-18 11:33:00,234926.380341
2018-09-18 11:34:00,234929.235341
2018-09-18 11:35:00,234929.235341
2018-09-18 11:36:00,234929.235341
2018-09-18 11:37:00,234920.670341
2018-09-18 11:38:00,234917.815341
2018-09-18 11:39:00,234926.380341
2018-09-18 11:40:00,234926.380341
2018-09-18 11:41:00,234932.090341
2018-09-18 11:42:00,234932.090341
2018-09-18 11:43:00,234932.090341
2018-09-18 11:44:00,234932.090341
2018-09-18 11:45:00,234929.235341
2018-09-18 11:46:00,234923.525341
2018-09-18 11:47:00,234929.235341
2018-09-18 11:48:00,234932.090341
2018-09-18 11:49:00,234934.945341
2018-09-18 11:50:00,234926.380341
2018-09-18 11:51:00,234932.090341
2018-09-18 11:52:00,234923.525341
2018-09-18 11:53:00,234932.090341
2018-09-18 11:54:00,234932.090341
2018-09-18 11:55:00,234949.220341
2018-09-18 11:56:00,234934.945341
