,OMX
2018-08-06 02:53:00,13121.9883993
2018-08-06 02:54:00,13121.9883993
2018-08-06 02:55:00,13121.9883993
2018-08-06 02:56:00,13111.4096293
2018-08-06 02:57:00,13100.8308593
2018-08-06 02:58:00,13095.5414743
2018-08-06 02:59:00,13090.2520893
2018-08-06 03:00:00,13087.6073968
2018-08-06 03:01:00,13074.3839343
2018-08-06 03:02:00,13069.0945493
2018-08-06 03:03:00,13074.3839343
2018-08-06 03:04:00,13084.9627043
2018-08-06 03:05:00,13084.9627043
2018-08-06 03:06:00,13106.1202443
2018-08-06 03:07:00,13111.4096293
2018-08-06 03:08:00,13106.1202443
2018-08-06 03:09:00,13106.1202443
2018-08-06 03:10:00,13095.5414743
2018-08-06 03:11:00,13090.2520893
2018-08-06 03:12:00,13116.6990143
2018-08-06 03:13:00,13121.9883993
2018-08-06 03:14:00,13132.5671693
2018-08-06 03:15:00,13132.5671693
2018-08-06 03:16:00,13137.8565543
2018-08-06 03:17:00,13132.5671693
2018-08-06 03:18:00,13137.8565543
2018-08-06 03:19:00,13132.5671693
2018-08-06 03:20:00,13135.2118618
2018-08-06 03:21:00,13127.2777843
2018-08-06 03:22:00,13121.9883993
2018-08-06 03:23:00,13127.2777843
2018-08-06 03:24:00,13114.0543218
2018-08-06 03:25:00,13111.4096293
2018-08-06 03:26:00,13124.6330918
2018-08-06 03:27:00,13132.5671693
2018-08-06 03:28:00,13132.5671693
2018-08-06 03:29:00,13127.2777843
2018-08-06 03:30:00,13132.5671693
2018-08-06 03:31:00,13127.2777843
2018-08-06 03:32:00,13137.8565543
2018-08-06 03:33:00,13132.5671693
2018-08-06 03:34:00,13121.9883993
2018-08-06 03:35:00,13127.2777843
2018-08-06 03:36:00,13116.6990143
2018-08-06 03:37:00,13116.6990143
2018-08-06 03:38:00,13111.4096293
2018-08-06 03:39:00,13116.6990143
2018-08-06 03:40:00,13114.0543218
2018-08-06 03:41:00,13111.4096293
2018-08-06 03:42:00,13121.9883993
2018-08-06 03:43:00,13121.9883993
2018-08-06 03:44:00,13111.4096293
2018-08-06 03:45:00,13106.1202443
2018-08-06 03:46:00,13116.6990143
2018-08-06 03:47:00,13116.6990143
2018-08-06 03:48:00,13116.6990143
2018-08-06 03:49:00,13116.6990143
2018-08-06 03:50:00,13106.1202443
2018-08-06 03:51:00,13100.8308593
2018-08-06 03:52:00,13106.1202443
2018-08-06 03:53:00,13100.8308593
2018-08-06 03:54:00,13092.8967818
2018-08-06 03:55:00,13092.8967818
2018-08-06 03:56:00,13095.5414743
2018-08-06 03:57:00,13090.2520893
2018-08-06 03:58:00,13095.5414743
2018-08-06 03:59:00,13090.2520893
2018-08-06 04:00:00,13095.5414743
2018-08-06 04:01:00,13084.9627043
2018-08-06 04:02:00,13071.7392418
2018-08-06 04:03:00,13077.0286268
2018-08-06 04:04:00,13084.9627043
2018-08-06 04:05:00,13079.6733193
2018-08-06 04:06:00,13090.2520893
2018-08-06 04:07:00,13100.8308593
2018-08-06 04:08:00,13095.5414743
2018-08-06 04:09:00,13119.3437068
2018-08-06 04:10:00,13108.7649368
2018-08-06 04:11:00,13100.8308593
2018-08-06 04:12:00,13100.8308593
2018-08-06 04:13:00,13106.1202443
2018-08-06 04:14:00,13106.1202443
2018-08-06 04:15:00,13121.9883993
2018-08-06 04:16:00,13121.9883993
2018-08-06 04:17:00,13121.9883993
2018-08-06 04:18:00,13137.8565543
2018-08-06 04:19:00,13137.8565543
2018-08-06 04:20:00,13148.4353243
2018-08-06 04:21:00,13153.7247093
2018-08-06 04:22:00,13148.4353243
2018-08-06 04:23:00,13153.7247093
2018-08-06 04:24:00,13153.7247093
2018-08-06 04:25:00,13159.0140943
2018-08-06 04:26:00,13159.0140943
2018-08-06 04:27:00,13148.4353243
2018-08-06 04:28:00,13153.7247093
2018-08-06 04:29:00,13159.0140943
2018-08-06 04:30:00,13153.7247093
2018-08-06 04:31:00,13148.4353243
2018-08-06 04:32:00,13159.0140943
2018-08-06 04:33:00,13159.0140943
2018-08-06 04:34:00,13164.3034793
2018-08-06 04:35:00,13164.3034793
2018-08-06 04:36:00,13169.5928643
2018-08-06 04:37:00,13159.0140943
2018-08-06 04:38:00,13153.7247093
2018-08-06 04:39:00,13143.1459393
2018-08-06 04:40:00,13143.1459393
2018-08-06 04:41:00,13140.5012468
2018-08-06 04:42:00,13143.1459393
2018-08-06 04:43:00,13143.1459393
2018-08-06 04:44:00,13137.8565543
2018-08-06 04:45:00,13132.5671693
2018-08-06 04:46:00,13132.5671693
2018-08-06 04:47:00,13132.5671693
2018-08-06 04:48:00,13132.5671693
2018-08-06 04:49:00,13190.7504043
2018-08-06 04:50:00,13198.6844818
2018-08-06 04:51:00,13185.4610193
2018-08-06 04:52:00,13190.7504043
2018-08-06 04:53:00,13217.1973293
2018-08-06 04:54:00,13211.9079443
2018-08-06 04:55:00,13211.9079443
2018-08-06 04:56:00,13201.3291743
2018-08-06 04:57:00,13201.3291743
2018-08-06 04:58:00,13196.0397893
2018-08-06 04:59:00,13196.0397893
2018-08-06 05:00:00,13190.7504043
2018-08-06 05:01:00,13196.0397893
2018-08-06 05:02:00,13185.4610193
2018-08-06 05:03:00,13185.4610193
2018-08-06 05:04:00,13180.1716343
2018-08-06 05:05:00,13201.3291743
2018-08-06 05:06:00,13201.3291743
2018-08-06 05:07:00,13201.3291743
2018-08-06 05:08:00,13196.0397893
2018-08-06 05:09:00,13196.0397893
2018-08-06 05:10:00,13190.7504043
2018-08-06 05:11:00,13185.4610193
2018-08-06 05:12:00,13193.3950968
2018-08-06 05:13:00,13190.7504043
2018-08-06 05:14:00,13201.3291743
2018-08-06 05:15:00,13206.6185593
2018-08-06 05:16:00,13206.6185593
2018-08-06 05:17:00,13196.0397893
2018-08-06 05:18:00,13180.1716343
2018-08-06 05:19:00,13180.1716343
2018-08-06 05:20:00,13169.5928643
