,MME
2018-08-16 01:33:00,8608.74361955
2018-08-16 01:34:00,8605.46611955
2018-08-16 01:35:00,8596.72611955
2018-08-16 01:36:00,8608.74361955
2018-08-16 01:37:00,8609.83611955
2018-08-16 01:38:00,8615.29861955
2018-08-16 01:39:00,8615.29861955
2018-08-16 01:40:00,8619.66861955
2018-08-16 01:41:00,8627.31611955
2018-08-16 01:42:00,8627.31611955
2018-08-16 01:43:00,8628.40861955
2018-08-16 01:44:00,8628.40861955
2018-08-16 01:45:00,8624.03861955
2018-08-16 01:46:00,8627.31611955
2018-08-16 01:47:00,8621.85361955
2018-08-16 01:48:00,8612.02111955
2018-08-16 01:49:00,8613.11361955
2018-08-16 01:50:00,8617.48361955
2018-08-16 01:51:00,8609.83611955
2018-08-16 01:52:00,8606.55861955
2018-08-16 01:53:00,8604.37361955
2018-08-16 01:54:00,8603.28111955
2018-08-16 01:55:00,8607.65111955
2018-08-16 01:56:00,8605.46611955
2018-08-16 01:57:00,8610.92861955
2018-08-16 01:58:00,8612.02111955
2018-08-16 01:59:00,8616.39111955
2018-08-16 02:00:00,8612.02111955
2018-08-16 02:01:00,8604.37361955
2018-08-16 02:02:00,8604.37361955
2018-08-16 02:03:00,8598.91111955
2018-08-16 02:04:00,8595.63361955
2018-08-16 02:05:00,8594.54111955
2018-08-16 02:06:00,8591.26361955
2018-08-16 02:07:00,8586.89361955
2018-08-16 02:08:00,8580.33861955
2018-08-16 02:09:00,8575.96861955
2018-08-16 02:10:00,8563.95111955
2018-08-16 02:11:00,8557.39611955
2018-08-16 02:12:00,8562.85861955
2018-08-16 02:13:00,8560.67361955
2018-08-16 02:14:00,8559.58111955
2018-08-16 02:15:00,8567.22861955
2018-08-16 02:16:00,8566.13611955
2018-08-16 02:17:00,8569.41361955
2018-08-16 02:18:00,8568.32111955
2018-08-16 02:19:00,8567.22861955
2018-08-16 02:20:00,8565.04361955
2018-08-16 02:21:00,8568.32111955
2018-08-16 02:22:00,8560.67361955
2018-08-16 02:23:00,8560.67361955
2018-08-16 02:24:00,8553.02611955
2018-08-16 02:25:00,8554.11861955
2018-08-16 02:26:00,8532.26861955
2018-08-16 02:27:00,8533.36111955
2018-08-16 02:28:00,8525.71361955
2018-08-16 02:29:00,8532.26861955
2018-08-16 02:30:00,8528.99111955
2018-08-16 02:31:00,8537.73111955
2018-08-16 02:32:00,8523.52861955
2018-08-16 02:33:00,8512.60361955
2018-08-16 02:34:00,8495.12361955
2018-08-16 02:35:00,8499.49361955
2018-08-16 02:36:00,8504.95611955
2018-08-16 02:37:00,8501.67861955
2018-08-16 02:38:00,8499.49361955
2018-08-16 02:39:00,8499.49361955
2018-08-16 02:40:00,8499.49361955
2018-08-16 02:41:00,8506.04861955
2018-08-16 02:42:00,8507.14111955
2018-08-16 02:43:00,8499.49361955
2018-08-16 02:44:00,8509.32611955
2018-08-16 02:45:00,8507.14111955
2018-08-16 02:46:00,8498.40111955
2018-08-16 02:47:00,8499.49361955
2018-08-16 02:48:00,8501.67861955
2018-08-16 02:49:00,8500.58611955
2018-08-16 02:50:00,8506.04861955
2018-08-16 02:51:00,8503.86361955
2018-08-16 02:52:00,8502.77111955
2018-08-16 02:53:00,8502.77111955
2018-08-16 02:54:00,8504.95611955
2018-08-16 02:55:00,8506.04861955
2018-08-16 02:56:00,8512.60361955
2018-08-16 02:57:00,8513.69611955
2018-08-16 02:58:00,8512.60361955
2018-08-16 02:59:00,8514.78861955
2018-08-16 03:00:00,8507.14111955
2018-08-16 03:01:00,8508.23361955
2018-08-16 03:02:00,8516.97361955
2018-08-16 03:03:00,8528.99111955
2018-08-16 03:04:00,8541.00861955
2018-08-16 03:05:00,8534.45361955
2018-08-16 03:06:00,8541.00861955
2018-08-16 03:07:00,8545.37861955
2018-08-16 03:08:00,8551.93361955
2018-08-16 03:09:00,8547.56361955
2018-08-16 03:10:00,8551.93361955
2018-08-16 03:11:00,8554.11861955
2018-08-16 03:12:00,8554.11861955
2018-08-16 03:13:00,8558.48861955
2018-08-16 03:14:00,8558.48861955
2018-08-16 03:15:00,8563.95111955
2018-08-16 03:16:00,8560.67361955
2018-08-16 03:17:00,8560.67361955
2018-08-16 03:18:00,8565.04361955
2018-08-16 03:19:00,8561.76611955
2018-08-16 03:20:00,8557.39611955
2018-08-16 03:21:00,8562.85861955
2018-08-16 03:22:00,8561.76611955
2018-08-16 03:23:00,8568.32111955
2018-08-16 03:24:00,8567.22861955
2018-08-16 03:25:00,8568.32111955
2018-08-16 03:26:00,8571.59861955
2018-08-16 03:27:00,8565.04361955
2018-08-16 03:28:00,8566.13611955
2018-08-16 03:29:00,8567.22861955
2018-08-16 03:30:00,8571.59861955
2018-08-16 03:31:00,8571.59861955
2018-08-16 03:32:00,8578.15361955
2018-08-16 03:33:00,8578.15361955
2018-08-16 03:34:00,8569.41361955
2018-08-16 03:35:00,8573.78361955
2018-08-16 03:36:00,8575.96861955
2018-08-16 03:37:00,8573.78361955
2018-08-16 03:38:00,8562.85861955
2018-08-16 03:39:00,8558.48861955
2018-08-16 03:40:00,8560.67361955
2018-08-16 03:41:00,8556.30361955
2018-08-16 03:42:00,8558.48861955
2018-08-16 03:43:00,8562.85861955
2018-08-16 03:44:00,8560.67361955
2018-08-16 03:45:00,8558.48861955
2018-08-16 03:46:00,8557.39611955
2018-08-16 03:47:00,8560.67361955
2018-08-16 03:48:00,8569.41361955
2018-08-16 03:49:00,8577.06111955
2018-08-16 03:50:00,8575.96861955
2018-08-16 03:51:00,8583.61611955
2018-08-16 03:52:00,8584.70861955
2018-08-16 03:53:00,8587.98611955
2018-08-16 03:54:00,8589.07861955
2018-08-16 03:55:00,8584.70861955
2018-08-16 03:56:00,8581.43111955
2018-08-16 03:57:00,8585.80111955
2018-08-16 03:58:00,8577.06111955
2018-08-16 03:59:00,8572.69111955
2018-08-16 04:00:00,8568.32111955
2018-08-16 04:01:00,8562.85861955
2018-08-16 04:02:00,8565.04361955
2018-08-16 04:03:00,8562.85861955
2018-08-16 04:04:00,8563.95111955
2018-08-16 04:05:00,8561.76611955
2018-08-16 04:06:00,8562.85861955
2018-08-16 04:07:00,8563.95111955
2018-08-16 04:08:00,8562.85861955
2018-08-16 04:09:00,8562.85861955
2018-08-16 04:10:00,8553.02611955
2018-08-16 04:11:00,8553.02611955
2018-08-16 04:12:00,8554.11861955
2018-08-16 04:13:00,8558.48861955
2018-08-16 04:14:00,8561.76611955
2018-08-16 04:15:00,8561.76611955
2018-08-16 04:16:00,8563.95111955
2018-08-16 04:17:00,8560.67361955
2018-08-16 04:18:00,8567.22861955
2018-08-16 04:19:00,8566.13611955
2018-08-16 04:20:00,8570.50611955
2018-08-16 04:21:00,8574.87611955
2018-08-16 04:22:00,8575.96861955
2018-08-16 04:23:00,8573.78361955
2018-08-16 04:24:00,8575.96861955
2018-08-16 04:25:00,8575.96861955
2018-08-16 04:26:00,8573.78361955
2018-08-16 04:27:00,8574.87611955
2018-08-16 04:28:00,8570.50611955
2018-08-16 04:29:00,8575.96861955
2018-08-16 04:30:00,8573.78361955
2018-08-16 04:31:00,8571.59861955
2018-08-16 04:32:00,8574.87611955
2018-08-16 04:33:00,8573.78361955
2018-08-16 04:34:00,8573.78361955
2018-08-16 04:35:00,8572.69111955
2018-08-16 04:36:00,8582.52361955
2018-08-16 04:37:00,8580.33861955
2018-08-16 04:38:00,8584.70861955
2018-08-16 04:39:00,8584.70861955
2018-08-16 04:40:00,8585.80111955
2018-08-16 04:41:00,8582.52361955
2018-08-16 04:42:00,8581.43111955
2018-08-16 04:43:00,8580.33861955
2018-08-16 04:44:00,8579.24611955
2018-08-16 04:45:00,8578.15361955
2018-08-16 04:46:00,8580.33861955
2018-08-16 04:47:00,8577.06111955
2018-08-16 04:48:00,8577.06111955
2018-08-16 04:49:00,8577.06111955
2018-08-16 04:50:00,8577.06111955
2018-08-16 04:51:00,8577.06111955
2018-08-16 04:52:00,8580.33861955
2018-08-16 04:53:00,8580.33861955
2018-08-16 04:54:00,8578.15361955
2018-08-16 04:55:00,8573.78361955
