,MX
2018-07-23 06:23:00,25358.5506573
2018-07-23 06:24:00,25362.3534798
2018-07-23 06:25:00,25358.5506573
2018-07-23 06:26:00,25359.8182648
2018-07-23 06:27:00,25358.5506573
2018-07-23 06:28:00,25361.0858723
2018-07-23 06:29:00,25348.4097973
2018-07-23 06:30:00,25345.8745823
2018-07-23 06:31:00,25344.6069748
2018-07-23 06:32:00,25353.4802273
2018-07-23 06:33:00,25356.0154423
2018-07-23 06:34:00,25358.5506573
2018-07-23 06:35:00,25356.0154423
2018-07-23 06:36:00,25354.7478348
2018-07-23 06:37:00,25359.8182648
2018-07-23 06:38:00,25363.6210873
2018-07-23 06:39:00,25362.3534798
2018-07-23 06:40:00,25363.6210873
2018-07-23 06:41:00,25363.6210873
2018-07-23 06:42:00,25366.1563023
2018-07-23 06:43:00,25367.4239098
2018-07-23 06:44:00,25362.3534798
2018-07-23 06:45:00,25363.6210873
2018-07-23 06:46:00,25367.4239098
2018-07-23 06:47:00,25364.8886948
2018-07-23 06:48:00,25362.3534798
2018-07-23 06:49:00,25369.9591248
2018-07-23 06:50:00,25367.4239098
2018-07-23 06:51:00,25377.5647698
2018-07-23 06:52:00,25380.0999848
2018-07-23 06:53:00,25377.5647698
2018-07-23 06:54:00,25375.0295548
2018-07-23 06:55:00,25376.2971623
2018-07-23 06:56:00,25378.8323773
2018-07-23 06:57:00,25381.3675923
2018-07-23 06:58:00,25386.4380223
2018-07-23 06:59:00,25395.3112748
2018-07-23 07:00:00,25397.8464898
2018-07-23 07:01:00,25395.3112748
2018-07-23 07:02:00,25396.5788823
2018-07-23 07:03:00,25394.0436673
2018-07-23 07:04:00,25395.3112748
2018-07-23 07:05:00,25391.5084523
2018-07-23 07:06:00,25397.8464898
2018-07-23 07:07:00,25395.3112748
2018-07-23 07:08:00,25391.5084523
2018-07-23 07:09:00,25388.9732373
2018-07-23 07:10:00,25390.2408448
2018-07-23 07:11:00,25391.5084523
2018-07-23 07:12:00,25391.5084523
2018-07-23 07:13:00,25388.9732373
2018-07-23 07:14:00,25388.9732373
2018-07-23 07:15:00,25387.7056298
2018-07-23 07:16:00,25392.7760598
2018-07-23 07:17:00,25392.7760598
2018-07-23 07:18:00,25388.9732373
2018-07-23 07:19:00,25382.6351998
2018-07-23 07:20:00,25380.0999848
2018-07-23 07:21:00,25382.6351998
2018-07-23 07:22:00,25381.3675923
2018-07-23 07:23:00,25381.3675923
2018-07-23 07:24:00,25391.5084523
2018-07-23 07:25:00,25395.3112748
2018-07-23 07:26:00,25405.4521348
2018-07-23 07:27:00,25396.5788823
2018-07-23 07:28:00,25397.8464898
2018-07-23 07:29:00,25397.8464898
2018-07-23 07:30:00,25397.8464898
2018-07-23 07:31:00,25392.7760598
2018-07-23 07:32:00,25395.3112748
2018-07-23 07:33:00,25387.7056298
2018-07-23 07:34:00,25387.7056298
2018-07-23 07:35:00,25385.1704148
2018-07-23 07:36:00,25390.2408448
2018-07-23 07:37:00,25385.1704148
2018-07-23 07:38:00,25385.1704148
2018-07-23 07:39:00,25382.6351998
2018-07-23 07:40:00,25383.9028073
2018-07-23 07:41:00,25382.6351998
2018-07-23 07:42:00,25390.2408448
2018-07-23 07:43:00,25387.7056298
2018-07-23 07:44:00,25387.7056298
2018-07-23 07:45:00,25385.1704148
2018-07-23 07:46:00,25385.1704148
2018-07-23 07:47:00,25385.1704148
2018-07-23 07:48:00,25388.9732373
2018-07-23 07:49:00,25388.9732373
2018-07-23 07:50:00,25387.7056298
2018-07-23 07:51:00,25385.1704148
2018-07-23 07:52:00,25387.7056298
2018-07-23 07:53:00,25387.7056298
2018-07-23 07:54:00,25381.3675923
2018-07-23 07:55:00,25380.0999848
2018-07-23 07:56:00,25390.2408448
2018-07-23 07:57:00,25395.3112748
2018-07-23 07:58:00,25388.9732373
2018-07-23 07:59:00,25388.9732373
2018-07-23 08:00:00,25395.3112748
2018-07-23 08:01:00,25390.2408448
2018-07-23 08:02:00,25385.1704148
2018-07-23 08:03:00,25380.0999848
2018-07-23 08:04:00,25385.1704148
2018-07-23 08:05:00,25388.9732373
2018-07-23 08:06:00,25392.7760598
2018-07-23 08:07:00,25390.2408448
2018-07-23 08:08:00,25387.7056298
2018-07-23 08:09:00,25387.7056298
2018-07-23 08:10:00,25387.7056298
2018-07-23 08:11:00,25385.1704148
2018-07-23 08:12:00,25385.1704148
2018-07-23 08:13:00,25380.0999848
2018-07-23 08:14:00,25390.2408448
2018-07-23 08:15:00,25382.6351998
2018-07-23 08:16:00,25385.1704148
2018-07-23 08:17:00,25390.2408448
2018-07-23 08:18:00,25392.7760598
2018-07-23 08:19:00,25387.7056298
2018-07-23 08:20:00,25392.7760598
2018-07-23 08:21:00,25385.1704148
2018-07-23 08:22:00,25390.2408448
2018-07-23 08:23:00,25388.9732373
2018-07-23 08:24:00,25386.4380223
2018-07-23 08:25:00,25390.2408448
2018-07-23 08:26:00,25397.8464898
2018-07-23 08:27:00,25394.0436673
2018-07-23 08:28:00,25391.5084523
2018-07-23 08:29:00,25380.0999848
2018-07-23 08:30:00,25388.9732373
2018-07-23 08:31:00,25385.1704148
2018-07-23 08:32:00,25376.2971623
2018-07-23 08:33:00,25390.2408448
2018-07-23 08:34:00,25387.7056298
2018-07-23 08:35:00,25385.1704148
2018-07-23 08:36:00,25390.2408448
2018-07-23 08:37:00,25382.6351998
2018-07-23 08:38:00,25385.1704148
2018-07-23 08:39:00,25381.3675923
2018-07-23 08:40:00,25380.0999848
2018-07-23 08:41:00,25380.0999848
2018-07-23 08:42:00,25378.8323773
2018-07-23 08:43:00,25385.1704148
2018-07-23 08:44:00,25404.1845273
2018-07-23 08:45:00,25415.5929948
2018-07-23 08:46:00,25432.0718923
2018-07-23 08:47:00,25433.3394998
2018-07-23 08:48:00,25438.4099298
2018-07-23 08:49:00,25432.0718923
2018-07-23 08:50:00,25443.4803598
2018-07-23 08:51:00,25440.9451448
2018-07-23 08:52:00,25433.3394998
2018-07-23 08:53:00,25434.6071073
2018-07-23 08:54:00,25430.8042848
2018-07-23 08:55:00,25438.4099298
2018-07-23 08:56:00,25425.7338548
2018-07-23 08:57:00,25434.6071073
2018-07-23 08:58:00,25435.8747148
2018-07-23 08:59:00,25448.5507898
2018-07-23 09:00:00,25447.2831823
2018-07-23 09:01:00,25466.2972948
2018-07-23 09:02:00,25453.6212198
2018-07-23 09:03:00,25459.9592573
2018-07-23 09:04:00,25451.0860048
2018-07-23 09:05:00,25443.4803598
2018-07-23 09:06:00,25453.6212198
2018-07-23 09:07:00,25446.0155748
2018-07-23 09:08:00,25448.5507898
2018-07-23 09:09:00,25453.6212198
2018-07-23 09:10:00,25448.5507898
2018-07-23 09:11:00,25451.0860048
2018-07-23 09:12:00,25446.0155748
2018-07-23 09:13:00,25443.4803598
2018-07-23 09:14:00,25440.9451448
2018-07-23 09:15:00,25433.3394998
2018-07-23 09:16:00,25419.3958173
2018-07-23 09:17:00,25413.0577798
2018-07-23 09:18:00,25418.1282098
2018-07-23 09:19:00,25410.5225648
2018-07-23 09:20:00,25397.8464898
2018-07-23 09:21:00,25396.5788823
2018-07-23 09:22:00,25397.8464898
2018-07-23 09:23:00,25396.5788823
2018-07-23 09:24:00,25401.6493123
2018-07-23 09:25:00,25405.4521348
2018-07-23 09:26:00,25410.5225648
2018-07-23 09:27:00,25407.9873498
2018-07-23 09:28:00,25387.7056298
2018-07-23 09:29:00,25390.2408448
2018-07-23 09:30:00,25380.0999848
2018-07-23 09:31:00,25378.8323773
2018-07-23 09:32:00,25385.1704148
2018-07-23 09:33:00,25375.0295548
2018-07-23 09:34:00,25383.9028073
2018-07-23 09:35:00,25373.7619473
2018-07-23 09:36:00,25377.5647698
2018-07-23 09:37:00,25375.0295548
2018-07-23 09:38:00,25381.3675923
2018-07-23 09:39:00,25382.6351998
2018-07-23 09:40:00,25380.0999848
2018-07-23 09:41:00,25381.3675923
2018-07-23 09:42:00,25375.0295548
2018-07-23 09:43:00,25380.0999848
2018-07-23 09:44:00,25372.4943398
2018-07-23 09:45:00,25377.5647698
2018-07-23 09:46:00,25377.5647698
2018-07-23 09:47:00,25380.0999848
2018-07-23 09:48:00,25375.0295548
2018-07-23 09:49:00,25376.2971623
2018-07-23 09:50:00,25383.9028073
2018-07-23 09:51:00,25377.5647698
2018-07-23 09:52:00,25382.6351998
2018-07-23 09:53:00,25380.0999848
2018-07-23 09:54:00,25377.5647698
2018-07-23 09:55:00,25380.0999848
2018-07-23 09:56:00,25378.8323773
2018-07-23 09:57:00,25377.5647698
2018-07-23 09:58:00,25375.0295548
2018-07-23 09:59:00,25368.6915173
2018-07-23 10:00:00,25380.0999848
2018-07-23 10:01:00,25380.0999848
2018-07-23 10:02:00,25378.8323773
2018-07-23 10:03:00,25387.7056298
2018-07-23 10:04:00,25377.5647698
2018-07-23 10:05:00,25375.0295548
2018-07-23 10:06:00,25382.6351998
2018-07-23 10:07:00,25369.9591248
2018-07-23 10:08:00,25380.0999848
2018-07-23 10:09:00,25372.4943398
2018-07-23 10:10:00,25372.4943398
2018-07-23 10:11:00,25383.9028073
2018-07-23 10:12:00,25369.9591248
2018-07-23 10:13:00,25372.4943398
2018-07-23 10:14:00,25375.0295548
2018-07-23 10:15:00,25382.6351998
2018-07-23 10:16:00,25387.7056298
2018-07-23 10:17:00,25385.1704148
2018-07-23 10:18:00,25390.2408448
2018-07-23 10:19:00,25387.7056298
2018-07-23 10:20:00,25397.8464898
2018-07-23 10:21:00,25395.3112748
2018-07-23 10:22:00,25400.3817048
2018-07-23 10:23:00,25402.9169198
2018-07-23 10:24:00,25407.9873498
2018-07-23 10:25:00,25402.9169198
2018-07-23 10:26:00,25407.9873498
2018-07-23 10:27:00,25410.5225648
2018-07-23 10:28:00,25418.1282098
2018-07-23 10:29:00,25405.4521348
2018-07-23 10:30:00,25420.6634248
2018-07-23 10:31:00,25423.1986398
2018-07-23 10:32:00,25423.1986398
2018-07-23 10:33:00,25428.2690698
2018-07-23 10:34:00,25421.9310323
2018-07-23 10:35:00,25424.4662473
2018-07-23 10:36:00,25430.8042848
2018-07-23 10:37:00,25433.3394998
2018-07-23 10:38:00,25430.8042848
2018-07-23 10:39:00,25430.8042848
2018-07-23 10:40:00,25438.4099298
2018-07-23 10:41:00,25437.1423223
2018-07-23 10:42:00,25433.3394998
2018-07-23 10:43:00,25433.3394998
2018-07-23 10:44:00,25429.5366773
2018-07-23 10:45:00,25433.3394998
2018-07-23 10:46:00,25443.4803598
2018-07-23 10:47:00,25440.9451448
2018-07-23 10:48:00,25438.4099298
2018-07-23 10:49:00,25439.6775373
2018-07-23 10:50:00,25437.1423223
2018-07-23 10:51:00,25437.1423223
2018-07-23 10:52:00,25435.8747148
2018-07-23 10:53:00,25438.4099298
2018-07-23 10:54:00,25433.3394998
2018-07-23 10:55:00,25440.9451448
2018-07-23 10:56:00,25440.9451448
2018-07-23 10:57:00,25443.4803598
2018-07-23 10:58:00,25443.4803598
2018-07-23 10:59:00,25443.4803598
2018-07-23 11:00:00,25446.0155748
2018-07-23 11:01:00,25447.2831823
2018-07-23 11:02:00,25457.4240423
2018-07-23 11:03:00,25456.1564348
2018-07-23 11:04:00,25454.8888273
2018-07-23 11:05:00,25454.8888273
2018-07-23 11:06:00,25454.8888273
2018-07-23 11:07:00,25453.6212198
2018-07-23 11:08:00,25446.0155748
2018-07-23 11:09:00,25443.4803598
2018-07-23 11:10:00,25443.4803598
2018-07-23 11:11:00,25443.4803598
2018-07-23 11:12:00,25448.5507898
2018-07-23 11:13:00,25448.5507898
2018-07-23 11:14:00,25448.5507898
2018-07-23 11:15:00,25449.8183973
2018-07-23 11:16:00,25448.5507898
2018-07-23 11:17:00,25451.0860048
2018-07-23 11:18:00,25451.0860048
2018-07-23 11:19:00,25451.0860048
2018-07-23 11:20:00,25451.0860048
2018-07-23 11:21:00,25454.8888273
2018-07-23 11:22:00,25463.7620798
2018-07-23 11:23:00,25465.0296873
2018-07-23 11:24:00,25465.0296873
2018-07-23 11:25:00,25472.6353323
2018-07-23 11:26:00,25471.3677248
2018-07-23 11:27:00,25463.7620798
2018-07-23 11:28:00,25463.7620798
2018-07-23 11:29:00,25458.6916498
2018-07-23 11:30:00,25458.6916498
2018-07-23 11:31:00,25453.6212198
2018-07-23 11:32:00,25453.6212198
2018-07-23 11:33:00,25453.6212198
2018-07-23 11:34:00,25458.6916498
2018-07-23 11:35:00,25463.7620798
2018-07-23 11:36:00,25461.2268648
2018-07-23 11:37:00,25456.1564348
2018-07-23 11:38:00,25453.6212198
2018-07-23 11:39:00,25456.1564348
2018-07-23 11:40:00,25461.2268648
2018-07-23 11:41:00,25461.2268648
2018-07-23 11:42:00,25458.6916498
2018-07-23 11:43:00,25459.9592573
2018-07-23 11:44:00,25458.6916498
2018-07-23 11:45:00,25461.2268648
2018-07-23 11:46:00,25458.6916498
2018-07-23 11:47:00,25451.0860048
2018-07-23 11:48:00,25456.1564348
2018-07-23 11:49:00,25453.6212198
2018-07-23 11:50:00,25458.6916498
2018-07-23 11:51:00,25458.6916498
2018-07-23 11:52:00,25461.2268648
2018-07-23 11:53:00,25463.7620798
2018-07-23 11:54:00,25458.6916498
2018-07-23 11:55:00,25458.6916498
2018-07-23 11:56:00,25456.1564348
2018-07-23 11:57:00,25451.0860048
2018-07-23 11:58:00,25453.6212198
2018-07-23 11:59:00,25448.5507898
2018-07-23 12:00:00,25458.6916498
2018-07-23 12:01:00,25457.4240423
2018-07-23 12:02:00,25451.0860048
2018-07-23 12:03:00,25454.8888273
2018-07-23 12:04:00,25456.1564348
2018-07-23 12:05:00,25454.8888273
2018-07-23 12:06:00,25456.1564348
2018-07-23 12:07:00,25458.6916498
2018-07-23 12:08:00,25458.6916498
2018-07-23 12:09:00,25456.1564348
2018-07-23 12:10:00,25458.6916498
2018-07-23 12:11:00,25456.1564348
2018-07-23 12:12:00,25456.1564348
2018-07-23 12:13:00,25453.6212198
2018-07-23 12:14:00,25456.1564348
2018-07-23 12:15:00,25461.2268648
2018-07-23 12:16:00,25458.6916498
2018-07-23 12:17:00,25453.6212198
2018-07-23 12:18:00,25451.0860048
2018-07-23 12:19:00,25451.0860048
2018-07-23 12:20:00,25451.0860048
2018-07-23 12:21:00,25451.0860048
2018-07-23 12:22:00,25448.5507898
2018-07-23 12:23:00,25448.5507898
2018-07-23 12:24:00,25446.0155748
2018-07-23 12:25:00,25451.0860048
2018-07-23 12:26:00,25451.0860048
2018-07-23 12:27:00,25451.0860048
2018-07-23 12:28:00,25451.0860048
2018-07-23 12:29:00,25453.6212198
2018-07-23 12:30:00,25459.9592573
2018-07-23 12:31:00,25454.8888273
2018-07-23 12:32:00,25453.6212198
2018-07-23 12:33:00,25456.1564348
2018-07-23 12:34:00,25458.6916498
2018-07-23 12:35:00,25458.6916498
2018-07-23 12:36:00,25458.6916498
2018-07-23 12:37:00,25458.6916498
2018-07-23 12:38:00,25458.6916498
2018-07-23 12:39:00,25456.1564348
2018-07-23 12:40:00,25457.4240423
2018-07-23 12:41:00,25461.2268648
2018-07-23 12:42:00,25456.1564348
2018-07-23 12:43:00,25458.6916498
2018-07-23 12:44:00,25457.4240423
2018-07-23 12:45:00,25458.6916498
2018-07-23 12:46:00,25458.6916498
2018-07-23 12:47:00,25457.4240423
2018-07-23 12:48:00,25458.6916498
2018-07-23 12:49:00,25458.6916498
2018-07-23 12:50:00,25466.2972948
2018-07-23 12:51:00,25466.2972948
2018-07-23 12:52:00,25468.8325098
2018-07-23 12:53:00,25463.7620798
2018-07-23 12:54:00,25466.2972948
2018-07-23 12:55:00,25463.7620798
2018-07-23 12:56:00,25463.7620798
2018-07-23 12:57:00,25463.7620798
2018-07-23 12:58:00,25461.2268648
2018-07-23 12:59:00,25458.6916498
2018-07-23 13:00:00,25461.2268648
2018-07-23 13:01:00,25459.9592573
2018-07-23 13:02:00,25466.2972948
2018-07-23 13:03:00,25467.5649023
2018-07-23 13:04:00,25470.1001173
2018-07-23 13:05:00,25468.8325098
2018-07-23 13:06:00,25467.5649023
2018-07-23 13:07:00,25468.8325098
2018-07-23 13:08:00,25468.8325098
2018-07-23 13:09:00,25468.8325098
2018-07-23 13:10:00,25470.1001173
2018-07-23 13:11:00,25468.8325098
2018-07-23 13:12:00,25471.3677248
2018-07-23 13:13:00,25471.3677248
2018-07-23 13:14:00,25471.3677248
2018-07-23 13:15:00,25473.9029398
2018-07-23 13:16:00,25471.3677248
2018-07-23 13:17:00,25472.6353323
2018-07-23 13:18:00,25473.9029398
2018-07-23 13:19:00,25468.8325098
2018-07-23 13:20:00,25468.8325098
2018-07-23 13:21:00,25463.7620798
2018-07-23 13:22:00,25467.5649023
2018-07-23 13:23:00,25467.5649023
2018-07-23 13:24:00,25470.1001173
2018-07-23 13:25:00,25470.1001173
2018-07-23 13:26:00,25470.1001173
2018-07-23 13:27:00,25467.5649023
2018-07-23 13:28:00,25467.5649023
2018-07-23 13:29:00,25466.2972948
2018-07-23 13:30:00,25463.7620798
2018-07-23 13:31:00,25463.7620798
2018-07-23 13:32:00,25465.0296873
2018-07-23 13:33:00,25466.2972948
2018-07-23 13:34:00,25462.4944723
2018-07-23 13:35:00,25468.8325098
2018-07-23 13:36:00,25466.2972948
2018-07-23 13:37:00,25467.5649023
2018-07-23 13:38:00,25466.2972948
2018-07-23 13:39:00,25467.5649023
2018-07-23 13:40:00,25466.2972948
2018-07-23 13:41:00,25466.2972948
2018-07-23 13:42:00,25466.2972948
2018-07-23 13:43:00,25466.2972948
2018-07-23 13:44:00,25468.8325098
2018-07-23 13:45:00,25471.3677248
2018-07-23 13:46:00,25471.3677248
2018-07-23 13:47:00,25468.8325098
2018-07-23 13:48:00,25471.3677248
2018-07-23 13:49:00,25471.3677248
2018-07-23 13:50:00,25471.3677248
2018-07-23 13:51:00,25471.3677248
2018-07-23 13:52:00,25470.1001173
2018-07-23 13:53:00,25468.8325098
2018-07-23 13:54:00,25470.1001173
2018-07-23 13:55:00,25468.8325098
2018-07-23 13:56:00,25468.8325098
2018-07-23 13:57:00,25467.5649023
2018-07-23 13:58:00,25467.5649023
2018-07-23 13:59:00,25467.5649023
2018-07-23 14:00:00,25470.1001173
2018-07-23 14:01:00,25471.3677248
2018-07-23 14:02:00,25471.3677248
2018-07-23 14:03:00,25468.8325098
2018-07-23 14:04:00,25470.1001173
2018-07-23 14:05:00,25470.1001173
2018-07-23 14:06:00,25471.3677248
2018-07-23 14:07:00,25472.6353323
2018-07-23 14:08:00,25470.1001173
2018-07-23 14:09:00,25471.3677248
2018-07-23 14:10:00,25468.8325098
2018-07-23 14:11:00,25471.3677248
2018-07-23 14:12:00,25472.6353323
2018-07-23 14:13:00,25473.9029398
2018-07-23 14:14:00,25476.4381548
2018-07-23 14:15:00,25475.1705473
2018-07-23 14:16:00,25472.6353323
2018-07-23 14:17:00,25472.6353323
2018-07-23 14:18:00,25473.9029398
2018-07-23 14:19:00,25471.3677248
2018-07-23 14:20:00,25471.3677248
2018-07-23 14:21:00,25472.6353323
2018-07-23 14:22:00,25470.1001173
2018-07-23 14:23:00,25471.3677248
2018-07-23 14:24:00,25471.3677248
2018-07-23 14:25:00,25471.3677248
2018-07-23 14:26:00,25471.3677248
2018-07-23 14:27:00,25472.6353323
2018-07-23 14:28:00,25472.6353323
2018-07-23 14:29:00,25471.3677248
2018-07-23 14:30:00,25472.6353323
2018-07-23 14:31:00,25471.3677248
2018-07-23 14:32:00,25463.7620798
2018-07-23 14:33:00,25468.8325098
2018-07-23 14:34:00,25467.5649023
2018-07-23 14:35:00,25468.8325098
2018-07-23 14:36:00,25468.8325098
2018-07-23 14:37:00,25470.1001173
2018-07-23 14:38:00,25468.8325098
2018-07-23 14:39:00,25470.1001173
2018-07-23 14:40:00,25468.8325098
2018-07-23 14:41:00,25468.8325098
2018-07-23 14:42:00,25471.3677248
2018-07-23 14:43:00,25471.3677248
2018-07-23 14:44:00,25471.3677248
2018-07-23 14:45:00,25476.4381548
2018-07-23 14:46:00,25476.4381548
2018-07-23 14:47:00,25477.7057623
2018-07-23 14:48:00,25476.4381548
2018-07-23 14:49:00,25484.0437998
2018-07-23 14:50:00,25489.1142298
2018-07-23 14:51:00,25485.3114073
2018-07-23 14:52:00,25481.5085848
2018-07-23 14:53:00,25481.5085848
2018-07-23 14:54:00,25480.2409773
2018-07-23 14:55:00,25478.9733698
2018-07-23 14:56:00,25482.7761923
2018-07-23 14:57:00,25480.2409773
2018-07-23 14:58:00,25481.5085848
2018-07-23 14:59:00,25459.9592573
2018-07-24 00:59:00,25481.5085848
2018-07-24 01:00:00,25542.3537448
2018-07-24 01:01:00,25539.8185298
2018-07-24 01:02:00,25537.2833148
2018-07-24 01:03:00,25539.8185298
2018-07-24 01:04:00,25538.5509223
2018-07-24 01:05:00,25547.4241748
2018-07-24 01:06:00,25552.4946048
2018-07-24 01:07:00,25560.1002498
2018-07-24 01:08:00,25555.0298198
2018-07-24 01:09:00,25549.9593898
2018-07-24 01:10:00,25552.4946048
2018-07-24 01:11:00,25549.9593898
2018-07-24 01:12:00,25555.0298198
2018-07-24 01:13:00,25560.1002498
2018-07-24 01:14:00,25555.0298198
2018-07-24 01:15:00,25558.8326423
2018-07-24 01:16:00,25563.9030723
2018-07-24 01:17:00,25567.7058948
2018-07-24 01:18:00,25570.2411098
2018-07-24 01:19:00,25557.5650348
2018-07-24 01:20:00,25562.6354648
2018-07-24 01:21:00,25565.1706798
2018-07-24 01:22:00,25562.6354648
2018-07-24 01:23:00,25562.6354648
2018-07-24 01:24:00,25566.4382873
2018-07-24 01:25:00,25565.1706798
2018-07-24 01:26:00,25562.6354648
2018-07-24 01:27:00,25560.1002498
2018-07-24 01:28:00,25557.5650348
2018-07-24 01:29:00,25557.5650348
2018-07-24 01:30:00,25555.0298198
2018-07-24 01:31:00,25557.5650348
2018-07-24 01:32:00,25562.6354648
2018-07-24 01:33:00,25562.6354648
2018-07-24 01:34:00,25563.9030723
2018-07-24 01:35:00,25562.6354648
2018-07-24 01:36:00,25560.1002498
2018-07-24 01:37:00,25555.0298198
2018-07-24 01:38:00,25555.0298198
2018-07-24 01:39:00,25551.2269973
2018-07-24 01:40:00,25552.4946048
2018-07-24 01:41:00,25552.4946048
2018-07-24 01:42:00,25549.9593898
2018-07-24 01:43:00,25552.4946048
2018-07-24 01:44:00,25555.0298198
2018-07-24 01:45:00,25557.5650348
2018-07-24 01:46:00,25557.5650348
2018-07-24 01:47:00,25552.4946048
2018-07-24 01:48:00,25553.7622123
2018-07-24 01:49:00,25557.5650348
2018-07-24 01:50:00,25556.2974273
2018-07-24 01:51:00,25551.2269973
2018-07-24 01:52:00,25549.9593898
2018-07-24 01:53:00,25547.4241748
2018-07-24 01:54:00,25548.6917823
2018-07-24 01:55:00,25549.9593898
2018-07-24 01:56:00,25544.8889598
2018-07-24 01:57:00,25543.6213523
2018-07-24 01:58:00,25543.6213523
2018-07-24 01:59:00,25543.6213523
2018-07-24 02:00:00,25525.8748473
2018-07-24 02:01:00,25525.8748473
2018-07-24 02:02:00,25537.2833148
2018-07-24 02:03:00,25539.8185298
2018-07-24 02:04:00,25552.4946048
2018-07-24 02:05:00,25560.1002498
2018-07-24 02:06:00,25547.4241748
2018-07-24 02:07:00,25489.1142298
2018-07-24 02:08:00,25500.5226973
2018-07-24 02:09:00,25504.3255198
2018-07-24 02:10:00,25489.1142298
2018-07-24 02:11:00,25506.8607348
2018-07-24 02:12:00,25509.3959498
2018-07-24 02:13:00,25506.8607348
2018-07-24 02:14:00,25506.8607348
2018-07-24 02:15:00,25501.7903048
2018-07-24 02:16:00,25518.2692023
2018-07-24 02:17:00,25529.6776698
2018-07-24 02:18:00,25529.6776698
2018-07-24 02:19:00,25529.6776698
2018-07-24 02:20:00,25547.4241748
2018-07-24 02:21:00,25539.8185298
2018-07-24 02:22:00,25542.3537448
2018-07-24 02:23:00,25560.1002498
2018-07-24 02:24:00,25556.2974273
2018-07-24 02:25:00,25555.0298198
2018-07-24 02:26:00,25541.0861373
2018-07-24 02:27:00,25546.1565673
2018-07-24 02:28:00,25534.7480998
2018-07-24 02:29:00,25520.8044173
2018-07-24 02:30:00,25518.2692023
2018-07-24 02:31:00,25534.7480998
2018-07-24 02:32:00,25532.2128848
2018-07-24 02:33:00,25532.2128848
2018-07-24 02:34:00,25532.2128848
2018-07-24 02:35:00,25532.2128848
2018-07-24 02:36:00,25536.0157073
2018-07-24 02:37:00,25534.7480998
2018-07-24 02:38:00,25530.9452773
2018-07-24 02:39:00,25536.0157073
2018-07-24 02:40:00,25547.4241748
2018-07-24 02:41:00,25544.8889598
2018-07-24 02:42:00,25548.6917823
2018-07-24 02:43:00,25547.4241748
2018-07-24 02:44:00,25538.5509223
2018-07-24 02:45:00,25543.6213523
2018-07-24 02:46:00,25537.2833148
2018-07-24 02:47:00,25530.9452773
2018-07-24 02:48:00,25539.8185298
2018-07-24 02:49:00,25543.6213523
2018-07-24 02:50:00,25549.9593898
2018-07-24 02:51:00,25546.1565673
2018-07-24 02:52:00,25557.5650348
2018-07-24 02:53:00,25537.2833148
2018-07-24 02:54:00,25524.6072398
2018-07-24 02:55:00,25522.0720248
2018-07-24 02:56:00,25528.4100623
2018-07-24 02:57:00,25539.8185298
2018-07-24 02:58:00,25534.7480998
2018-07-24 02:59:00,25534.7480998
2018-07-24 03:00:00,25538.5509223
2018-07-24 03:01:00,25547.4241748
2018-07-24 03:02:00,25546.1565673
2018-07-24 03:03:00,25552.4946048
2018-07-24 03:04:00,25561.3678573
2018-07-24 03:05:00,25563.9030723
2018-07-24 03:06:00,25561.3678573
2018-07-24 03:07:00,25557.5650348
2018-07-24 03:08:00,25544.8889598
2018-07-24 03:09:00,25543.6213523
2018-07-24 03:10:00,25539.8185298
2018-07-24 03:11:00,25542.3537448
2018-07-24 03:12:00,25539.8185298
2018-07-24 03:13:00,25546.1565673
2018-07-24 03:14:00,25544.8889598
2018-07-24 03:15:00,25546.1565673
2018-07-24 03:16:00,25552.4946048
2018-07-24 03:17:00,25549.9593898
2018-07-24 03:18:00,25565.1706798
2018-07-24 03:19:00,25563.9030723
2018-07-24 03:20:00,25558.8326423
2018-07-24 03:21:00,25555.0298198
2018-07-24 03:22:00,25557.5650348
2018-07-24 03:23:00,25547.4241748
2018-07-24 03:24:00,25542.3537448
2018-07-24 03:25:00,25551.2269973
2018-07-24 03:26:00,25557.5650348
2018-07-24 03:27:00,25572.7763248
2018-07-24 03:28:00,25574.0439323
2018-07-24 03:29:00,25626.0158398
2018-07-24 03:30:00,25643.7623448
2018-07-24 03:31:00,25638.6919148
2018-07-24 03:32:00,25636.1566998
2018-07-24 03:33:00,25642.4947373
2018-07-24 03:34:00,25638.6919148
2018-07-24 03:35:00,25648.8327748
2018-07-24 03:36:00,25645.0299523
2018-07-24 03:37:00,25641.2271298
2018-07-24 03:38:00,25643.7623448
2018-07-24 03:39:00,25646.2975598
2018-07-24 03:40:00,25653.9032048
2018-07-24 03:41:00,25656.4384198
2018-07-24 03:42:00,25653.9032048
2018-07-24 03:43:00,25658.9736348
2018-07-24 03:44:00,25648.8327748
2018-07-24 03:45:00,25655.1708123
2018-07-24 03:46:00,25653.9032048
2018-07-24 03:47:00,25655.1708123
2018-07-24 03:48:00,25651.3679898
2018-07-24 03:49:00,25653.9032048
2018-07-24 03:50:00,25653.9032048
2018-07-24 03:51:00,25653.9032048
2018-07-24 03:52:00,25656.4384198
2018-07-24 03:53:00,25651.3679898
2018-07-24 03:54:00,25662.7764573
2018-07-24 03:55:00,25670.3821023
2018-07-24 03:56:00,25657.7060273
2018-07-24 03:57:00,25661.5088498
2018-07-24 03:58:00,25657.7060273
2018-07-24 03:59:00,25651.3679898
2018-07-24 04:00:00,25664.0440648
