,ESB
2018-09-13 14:21:00,-136.142513208
2018-09-13 14:22:00,-136.142513208
2018-09-13 14:23:00,-136.142513208
2018-09-13 14:24:00,-136.142513208
2018-09-13 14:25:00,-136.142513208
2018-09-13 14:26:00,-136.142513208
2018-09-13 14:27:00,-136.142513208
2018-09-13 14:28:00,-136.142513208
2018-09-13 14:29:00,-136.142513208
2018-09-13 14:30:00,-144.648443208
2018-09-13 14:31:00,-144.648443208
2018-09-13 14:32:00,-144.648443208
2018-09-13 14:33:00,-144.648443208
2018-09-13 14:34:00,-144.648443208
2018-09-13 14:35:00,-144.648443208
2018-09-13 14:36:00,-144.648443208
2018-09-13 14:37:00,-144.648443208
2018-09-13 14:38:00,-144.648443208
2018-09-13 14:39:00,-144.648443208
2018-09-13 14:40:00,-144.648443208
2018-09-13 14:41:00,-144.648443208
2018-09-13 14:42:00,-144.648443208
2018-09-13 14:43:00,-144.648443208
2018-09-13 14:44:00,-144.648443208
2018-09-13 14:45:00,-153.154373208
2018-09-13 14:46:00,-153.154373208
2018-09-13 14:47:00,-153.154373208
2018-09-13 14:48:00,-144.648443208
2018-09-13 14:49:00,-136.142513208
2018-09-13 14:50:00,-136.142513208
2018-09-13 14:51:00,-136.142513208
2018-09-13 14:52:00,-136.142513208
2018-09-13 14:53:00,-136.142513208
2018-09-13 14:54:00,-136.142513208
2018-09-13 14:55:00,-127.636583208
2018-09-13 14:56:00,-119.130653208
2018-09-13 14:57:00,-119.130653208
2018-09-13 14:58:00,-119.130653208
2018-09-13 14:59:00,-127.636583208
2018-09-14 01:04:00,-144.648443208
2018-09-14 01:05:00,-93.612863208
2018-09-14 01:06:00,-76.601003208
2018-09-14 01:07:00,-76.601003208
2018-09-14 01:08:00,-76.601003208
2018-09-14 01:09:00,-85.106933208
2018-09-14 01:10:00,-85.106933208
2018-09-14 01:11:00,-85.106933208
2018-09-14 01:12:00,-85.106933208
2018-09-14 01:13:00,-85.106933208
2018-09-14 01:14:00,-85.106933208
2018-09-14 01:15:00,-85.106933208
2018-09-14 01:16:00,-76.601003208
2018-09-14 01:17:00,-76.601003208
2018-09-14 01:18:00,-76.601003208
2018-09-14 01:19:00,-76.601003208
2018-09-14 01:20:00,-76.601003208
2018-09-14 01:21:00,-76.601003208
2018-09-14 01:22:00,-76.601003208
2018-09-14 01:23:00,-76.601003208
2018-09-14 01:24:00,-76.601003208
2018-09-14 01:25:00,-76.601003208
2018-09-14 01:26:00,-68.095073208
2018-09-14 01:27:00,-68.095073208
2018-09-14 01:28:00,-68.095073208
2018-09-14 01:29:00,-51.083213208
2018-09-14 01:30:00,-51.083213208
2018-09-14 01:31:00,-51.083213208
2018-09-14 01:32:00,-51.083213208
2018-09-14 01:33:00,-51.083213208
2018-09-14 01:34:00,-42.577283208
2018-09-14 01:35:00,-42.577283208
2018-09-14 01:36:00,-42.577283208
2018-09-14 01:37:00,-42.577283208
2018-09-14 01:38:00,-42.577283208
2018-09-14 01:39:00,-42.577283208
2018-09-14 01:40:00,-42.577283208
2018-09-14 01:41:00,-42.577283208
2018-09-14 01:42:00,-42.577283208
2018-09-14 01:43:00,-42.577283208
2018-09-14 01:44:00,-42.577283208
2018-09-14 01:45:00,-42.577283208
2018-09-14 01:46:00,-42.577283208
2018-09-14 01:47:00,-42.577283208
2018-09-14 01:48:00,-42.577283208
2018-09-14 01:49:00,-42.577283208
2018-09-14 01:50:00,-42.577283208
2018-09-14 01:51:00,-42.577283208
2018-09-14 01:52:00,-42.577283208
2018-09-14 01:53:00,-42.577283208
2018-09-14 01:54:00,-42.577283208
2018-09-14 01:55:00,-42.577283208
2018-09-14 01:56:00,-42.577283208
2018-09-14 01:57:00,-34.071353208
2018-09-14 01:58:00,-25.565423208
2018-09-14 01:59:00,-25.565423208
2018-09-14 02:00:00,-59.589143208
2018-09-14 02:01:00,-42.577283208
2018-09-14 02:02:00,-42.577283208
2018-09-14 02:03:00,-59.589143208
2018-09-14 02:04:00,-59.589143208
2018-09-14 02:05:00,-76.601003208
2018-09-14 02:06:00,-76.601003208
2018-09-14 02:07:00,-76.601003208
2018-09-14 02:08:00,-93.612863208
2018-09-14 02:09:00,-76.601003208
2018-09-14 02:10:00,-76.601003208
2018-09-14 02:11:00,-93.612863208
2018-09-14 02:12:00,-93.612863208
2018-09-14 02:13:00,-93.612863208
2018-09-14 02:14:00,-110.624723208
2018-09-14 02:15:00,-110.624723208
2018-09-14 02:16:00,-110.624723208
2018-09-14 02:17:00,-93.612863208
2018-09-14 02:18:00,-76.601003208
2018-09-14 02:19:00,-59.589143208
