,SMI
2018-08-13 09:35:00,12031.1998364
2018-08-13 09:36:00,12031.1998364
2018-08-13 09:37:00,12039.7763364
2018-08-13 09:38:00,12039.7763364
2018-08-13 09:39:00,12031.1998364
2018-08-13 09:40:00,12031.1998364
2018-08-13 09:41:00,12035.4880864
2018-08-13 09:42:00,12039.7763364
2018-08-13 09:43:00,12048.3528364
2018-08-13 09:44:00,12048.3528364
2018-08-13 09:45:00,12048.3528364
2018-08-13 09:46:00,12039.7763364
2018-08-13 09:47:00,12031.1998364
2018-08-13 09:48:00,12024.7674614
2018-08-13 09:49:00,12031.1998364
2018-08-13 09:50:00,12039.7763364
2018-08-13 09:51:00,12037.6322114
2018-08-13 09:52:00,12031.1998364
2018-08-13 09:53:00,12026.9115864
2018-08-13 09:54:00,12016.1909614
2018-08-13 09:55:00,12022.6233364
2018-08-13 09:56:00,12005.4703364
2018-08-13 09:57:00,12007.6144614
2018-08-13 09:58:00,12014.0468364
2018-08-13 09:59:00,12014.0468364
2018-08-13 10:00:00,12026.9115864
2018-08-13 10:01:00,12026.9115864
2018-08-13 10:02:00,12024.7674614
2018-08-13 10:03:00,12026.9115864
2018-08-13 10:04:00,12018.3350864
2018-08-13 10:05:00,12026.9115864
2018-08-13 10:06:00,12016.1909614
2018-08-13 10:07:00,11996.8938364
2018-08-13 10:08:00,11992.6055864
2018-08-13 10:09:00,12001.1820864
2018-08-13 10:10:00,12001.1820864
2018-08-13 10:11:00,11994.7497114
2018-08-13 10:12:00,11988.3173364
2018-08-13 10:13:00,12009.7585864
2018-08-13 10:14:00,12014.0468364
2018-08-13 10:15:00,12014.0468364
2018-08-13 10:16:00,12001.1820864
2018-08-13 10:17:00,11994.7497114
2018-08-13 10:18:00,11984.0290864
2018-08-13 10:19:00,11975.4525864
2018-08-13 10:20:00,11975.4525864
2018-08-13 10:21:00,11988.3173364
2018-08-13 10:22:00,11986.1732114
2018-08-13 10:23:00,11984.0290864
2018-08-13 10:24:00,11977.5967114
2018-08-13 10:25:00,11954.0113364
2018-08-13 10:26:00,11975.4525864
2018-08-13 10:27:00,11966.8760864
2018-08-13 10:28:00,11971.1643364
2018-08-13 10:29:00,11975.4525864
2018-08-13 10:30:00,11984.0290864
2018-08-13 10:31:00,12001.1820864
2018-08-13 10:32:00,11996.8938364
2018-08-13 10:33:00,11996.8938364
2018-08-13 10:34:00,11966.8760864
2018-08-13 10:35:00,11971.1643364
2018-08-13 10:36:00,11962.5878364
2018-08-13 10:37:00,11960.4437114
2018-08-13 10:38:00,11962.5878364
2018-08-13 10:39:00,11954.0113364
2018-08-13 10:40:00,11949.7230864
2018-08-13 10:41:00,11969.0202114
2018-08-13 10:42:00,11979.7408364
2018-08-13 10:43:00,11977.5967114
2018-08-13 10:44:00,11975.4525864
2018-08-13 10:45:00,11969.0202114
2018-08-13 10:46:00,11971.1643364
2018-08-13 10:47:00,11964.7319614
2018-08-13 10:48:00,11956.1554614
2018-08-13 10:49:00,11960.4437114
2018-08-13 10:50:00,11958.2995864
2018-08-13 10:51:00,11949.7230864
2018-08-13 10:52:00,11932.5700864
2018-08-13 10:53:00,11934.7142114
2018-08-13 10:54:00,11932.5700864
2018-08-13 10:55:00,11932.5700864
2018-08-13 10:56:00,11936.8583364
2018-08-13 10:57:00,11941.1465864
2018-08-13 10:58:00,11930.4259614
2018-08-13 10:59:00,11923.9935864
2018-08-13 11:00:00,11917.5612114
2018-08-13 11:01:00,11911.1288364
2018-08-13 11:02:00,11906.8405864
2018-08-13 11:03:00,11919.7053364
2018-08-13 11:04:00,11923.9935864
2018-08-13 11:05:00,11928.2818364
2018-08-13 11:06:00,11932.5700864
2018-08-13 11:07:00,11930.4259614
2018-08-13 11:08:00,11932.5700864
2018-08-13 11:09:00,11934.7142114
2018-08-13 11:10:00,11936.8583364
2018-08-13 11:11:00,11943.2907114
2018-08-13 11:12:00,11945.4348364
2018-08-13 11:13:00,11949.7230864
2018-08-13 11:14:00,11951.8672114
2018-08-13 11:15:00,11951.8672114
2018-08-13 11:16:00,11949.7230864
2018-08-13 11:17:00,11943.2907114
2018-08-13 11:18:00,11941.1465864
2018-08-13 11:19:00,11934.7142114
2018-08-13 11:20:00,11939.0024614
2018-08-13 11:21:00,11939.0024614
2018-08-13 11:22:00,11932.5700864
2018-08-13 11:23:00,11934.7142114
2018-08-13 11:24:00,11926.1377114
2018-08-13 11:25:00,11915.4170864
2018-08-13 11:26:00,11913.2729614
2018-08-13 11:27:00,11904.6964614
2018-08-13 11:28:00,11919.7053364
2018-08-13 11:29:00,11926.1377114
2018-08-13 11:30:00,11921.8494614
2018-08-13 11:31:00,11921.8494614
2018-08-13 11:32:00,11915.4170864
2018-08-13 11:33:00,11932.5700864
2018-08-13 11:34:00,11930.4259614
2018-08-13 11:35:00,11930.4259614
2018-08-13 11:36:00,11943.2907114
2018-08-13 11:37:00,11947.5789614
2018-08-13 11:38:00,11954.0113364
2018-08-13 11:39:00,11958.2995864
2018-08-13 11:40:00,11962.5878364
2018-08-13 11:41:00,11960.4437114
2018-08-13 11:42:00,11960.4437114
2018-08-13 11:43:00,11954.0113364
2018-08-13 11:44:00,11956.1554614
2018-08-13 11:45:00,11949.7230864
2018-08-13 11:46:00,11939.0024614
2018-08-13 11:47:00,11930.4259614
2018-08-13 11:48:00,11928.2818364
2018-08-13 11:49:00,11921.8494614
2018-08-13 11:50:00,11932.5700864
2018-08-13 11:51:00,11945.4348364
2018-08-13 11:52:00,11934.7142114
2018-08-13 11:53:00,11921.8494614
2018-08-13 11:54:00,11921.8494614
2018-08-13 11:55:00,11926.1377114
2018-08-13 11:56:00,11926.1377114
2018-08-13 11:57:00,11917.5612114
2018-08-13 11:58:00,11915.4170864
2018-08-13 11:59:00,11923.9935864
2018-08-13 12:00:00,11917.5612114
2018-08-13 12:01:00,11919.7053364
2018-08-13 12:02:00,11917.5612114
2018-08-13 12:03:00,11917.5612114
2018-08-13 12:04:00,11917.5612114
2018-08-13 12:05:00,11917.5612114
2018-08-13 12:06:00,11917.5612114
2018-08-13 12:07:00,11917.5612114
2018-08-13 12:08:00,11919.7053364
2018-08-13 12:09:00,11917.5612114
2018-08-13 12:10:00,11930.4259614
2018-08-13 12:11:00,11926.1377114
2018-08-13 12:12:00,11928.2818364
2018-08-13 12:13:00,11926.1377114
2018-08-13 12:14:00,11919.7053364
2018-08-13 12:15:00,11919.7053364
2018-08-13 12:16:00,11921.8494614
2018-08-13 12:17:00,11917.5612114
2018-08-13 12:18:00,11936.8583364
2018-08-13 12:19:00,11964.7319614
2018-08-13 12:20:00,11956.1554614
2018-08-13 12:21:00,11960.4437114
2018-08-13 12:22:00,11962.5878364
2018-08-13 12:23:00,11958.2995864
2018-08-13 12:24:00,11956.1554614
2018-08-13 12:25:00,11962.5878364
2018-08-13 12:26:00,11958.2995864
2018-08-13 12:27:00,11966.8760864
2018-08-13 12:28:00,11966.8760864
2018-08-13 12:29:00,11964.7319614
2018-08-13 12:30:00,11973.3084614
2018-08-13 12:31:00,11969.0202114
2018-08-13 12:32:00,11966.8760864
2018-08-13 12:33:00,11966.8760864
2018-08-13 12:34:00,11966.8760864
2018-08-13 12:35:00,11960.4437114
2018-08-13 12:36:00,11949.7230864
2018-08-13 12:37:00,11945.4348364
2018-08-13 12:38:00,11939.0024614
2018-08-13 12:39:00,11930.4259614
2018-08-13 12:40:00,11934.7142114
2018-08-13 12:41:00,11943.2907114
2018-08-13 12:42:00,11923.9935864
2018-08-13 12:43:00,11923.9935864
2018-08-13 12:44:00,11921.8494614
2018-08-13 12:45:00,11926.1377114
2018-08-13 12:46:00,11926.1377114
2018-08-13 12:47:00,11926.1377114
2018-08-13 12:48:00,11926.1377114
2018-08-13 12:49:00,11926.1377114
2018-08-13 12:50:00,11936.8583364
2018-08-13 12:51:00,11943.2907114
2018-08-13 12:52:00,11945.4348364
2018-08-13 12:53:00,11949.7230864
2018-08-13 12:54:00,11949.7230864
2018-08-13 12:55:00,11949.7230864
2018-08-13 12:56:00,11949.7230864
2018-08-13 12:57:00,11949.7230864
2018-08-13 12:58:00,11947.5789614
2018-08-13 12:59:00,11936.8583364
2018-08-13 13:00:00,11936.8583364
2018-08-13 13:01:00,11941.1465864
2018-08-13 13:02:00,11941.1465864
2018-08-13 13:03:00,11954.0113364
2018-08-13 13:04:00,11969.0202114
2018-08-13 13:05:00,11969.0202114
2018-08-13 13:06:00,11969.0202114
2018-08-13 13:07:00,11969.0202114
2018-08-13 13:08:00,11969.0202114
2018-08-13 13:09:00,11962.5878364
2018-08-13 13:10:00,11964.7319614
2018-08-13 13:11:00,11964.7319614
2018-08-13 13:12:00,11964.7319614
2018-08-13 13:13:00,11964.7319614
2018-08-13 13:14:00,11962.5878364
2018-08-13 13:15:00,11962.5878364
2018-08-13 13:16:00,11964.7319614
2018-08-13 13:17:00,11964.7319614
2018-08-13 13:18:00,11964.7319614
2018-08-13 13:19:00,11964.7319614
2018-08-13 13:20:00,11964.7319614
2018-08-13 13:21:00,11964.7319614
2018-08-13 13:22:00,11964.7319614
2018-08-13 13:23:00,11962.5878364
2018-08-13 13:24:00,11962.5878364
2018-08-13 13:25:00,11962.5878364
2018-08-13 13:26:00,11966.8760864
2018-08-13 13:27:00,11977.5967114
2018-08-13 13:28:00,11977.5967114
2018-08-13 13:29:00,11977.5967114
2018-08-13 13:30:00,11977.5967114
2018-08-13 13:31:00,11969.0202114
2018-08-13 13:32:00,11988.3173364
2018-08-13 13:33:00,11988.3173364
2018-08-13 13:34:00,11988.3173364
2018-08-13 13:35:00,11984.0290864
2018-08-13 13:36:00,11962.5878364
2018-08-13 13:37:00,11984.0290864
2018-08-13 13:38:00,11984.0290864
2018-08-13 13:39:00,11984.0290864
2018-08-13 13:40:00,11984.0290864
2018-08-13 13:41:00,11984.0290864
2018-08-13 13:42:00,11984.0290864
2018-08-13 13:43:00,11984.0290864
2018-08-13 13:44:00,11984.0290864
2018-08-13 13:45:00,11984.0290864
2018-08-13 13:46:00,11979.7408364
2018-08-13 13:47:00,11981.8849614
2018-08-13 13:48:00,11986.1732114
2018-08-13 13:49:00,11986.1732114
2018-08-13 13:50:00,11984.0290864
2018-08-13 13:51:00,11984.0290864
2018-08-13 13:52:00,11979.7408364
2018-08-13 13:53:00,11964.7319614
2018-08-13 13:54:00,11958.2995864
2018-08-13 13:55:00,11947.5789614
2018-08-13 13:56:00,11956.1554614
2018-08-13 13:57:00,11966.8760864
2018-08-13 13:58:00,11966.8760864
2018-08-13 13:59:00,11964.7319614
2018-08-13 14:00:00,11962.5878364
2018-08-13 14:01:00,11962.5878364
2018-08-13 14:02:00,11962.5878364
2018-08-13 14:03:00,11960.4437114
2018-08-13 14:04:00,11960.4437114
2018-08-13 14:05:00,11960.4437114
2018-08-13 14:06:00,11954.0113364
2018-08-13 14:07:00,11954.0113364
2018-08-13 14:08:00,11971.1643364
2018-08-13 14:09:00,11971.1643364
2018-08-13 14:10:00,11969.0202114
2018-08-13 14:11:00,11975.4525864
2018-08-13 14:12:00,11971.1643364
2018-08-13 14:13:00,11971.1643364
2018-08-13 14:14:00,11971.1643364
2018-08-13 14:15:00,11971.1643364
2018-08-13 14:16:00,11971.1643364
2018-08-13 14:17:00,11971.1643364
2018-08-13 14:18:00,11971.1643364
2018-08-13 14:19:00,11971.1643364
2018-08-13 14:20:00,11971.1643364
2018-08-13 14:21:00,11971.1643364
2018-08-13 14:22:00,11971.1643364
2018-08-13 14:23:00,11971.1643364
2018-08-13 14:24:00,11971.1643364
2018-08-13 14:25:00,11971.1643364
2018-08-13 14:26:00,11971.1643364
2018-08-13 14:27:00,11977.5967114
2018-08-13 14:28:00,11966.8760864
2018-08-13 14:29:00,11956.1554614
2018-08-13 14:30:00,11951.8672114
2018-08-13 14:31:00,11954.0113364
2018-08-13 14:32:00,11960.4437114
2018-08-13 14:33:00,11956.1554614
2018-08-13 14:34:00,11962.5878364
2018-08-13 14:35:00,11956.1554614
2018-08-13 14:36:00,11969.0202114
2018-08-13 14:37:00,11975.4525864
2018-08-13 14:38:00,11977.5967114
2018-08-13 14:39:00,11977.5967114
2018-08-13 14:40:00,11973.3084614
2018-08-13 14:41:00,11977.5967114
2018-08-13 14:42:00,11977.5967114
2018-08-13 14:43:00,11979.7408364
2018-08-13 14:44:00,11975.4525864
2018-08-13 14:45:00,11975.4525864
2018-08-13 14:46:00,11960.4437114
2018-08-13 14:47:00,11958.2995864
2018-08-13 14:48:00,11947.5789614
2018-08-13 14:49:00,11966.8760864
2018-08-13 14:50:00,11941.1465864
2018-08-13 14:51:00,11941.1465864
2018-08-13 14:52:00,11939.0024614
2018-08-13 14:53:00,11941.1465864
2018-08-13 14:54:00,11941.1465864
2018-08-13 14:55:00,11956.1554614
2018-08-13 14:56:00,11954.0113364
2018-08-13 14:57:00,11947.5789614
2018-08-13 14:58:00,11947.5789614
2018-08-13 14:59:00,11954.0113364
2018-08-14 00:59:00,11947.5789614
2018-08-14 01:00:00,12134.1178364
2018-08-14 01:01:00,12149.1267114
2018-08-14 01:02:00,12127.6854614
2018-08-14 01:03:00,12125.5413364
2018-08-14 01:04:00,12119.1089614
2018-08-14 01:05:00,12142.6943364
2018-08-14 01:06:00,12146.9825864
2018-08-14 01:07:00,12157.7032114
2018-08-14 01:08:00,12170.5679614
2018-08-14 01:09:00,12181.2885864
2018-08-14 01:10:00,12159.8473364
2018-08-14 01:11:00,12183.4327114
2018-08-14 01:12:00,12183.4327114
2018-08-14 01:13:00,12187.7209614
2018-08-14 01:14:00,12189.8650864
2018-08-14 01:15:00,12192.0092114
2018-08-14 01:16:00,12189.8650864
2018-08-14 01:17:00,12196.2974614
2018-08-14 01:18:00,12196.2974614
2018-08-14 01:19:00,12194.1533364
2018-08-14 01:20:00,12196.2974614
2018-08-14 01:21:00,12179.1444614
2018-08-14 01:22:00,12187.7209614
2018-08-14 01:23:00,12189.8650864
2018-08-14 01:24:00,12204.8739614
2018-08-14 01:25:00,12204.8739614
2018-08-14 01:26:00,12192.0092114
2018-08-14 01:27:00,12196.2974614
2018-08-14 01:28:00,12209.1622114
2018-08-14 01:29:00,12217.7387114
2018-08-14 01:30:00,12217.7387114
2018-08-14 01:31:00,12202.7298364
2018-08-14 01:32:00,12183.4327114
2018-08-14 01:33:00,12181.2885864
2018-08-14 01:34:00,12183.4327114
2018-08-14 01:35:00,12170.5679614
2018-08-14 01:36:00,12168.4238364
2018-08-14 01:37:00,12164.1355864
2018-08-14 01:38:00,12177.0003364
2018-08-14 01:39:00,12179.1444614
2018-08-14 01:40:00,12183.4327114
2018-08-14 01:41:00,12185.5768364
2018-08-14 01:42:00,12174.8562114
2018-08-14 01:43:00,12183.4327114
2018-08-14 01:44:00,12185.5768364
2018-08-14 01:45:00,12187.7209614
2018-08-14 01:46:00,12187.7209614
2018-08-14 01:47:00,12181.2885864
2018-08-14 01:48:00,12174.8562114
2018-08-14 01:49:00,12179.1444614
2018-08-14 01:50:00,12177.0003364
2018-08-14 01:51:00,12177.0003364
2018-08-14 01:52:00,12172.7120864
2018-08-14 01:53:00,12170.5679614
2018-08-14 01:54:00,12174.8562114
2018-08-14 01:55:00,12161.9914614
2018-08-14 01:56:00,12159.8473364
2018-08-14 01:57:00,12159.8473364
2018-08-14 01:58:00,12166.2797114
2018-08-14 01:59:00,12166.2797114
2018-08-14 02:00:00,12177.0003364
2018-08-14 02:01:00,12202.7298364
2018-08-14 02:02:00,12241.3240864
2018-08-14 02:03:00,12207.0180864
2018-08-14 02:04:00,12198.4415864
2018-08-14 02:05:00,12215.5945864
2018-08-14 02:06:00,12232.7475864
2018-08-14 02:07:00,12215.5945864
2018-08-14 02:08:00,12202.7298364
2018-08-14 02:09:00,12228.4593364
2018-08-14 02:10:00,12232.7475864
2018-08-14 02:11:00,12219.8828364
2018-08-14 02:12:00,12256.3329614
2018-08-14 02:13:00,12239.1799614
2018-08-14 02:14:00,12230.6034614
2018-08-14 02:15:00,12207.0180864
2018-08-14 02:16:00,12189.8650864
2018-08-14 02:17:00,12207.0180864
2018-08-14 02:18:00,12181.2885864
2018-08-14 02:19:00,12174.8562114
2018-08-14 02:20:00,12168.4238364
2018-08-14 02:21:00,12151.2708364
2018-08-14 02:22:00,12164.1355864
2018-08-14 02:23:00,12161.9914614
2018-08-14 02:24:00,12159.8473364
2018-08-14 02:25:00,12146.9825864
2018-08-14 02:26:00,12155.5590864
2018-08-14 02:27:00,12166.2797114
2018-08-14 02:28:00,12164.1355864
2018-08-14 02:29:00,12172.7120864
2018-08-14 02:30:00,12164.1355864
2018-08-14 02:31:00,12151.2708364
2018-08-14 02:32:00,12164.1355864
2018-08-14 02:33:00,12164.1355864
2018-08-14 02:34:00,12151.2708364
2018-08-14 02:35:00,12136.2619614
2018-08-14 02:36:00,12153.4149614
2018-08-14 02:37:00,12151.2708364
2018-08-14 02:38:00,12164.1355864
2018-08-14 02:39:00,12177.0003364
2018-08-14 02:40:00,12185.5768364
2018-08-14 02:41:00,12196.2974614
2018-08-14 02:42:00,12196.2974614
2018-08-14 02:43:00,12204.8739614
2018-08-14 02:44:00,12207.0180864
2018-08-14 02:45:00,12192.0092114
2018-08-14 02:46:00,12215.5945864
2018-08-14 02:47:00,12228.4593364
2018-08-14 02:48:00,12232.7475864
2018-08-14 02:49:00,12232.7475864
2018-08-14 02:50:00,12219.8828364
2018-08-14 02:51:00,12226.3152114
2018-08-14 02:52:00,12207.0180864
2018-08-14 02:53:00,12204.8739614
2018-08-14 02:54:00,12215.5945864
2018-08-14 02:55:00,12204.8739614
2018-08-14 02:56:00,12204.8739614
2018-08-14 02:57:00,12211.3063364
2018-08-14 02:58:00,12237.0358364
2018-08-14 02:59:00,12245.6123364
2018-08-14 03:00:00,12239.1799614
2018-08-14 03:01:00,12230.6034614
2018-08-14 03:02:00,12228.4593364
2018-08-14 03:03:00,12237.0358364
2018-08-14 03:04:00,12232.7475864
2018-08-14 03:05:00,12228.4593364
2018-08-14 03:06:00,12239.1799614
2018-08-14 03:07:00,12245.6123364
2018-08-14 03:08:00,12237.0358364
2018-08-14 03:09:00,12228.4593364
2018-08-14 03:10:00,12224.1710864
2018-08-14 03:11:00,12219.8828364
2018-08-14 03:12:00,12215.5945864
2018-08-14 03:13:00,12217.7387114
2018-08-14 03:14:00,12213.4504614
2018-08-14 03:15:00,12211.3063364
2018-08-14 03:16:00,12202.7298364
2018-08-14 03:17:00,12198.4415864
2018-08-14 03:18:00,12198.4415864
2018-08-14 03:19:00,12194.1533364
2018-08-14 03:20:00,12198.4415864
2018-08-14 03:21:00,12202.7298364
2018-08-14 03:22:00,12179.1444614
2018-08-14 03:23:00,12185.5768364
2018-08-14 03:24:00,12192.0092114
2018-08-14 03:25:00,12177.0003364
2018-08-14 03:26:00,12157.7032114
2018-08-14 03:27:00,12155.5590864
2018-08-14 03:28:00,12159.8473364
2018-08-14 03:29:00,12151.2708364
2018-08-14 03:30:00,12146.9825864
2018-08-14 03:31:00,12138.4060864
2018-08-14 03:32:00,12146.9825864
2018-08-14 03:33:00,12146.9825864
2018-08-14 03:34:00,12134.1178364
2018-08-14 03:35:00,12136.2619614
2018-08-14 03:36:00,12116.9648364
2018-08-14 03:37:00,12116.9648364
2018-08-14 03:38:00,12089.0912114
2018-08-14 03:39:00,12078.3705864
2018-08-14 03:40:00,12110.5324614
2018-08-14 03:41:00,12121.2530864
2018-08-14 03:42:00,12119.1089614
2018-08-14 03:43:00,12121.2530864
2018-08-14 03:44:00,12140.5502114
2018-08-14 03:45:00,12146.9825864
2018-08-14 03:46:00,12149.1267114
2018-08-14 03:47:00,12146.9825864
2018-08-14 03:48:00,12131.9737114
2018-08-14 03:49:00,12114.8207114
2018-08-14 03:50:00,12112.6765864
2018-08-14 03:51:00,12142.6943364
2018-08-14 03:52:00,12140.5502114
2018-08-14 03:53:00,12129.8295864
2018-08-14 03:54:00,12129.8295864
2018-08-14 03:55:00,12129.8295864
2018-08-14 03:56:00,12127.6854614
2018-08-14 03:57:00,12129.8295864
2018-08-14 03:58:00,12108.3883364
2018-08-14 03:59:00,12099.8118364
2018-08-14 04:00:00,12095.5235864
2018-08-14 04:01:00,12086.9470864
2018-08-14 04:02:00,12069.7940864
2018-08-14 04:03:00,12069.7940864
2018-08-14 04:04:00,12091.2353364
2018-08-14 04:05:00,12101.9559614
2018-08-14 04:06:00,12104.1000864
2018-08-14 04:07:00,12106.2442114
2018-08-14 04:08:00,12123.3972114
2018-08-14 04:09:00,12127.6854614
2018-08-14 04:10:00,12127.6854614
2018-08-14 04:11:00,12125.5413364
2018-08-14 04:12:00,12114.8207114
2018-08-14 04:13:00,12108.3883364
2018-08-14 04:14:00,12106.2442114
2018-08-14 04:15:00,12104.1000864
2018-08-14 04:16:00,12104.1000864
2018-08-14 04:17:00,12123.3972114
2018-08-14 04:18:00,12108.3883364
2018-08-14 04:19:00,12101.9559614
2018-08-14 04:20:00,12125.5413364
2018-08-14 04:21:00,12114.8207114
2018-08-14 04:22:00,12112.6765864
2018-08-14 04:23:00,12112.6765864
2018-08-14 04:24:00,12099.8118364
2018-08-14 04:25:00,12089.0912114
2018-08-14 04:26:00,12091.2353364
2018-08-14 04:27:00,12104.1000864
2018-08-14 04:28:00,12108.3883364
2018-08-14 04:29:00,12116.9648364
2018-08-14 04:30:00,12125.5413364
2018-08-14 04:31:00,12121.2530864
2018-08-14 04:32:00,12101.9559614
2018-08-14 04:33:00,12104.1000864
2018-08-14 04:34:00,12091.2353364
2018-08-14 04:35:00,12086.9470864
2018-08-14 04:36:00,12084.8029614
2018-08-14 04:37:00,12084.8029614
2018-08-14 04:38:00,12082.6588364
2018-08-14 04:39:00,12086.9470864
2018-08-14 04:40:00,12084.8029614
2018-08-14 04:41:00,12082.6588364
2018-08-14 04:42:00,12080.5147114
2018-08-14 04:43:00,12084.8029614
2018-08-14 04:44:00,12086.9470864
2018-08-14 04:45:00,12082.6588364
2018-08-14 04:46:00,12078.3705864
2018-08-14 04:47:00,12078.3705864
2018-08-14 04:48:00,12078.3705864
2018-08-14 04:49:00,12086.9470864
2018-08-14 04:50:00,12071.9382114
2018-08-14 04:51:00,12074.0823364
2018-08-14 04:52:00,12074.0823364
2018-08-14 04:53:00,12076.2264614
2018-08-14 04:54:00,12080.5147114
2018-08-14 04:55:00,12082.6588364
2018-08-14 04:56:00,12082.6588364
2018-08-14 04:57:00,12082.6588364
2018-08-14 04:58:00,12078.3705864
2018-08-14 04:59:00,12067.6499614
2018-08-14 05:00:00,12074.0823364
2018-08-14 05:01:00,12082.6588364
2018-08-14 05:02:00,12097.6677114
2018-08-14 05:03:00,12086.9470864
2018-08-14 05:04:00,12074.0823364
2018-08-14 05:05:00,12076.2264614
2018-08-14 05:06:00,12082.6588364
2018-08-14 05:07:00,12086.9470864
2018-08-14 05:08:00,12097.6677114
2018-08-14 05:09:00,12095.5235864
2018-08-14 05:10:00,12101.9559614
2018-08-14 05:11:00,12112.6765864
2018-08-14 05:12:00,12104.1000864
2018-08-14 05:13:00,12110.5324614
2018-08-14 05:14:00,12112.6765864
2018-08-14 05:15:00,12121.2530864
2018-08-14 05:16:00,12121.2530864
2018-08-14 05:17:00,12116.9648364
2018-08-14 05:18:00,12106.2442114
2018-08-14 05:19:00,12099.8118364
2018-08-14 05:20:00,12101.9559614
2018-08-14 05:21:00,12104.1000864
2018-08-14 05:22:00,12131.9737114
2018-08-14 05:23:00,12123.3972114
2018-08-14 05:24:00,12127.6854614
2018-08-14 05:25:00,12129.8295864
2018-08-14 05:26:00,12134.1178364
2018-08-14 05:27:00,12136.2619614
2018-08-14 05:28:00,12138.4060864
2018-08-14 05:29:00,12142.6943364
2018-08-14 05:30:00,12138.4060864
2018-08-14 05:31:00,12129.8295864
2018-08-14 05:32:00,12129.8295864
2018-08-14 05:33:00,12123.3972114
2018-08-14 05:34:00,12112.6765864
2018-08-14 05:35:00,12108.3883364
2018-08-14 05:36:00,12114.8207114
2018-08-14 05:37:00,12110.5324614
2018-08-14 05:38:00,12104.1000864
2018-08-14 05:39:00,12101.9559614
2018-08-14 05:40:00,12108.3883364
2018-08-14 05:41:00,12106.2442114
2018-08-14 05:42:00,12110.5324614
2018-08-14 05:43:00,12104.1000864
2018-08-14 05:44:00,12091.2353364
2018-08-14 05:45:00,12104.1000864
2018-08-14 05:46:00,12106.2442114
2018-08-14 05:47:00,12104.1000864
2018-08-14 05:48:00,12101.9559614
2018-08-14 05:49:00,12104.1000864
2018-08-14 05:50:00,12097.6677114
2018-08-14 05:51:00,12091.2353364
2018-08-14 05:52:00,12082.6588364
2018-08-14 05:53:00,12074.0823364
2018-08-14 05:54:00,12082.6588364
2018-08-14 05:55:00,12091.2353364
2018-08-14 05:56:00,12082.6588364
