,XBT
2018-07-10 00:50:00,-884.35752028
2018-07-10 00:51:00,-884.35752028
2018-07-10 00:52:00,-884.35752028
2018-07-10 00:53:00,-889.94752028
2018-07-10 00:54:00,-895.53752028
2018-07-10 00:55:00,-895.53752028
2018-07-10 00:56:00,-895.53752028
2018-07-10 00:57:00,-895.53752028
2018-07-10 00:58:00,-895.53752028
2018-07-10 00:59:00,-895.53752028
2018-07-10 01:00:00,-901.12752028
2018-07-10 01:01:00,-923.48752028
2018-07-10 01:02:00,-912.30752028
2018-07-10 01:03:00,-906.71752028
2018-07-10 01:04:00,-917.89752028
2018-07-10 01:05:00,-923.48752028
2018-07-10 01:06:00,-923.48752028
2018-07-10 01:07:00,-937.46252028
2018-07-10 01:08:00,-945.84752028
2018-07-10 01:09:00,-937.46252028
2018-07-10 01:10:00,-954.23252028
2018-07-10 01:11:00,-943.05252028
2018-07-10 01:12:00,-931.87252028
2018-07-10 01:13:00,-929.07752028
2018-07-10 01:14:00,-929.07752028
2018-07-10 01:15:00,-934.66752028
2018-07-10 01:16:00,-934.66752028
2018-07-10 01:17:00,-923.48752028
2018-07-10 01:18:00,-917.89752028
2018-07-10 01:19:00,-912.30752028
2018-07-10 01:20:00,-912.30752028
2018-07-10 01:21:00,-912.30752028
2018-07-10 01:22:00,-917.89752028
2018-07-10 01:23:00,-923.48752028
2018-07-10 01:24:00,-923.48752028
2018-07-10 01:25:00,-917.89752028
2018-07-10 01:26:00,-923.48752028
2018-07-10 01:27:00,-929.07752028
2018-07-10 01:28:00,-923.48752028
2018-07-10 01:29:00,-929.07752028
2018-07-10 01:30:00,-923.48752028
2018-07-10 01:31:00,-917.89752028
2018-07-10 01:32:00,-917.89752028
2018-07-10 01:33:00,-917.89752028
2018-07-10 01:34:00,-917.89752028
2018-07-10 01:35:00,-920.69252028
2018-07-10 01:36:00,-923.48752028
2018-07-10 01:37:00,-923.48752028
2018-07-10 01:38:00,-934.66752028
2018-07-10 01:39:00,-934.66752028
2018-07-10 01:40:00,-929.07752028
2018-07-10 01:41:00,-923.48752028
2018-07-10 01:42:00,-923.48752028
2018-07-10 01:43:00,-929.07752028
2018-07-10 01:44:00,-929.07752028
2018-07-10 01:45:00,-934.66752028
2018-07-10 01:46:00,-934.66752028
2018-07-10 01:47:00,-934.66752028
2018-07-10 01:48:00,-934.66752028
2018-07-10 01:49:00,-929.07752028
2018-07-10 01:50:00,-934.66752028
2018-07-10 01:51:00,-934.66752028
2018-07-10 01:52:00,-929.07752028
2018-07-10 01:53:00,-929.07752028
2018-07-10 01:54:00,-929.07752028
2018-07-10 01:55:00,-929.07752028
2018-07-10 01:56:00,-929.07752028
2018-07-10 01:57:00,-929.07752028
2018-07-10 01:58:00,-926.28252028
2018-07-10 01:59:00,-926.28252028
2018-07-10 02:00:00,-926.28252028
2018-07-10 02:01:00,-926.28252028
2018-07-10 02:02:00,-926.28252028
2018-07-10 02:03:00,-926.28252028
2018-07-10 02:04:00,-926.28252028
2018-07-10 02:05:00,-926.28252028
2018-07-10 02:06:00,-926.28252028
2018-07-10 02:07:00,-926.28252028
2018-07-10 02:08:00,-926.28252028
2018-07-10 02:09:00,-926.28252028
2018-07-10 02:10:00,-926.28252028
2018-07-10 02:11:00,-926.28252028
2018-07-10 02:12:00,-926.28252028
2018-07-10 02:13:00,-929.07752028
2018-07-10 02:14:00,-934.66752028
2018-07-10 02:15:00,-937.46252028
2018-07-10 02:16:00,-934.66752028
2018-07-10 02:17:00,-937.46252028
2018-07-10 02:18:00,-934.66752028
2018-07-10 02:19:00,-940.25752028
2018-07-10 02:20:00,-940.25752028
2018-07-10 02:21:00,-940.25752028
2018-07-10 02:22:00,-934.66752028
2018-07-10 02:23:00,-940.25752028
2018-07-10 02:24:00,-940.25752028
2018-07-10 02:25:00,-940.25752028
2018-07-10 02:26:00,-940.25752028
2018-07-10 02:27:00,-940.25752028
2018-07-10 02:28:00,-940.25752028
2018-07-10 02:29:00,-940.25752028
2018-07-10 02:30:00,-934.66752028
2018-07-10 02:31:00,-934.66752028
2018-07-10 02:32:00,-934.66752028
2018-07-10 02:33:00,-934.66752028
2018-07-10 02:34:00,-940.25752028
2018-07-10 02:35:00,-934.66752028
2018-07-10 02:36:00,-934.66752028
2018-07-10 02:37:00,-940.25752028
2018-07-10 02:38:00,-940.25752028
2018-07-10 02:39:00,-940.25752028
2018-07-10 02:40:00,-934.66752028
2018-07-10 02:41:00,-940.25752028
2018-07-10 02:42:00,-940.25752028
2018-07-10 02:43:00,-934.66752028
2018-07-10 02:44:00,-934.66752028
2018-07-10 02:45:00,-934.66752028
2018-07-10 02:46:00,-929.07752028
2018-07-10 02:47:00,-929.07752028
2018-07-10 02:48:00,-929.07752028
2018-07-10 02:49:00,-929.07752028
2018-07-10 02:50:00,-929.07752028
2018-07-10 02:51:00,-926.28252028
2018-07-10 02:52:00,-923.48752028
2018-07-10 02:53:00,-923.48752028
2018-07-10 02:54:00,-923.48752028
2018-07-10 02:55:00,-923.48752028
2018-07-10 02:56:00,-923.48752028
2018-07-10 02:57:00,-923.48752028
2018-07-10 02:58:00,-917.89752028
2018-07-10 02:59:00,-917.89752028
2018-07-10 03:00:00,-917.89752028
2018-07-10 03:01:00,-917.89752028
2018-07-10 03:02:00,-917.89752028
2018-07-10 03:03:00,-917.89752028
2018-07-10 03:04:00,-917.89752028
2018-07-10 03:05:00,-917.89752028
2018-07-10 03:06:00,-909.51252028
2018-07-10 03:07:00,-912.30752028
2018-07-10 03:08:00,-912.30752028
2018-07-10 03:09:00,-912.30752028
2018-07-10 03:10:00,-912.30752028
2018-07-10 03:11:00,-917.89752028
2018-07-10 03:12:00,-917.89752028
2018-07-10 03:13:00,-917.89752028
2018-07-10 03:14:00,-917.89752028
2018-07-10 03:15:00,-912.30752028
2018-07-10 03:16:00,-912.30752028
2018-07-10 03:17:00,-912.30752028
2018-07-10 03:18:00,-912.30752028
2018-07-10 03:19:00,-912.30752028
2018-07-10 03:20:00,-917.89752028
2018-07-10 03:21:00,-917.89752028
2018-07-10 03:22:00,-917.89752028
2018-07-10 03:23:00,-917.89752028
2018-07-10 03:24:00,-917.89752028
2018-07-10 03:25:00,-917.89752028
2018-07-10 03:26:00,-917.89752028
2018-07-10 03:27:00,-917.89752028
2018-07-10 03:28:00,-917.89752028
2018-07-10 03:29:00,-917.89752028
2018-07-10 03:30:00,-917.89752028
2018-07-10 03:31:00,-917.89752028
2018-07-10 03:32:00,-917.89752028
2018-07-10 03:33:00,-917.89752028
2018-07-10 03:34:00,-917.89752028
2018-07-10 03:35:00,-917.89752028
2018-07-10 03:36:00,-917.89752028
2018-07-10 03:37:00,-923.48752028
2018-07-10 03:38:00,-923.48752028
2018-07-10 03:39:00,-923.48752028
2018-07-10 03:40:00,-923.48752028
2018-07-10 03:41:00,-923.48752028
2018-07-10 03:42:00,-929.07752028
2018-07-10 03:43:00,-926.28252028
2018-07-10 03:44:00,-926.28252028
2018-07-10 03:45:00,-926.28252028
2018-07-10 03:46:00,-937.46252028
2018-07-10 03:47:00,-940.25752028
2018-07-10 03:48:00,-940.25752028
2018-07-10 03:49:00,-940.25752028
2018-07-10 03:50:00,-943.05252028
2018-07-10 03:51:00,-945.84752028
2018-07-10 03:52:00,-945.84752028
2018-07-10 03:53:00,-934.66752028
2018-07-10 03:54:00,-934.66752028
2018-07-10 03:55:00,-934.66752028
2018-07-10 03:56:00,-934.66752028
2018-07-10 03:57:00,-934.66752028
2018-07-10 03:58:00,-934.66752028
2018-07-10 03:59:00,-937.46252028
2018-07-10 04:00:00,-937.46252028
2018-07-10 04:01:00,-940.25752028
2018-07-10 04:02:00,-940.25752028
2018-07-10 04:03:00,-940.25752028
2018-07-10 04:04:00,-940.25752028
2018-07-10 04:05:00,-943.05252028
2018-07-10 04:06:00,-940.25752028
2018-07-10 04:07:00,-940.25752028
2018-07-10 04:08:00,-940.25752028
2018-07-10 04:09:00,-951.43752028
2018-07-10 04:10:00,-951.43752028
2018-07-10 04:11:00,-962.61752028
2018-07-10 04:12:00,-951.43752028
2018-07-10 04:13:00,-957.02752028
2018-07-10 04:14:00,-962.61752028
2018-07-10 04:15:00,-962.61752028
2018-07-10 04:16:00,-968.20752028
2018-07-10 04:17:00,-957.02752028
2018-07-10 04:18:00,-959.82252028
2018-07-10 04:19:00,-962.61752028
2018-07-10 04:20:00,-1010.13252028
2018-07-10 04:21:00,-996.15752028
2018-07-10 04:22:00,-1001.74752028
2018-07-10 04:23:00,-990.56752028
2018-07-10 04:24:00,-996.15752028
2018-07-10 04:25:00,-996.15752028
2018-07-10 04:26:00,-993.36252028
2018-07-10 04:27:00,-990.56752028
2018-07-10 04:28:00,-984.97752028
2018-07-10 04:29:00,-984.97752028
2018-07-10 04:30:00,-996.15752028
2018-07-10 04:31:00,-990.56752028
2018-07-10 04:32:00,-996.15752028
2018-07-10 04:33:00,-996.15752028
2018-07-10 04:34:00,-998.95252028
2018-07-10 04:35:00,-1001.74752028
2018-07-10 04:36:00,-1010.13252028
2018-07-10 04:37:00,-996.15752028
2018-07-10 04:38:00,-1012.92752028
2018-07-10 04:39:00,-1074.41752028
2018-07-10 04:40:00,-1071.62252028
2018-07-10 04:41:00,-1085.59752028
2018-07-10 04:42:00,-1074.41752028
2018-07-10 04:43:00,-1074.41752028
2018-07-10 04:44:00,-1085.59752028
2018-07-10 04:45:00,-1113.54752028
2018-07-10 04:46:00,-1096.77752028
2018-07-10 04:47:00,-1085.59752028
2018-07-10 04:48:00,-1085.59752028
2018-07-10 04:49:00,-1091.18752028
2018-07-10 04:50:00,-1077.21252028
2018-07-10 04:51:00,-1085.59752028
2018-07-10 04:52:00,-1080.00752028
2018-07-10 04:53:00,-1080.00752028
2018-07-10 04:54:00,-1080.00752028
2018-07-10 04:55:00,-1080.00752028
2018-07-10 04:56:00,-1091.18752028
2018-07-10 04:57:00,-1096.77752028
2018-07-10 04:58:00,-1102.36752028
2018-07-10 04:59:00,-1113.54752028
2018-07-10 05:00:00,-1091.18752028
2018-07-10 05:01:00,-1088.39252028
2018-07-10 05:02:00,-1091.18752028
2018-07-10 05:03:00,-1096.77752028
2018-07-10 05:04:00,-1099.57252028
2018-07-10 05:05:00,-1096.77752028
2018-07-10 05:06:00,-1102.36752028
2018-07-10 05:07:00,-1119.13752028
2018-07-10 05:08:00,-1113.54752028
2018-07-10 05:09:00,-1113.54752028
2018-07-10 05:10:00,-1124.72752028
2018-07-10 05:11:00,-1119.13752028
2018-07-10 05:12:00,-1124.72752028
2018-07-10 05:13:00,-1119.13752028
2018-07-10 05:14:00,-1102.36752028
2018-07-10 05:15:00,-1107.95752028
2018-07-10 05:16:00,-1107.95752028
2018-07-10 05:17:00,-1107.95752028
2018-07-10 05:18:00,-1110.75252028
2018-07-10 05:19:00,-1102.36752028
2018-07-10 05:20:00,-1113.54752028
2018-07-10 05:21:00,-1113.54752028
2018-07-10 05:22:00,-1110.75252028
2018-07-10 05:23:00,-1119.13752028
2018-07-10 05:24:00,-1119.13752028
2018-07-10 05:25:00,-1119.13752028
2018-07-10 05:26:00,-1107.95752028
2018-07-10 05:27:00,-1107.95752028
2018-07-10 05:28:00,-1107.95752028
2018-07-10 05:29:00,-1107.95752028
2018-07-10 05:30:00,-1105.16252028
2018-07-10 05:31:00,-1102.36752028
2018-07-10 05:32:00,-1105.16252028
2018-07-10 05:33:00,-1099.57252028
2018-07-10 05:34:00,-1096.77752028
2018-07-10 05:35:00,-1091.18752028
2018-07-10 05:36:00,-1091.18752028
2018-07-10 05:37:00,-1091.18752028
2018-07-10 05:38:00,-1085.59752028
2018-07-10 05:39:00,-1080.00752028
2018-07-10 05:40:00,-1077.21252028
2018-07-10 05:41:00,-1077.21252028
2018-07-10 05:42:00,-1071.62252028
2018-07-10 05:43:00,-1080.00752028
2018-07-10 05:44:00,-1085.59752028
2018-07-10 05:45:00,-1091.18752028
2018-07-10 05:46:00,-1091.18752028
2018-07-10 05:47:00,-1096.77752028
2018-07-10 05:48:00,-1091.18752028
2018-07-10 05:49:00,-1091.18752028
2018-07-10 05:50:00,-1091.18752028
2018-07-10 05:51:00,-1091.18752028
2018-07-10 05:52:00,-1085.59752028
2018-07-10 05:53:00,-1085.59752028
2018-07-10 05:54:00,-1074.41752028
2018-07-10 05:55:00,-1080.00752028
2018-07-10 05:56:00,-1080.00752028
2018-07-10 05:57:00,-1080.00752028
2018-07-10 05:58:00,-1074.41752028
2018-07-10 05:59:00,-1071.62252028
2018-07-10 06:00:00,-1080.00752028
2018-07-10 06:01:00,-1080.00752028
2018-07-10 06:02:00,-1080.00752028
2018-07-10 06:03:00,-1080.00752028
2018-07-10 06:04:00,-1074.41752028
2018-07-10 06:05:00,-1080.00752028
2018-07-10 06:06:00,-1080.00752028
2018-07-10 06:07:00,-1085.59752028
2018-07-10 06:08:00,-1085.59752028
2018-07-10 06:09:00,-1085.59752028
2018-07-10 06:10:00,-1085.59752028
2018-07-10 06:11:00,-1091.18752028
2018-07-10 06:12:00,-1096.77752028
2018-07-10 06:13:00,-1091.18752028
2018-07-10 06:14:00,-1077.21252028
2018-07-10 06:15:00,-1074.41752028
2018-07-10 06:16:00,-1088.39252028
2018-07-10 06:17:00,-1080.00752028
2018-07-10 06:18:00,-1091.18752028
2018-07-10 06:19:00,-1082.80252028
2018-07-10 06:20:00,-1082.80252028
2018-07-10 06:21:00,-1082.80252028
2018-07-10 06:22:00,-1085.59752028
2018-07-10 06:23:00,-1085.59752028
2018-07-10 06:24:00,-1085.59752028
2018-07-10 06:25:00,-1082.80252028
2018-07-10 06:26:00,-1074.41752028
2018-07-10 06:27:00,-1074.41752028
2018-07-10 06:28:00,-1082.80252028
2018-07-10 06:29:00,-1082.80252028
2018-07-10 06:30:00,-1085.59752028
2018-07-10 06:31:00,-1093.98252028
2018-07-10 06:32:00,-1096.77752028
2018-07-10 06:33:00,-1096.77752028
2018-07-10 06:34:00,-1096.77752028
2018-07-10 06:35:00,-1119.13752028
2018-07-10 06:36:00,-1177.83252028
2018-07-10 06:37:00,-1186.21752028
2018-07-10 06:38:00,-1197.39752028
2018-07-10 06:39:00,-1225.34752028
2018-07-10 06:40:00,-1228.14252028
2018-07-10 06:41:00,-1205.78252028
2018-07-10 06:42:00,-1208.57752028
2018-07-10 06:43:00,-1197.39752028
2018-07-10 06:44:00,-1208.57752028
2018-07-10 06:45:00,-1208.57752028
2018-07-10 06:46:00,-1214.16752028
2018-07-10 06:47:00,-1208.57752028
2018-07-10 06:48:00,-1200.19252028
2018-07-10 06:49:00,-1200.19252028
2018-07-10 06:50:00,-1197.39752028
2018-07-10 06:51:00,-1197.39752028
2018-07-10 06:52:00,-1200.19252028
2018-07-10 06:53:00,-1200.19252028
2018-07-10 06:54:00,-1202.98752028
2018-07-10 06:55:00,-1202.98752028
2018-07-10 06:56:00,-1205.78252028
2018-07-10 06:57:00,-1200.19252028
2018-07-10 06:58:00,-1197.39752028
2018-07-10 06:59:00,-1191.80752028
2018-07-10 07:00:00,-1191.80752028
2018-07-10 07:01:00,-1186.21752028
2018-07-10 07:02:00,-1191.80752028
2018-07-10 07:03:00,-1186.21752028
2018-07-10 07:04:00,-1183.42252028
2018-07-10 07:05:00,-1183.42252028
2018-07-10 07:06:00,-1189.01252028
2018-07-10 07:07:00,-1183.42252028
2018-07-10 07:08:00,-1186.21752028
2018-07-10 07:09:00,-1186.21752028
2018-07-10 07:10:00,-1189.01252028
2018-07-10 07:11:00,-1189.01252028
2018-07-10 07:12:00,-1189.01252028
2018-07-10 07:13:00,-1189.01252028
2018-07-10 07:14:00,-1214.16752028
2018-07-10 07:15:00,-1214.16752028
2018-07-10 07:16:00,-1216.96252028
2018-07-10 07:17:00,-1197.39752028
2018-07-10 07:18:00,-1202.98752028
2018-07-10 07:19:00,-1202.98752028
2018-07-10 07:20:00,-1197.39752028
2018-07-10 07:21:00,-1197.39752028
2018-07-10 07:22:00,-1191.80752028
2018-07-10 07:23:00,-1191.80752028
2018-07-10 07:24:00,-1191.80752028
2018-07-10 07:25:00,-1197.39752028
2018-07-10 07:26:00,-1197.39752028
2018-07-10 07:27:00,-1197.39752028
2018-07-10 07:28:00,-1194.60252028
2018-07-10 07:29:00,-1202.98752028
2018-07-10 07:30:00,-1202.98752028
2018-07-10 07:31:00,-1205.78252028
2018-07-10 07:32:00,-1197.39752028
2018-07-10 07:33:00,-1197.39752028
2018-07-10 07:34:00,-1197.39752028
2018-07-10 07:35:00,-1197.39752028
2018-07-10 07:36:00,-1197.39752028
2018-07-10 07:37:00,-1197.39752028
2018-07-10 07:38:00,-1197.39752028
2018-07-10 07:39:00,-1191.80752028
2018-07-10 07:40:00,-1194.60252028
2018-07-10 07:41:00,-1189.01252028
2018-07-10 07:42:00,-1197.39752028
2018-07-10 07:43:00,-1197.39752028
2018-07-10 07:44:00,-1208.57752028
2018-07-10 07:45:00,-1202.98752028
2018-07-10 07:46:00,-1197.39752028
2018-07-10 07:47:00,-1197.39752028
2018-07-10 07:48:00,-1197.39752028
2018-07-10 07:49:00,-1197.39752028
2018-07-10 07:50:00,-1191.80752028
2018-07-10 07:51:00,-1189.01252028
2018-07-10 07:52:00,-1191.80752028
2018-07-10 07:53:00,-1191.80752028
2018-07-10 07:54:00,-1191.80752028
2018-07-10 07:55:00,-1186.21752028
2018-07-10 07:56:00,-1186.21752028
2018-07-10 07:57:00,-1186.21752028
2018-07-10 07:58:00,-1186.21752028
2018-07-10 07:59:00,-1186.21752028
2018-07-10 08:00:00,-1197.39752028
2018-07-10 08:01:00,-1197.39752028
2018-07-10 08:02:00,-1197.39752028
2018-07-10 08:03:00,-1191.80752028
2018-07-10 08:04:00,-1191.80752028
2018-07-10 08:05:00,-1186.21752028
2018-07-10 08:06:00,-1186.21752028
2018-07-10 08:07:00,-1186.21752028
2018-07-10 08:08:00,-1186.21752028
2018-07-10 08:09:00,-1169.44752028
2018-07-10 08:10:00,-1175.03752028
2018-07-10 08:11:00,-1180.62752028
2018-07-10 08:12:00,-1186.21752028
2018-07-10 08:13:00,-1180.62752028
2018-07-10 08:14:00,-1180.62752028
2018-07-10 08:15:00,-1191.80752028
2018-07-10 08:16:00,-1191.80752028
2018-07-10 08:17:00,-1189.01252028
2018-07-10 08:18:00,-1183.42252028
2018-07-10 08:19:00,-1180.62752028
2018-07-10 08:20:00,-1180.62752028
2018-07-10 08:21:00,-1180.62752028
2018-07-10 08:22:00,-1183.42252028
2018-07-10 08:23:00,-1177.83252028
2018-07-10 08:24:00,-1172.24252028
2018-07-10 08:25:00,-1175.03752028
2018-07-10 08:26:00,-1175.03752028
2018-07-10 08:27:00,-1169.44752028
2018-07-10 08:28:00,-1158.26752028
2018-07-10 08:29:00,-1166.65252028
2018-07-10 08:30:00,-1163.85752028
2018-07-10 08:31:00,-1163.85752028
2018-07-10 08:32:00,-1169.44752028
2018-07-10 08:33:00,-1175.03752028
2018-07-10 08:34:00,-1172.24252028
2018-07-10 08:35:00,-1175.03752028
2018-07-10 08:36:00,-1169.44752028
2018-07-10 08:37:00,-1166.65252028
2018-07-10 08:38:00,-1166.65252028
2018-07-10 08:39:00,-1163.85752028
2018-07-10 08:40:00,-1158.26752028
2018-07-10 08:41:00,-1152.67752028
2018-07-10 08:42:00,-1149.88252028
2018-07-10 08:43:00,-1152.67752028
2018-07-10 08:44:00,-1152.67752028
2018-07-10 08:45:00,-1158.26752028
2018-07-10 08:46:00,-1158.26752028
2018-07-10 08:47:00,-1163.85752028
2018-07-10 08:48:00,-1163.85752028
2018-07-10 08:49:00,-1163.85752028
2018-07-10 08:50:00,-1166.65252028
2018-07-10 08:51:00,-1166.65252028
2018-07-10 08:52:00,-1169.44752028
2018-07-10 08:53:00,-1158.26752028
2018-07-10 08:54:00,-1158.26752028
2018-07-10 08:55:00,-1158.26752028
2018-07-10 08:56:00,-1158.26752028
2018-07-10 08:57:00,-1163.85752028
2018-07-10 08:58:00,-1161.06252028
2018-07-10 08:59:00,-1155.47252028
2018-07-10 09:00:00,-1161.06252028
2018-07-10 09:01:00,-1166.65252028
2018-07-10 09:02:00,-1169.44752028
2018-07-10 09:03:00,-1175.03752028
2018-07-10 09:04:00,-1175.03752028
2018-07-10 09:05:00,-1186.21752028
2018-07-10 09:06:00,-1180.62752028
2018-07-10 09:07:00,-1180.62752028
2018-07-10 09:08:00,-1180.62752028
2018-07-10 09:09:00,-1180.62752028
2018-07-10 09:10:00,-1186.21752028
2018-07-10 09:11:00,-1186.21752028
2018-07-10 09:12:00,-1177.83252028
2018-07-10 09:13:00,-1177.83252028
2018-07-10 09:14:00,-1177.83252028
2018-07-10 09:15:00,-1180.62752028
2018-07-10 09:16:00,-1172.24252028
2018-07-10 09:17:00,-1175.03752028
2018-07-10 09:18:00,-1175.03752028
2018-07-10 09:19:00,-1175.03752028
2018-07-10 09:20:00,-1177.83252028
2018-07-10 09:21:00,-1180.62752028
2018-07-10 09:22:00,-1186.21752028
2018-07-10 09:23:00,-1180.62752028
2018-07-10 09:24:00,-1180.62752028
2018-07-10 09:25:00,-1186.21752028
2018-07-10 09:26:00,-1183.42252028
2018-07-10 09:27:00,-1191.80752028
2018-07-10 09:28:00,-1191.80752028
2018-07-10 09:29:00,-1191.80752028
2018-07-10 09:30:00,-1191.80752028
2018-07-10 09:31:00,-1191.80752028
2018-07-10 09:32:00,-1202.98752028
2018-07-10 09:33:00,-1197.39752028
2018-07-10 09:34:00,-1194.60252028
2018-07-10 09:35:00,-1202.98752028
2018-07-10 09:36:00,-1202.98752028
2018-07-10 09:37:00,-1200.19252028
2018-07-10 09:38:00,-1191.80752028
2018-07-10 09:39:00,-1191.80752028
2018-07-10 09:40:00,-1197.39752028
2018-07-10 09:41:00,-1197.39752028
2018-07-10 09:42:00,-1194.60252028
2018-07-10 09:43:00,-1191.80752028
2018-07-10 09:44:00,-1186.21752028
2018-07-10 09:45:00,-1189.01252028
2018-07-10 09:46:00,-1186.21752028
2018-07-10 09:47:00,-1186.21752028
2018-07-10 09:48:00,-1189.01252028
2018-07-10 09:49:00,-1186.21752028
2018-07-10 09:50:00,-1175.03752028
2018-07-10 09:51:00,-1175.03752028
2018-07-10 09:52:00,-1180.62752028
2018-07-10 09:53:00,-1180.62752028
2018-07-10 09:54:00,-1172.24252028
2018-07-10 09:55:00,-1163.85752028
2018-07-10 09:56:00,-1172.24252028
2018-07-10 09:57:00,-1172.24252028
2018-07-10 09:58:00,-1175.03752028
2018-07-10 09:59:00,-1175.03752028
2018-07-10 10:00:00,-1180.62752028
2018-07-10 10:01:00,-1183.42252028
2018-07-10 10:02:00,-1183.42252028
2018-07-10 10:03:00,-1183.42252028
2018-07-10 10:04:00,-1183.42252028
2018-07-10 10:05:00,-1180.62752028
2018-07-10 10:06:00,-1177.83252028
2018-07-10 10:07:00,-1177.83252028
2018-07-10 10:08:00,-1175.03752028
2018-07-10 10:09:00,-1175.03752028
2018-07-10 10:10:00,-1175.03752028
2018-07-10 10:11:00,-1175.03752028
2018-07-10 10:12:00,-1169.44752028
2018-07-10 10:13:00,-1172.24252028
2018-07-10 10:14:00,-1175.03752028
2018-07-10 10:15:00,-1183.42252028
2018-07-10 10:16:00,-1183.42252028
2018-07-10 10:17:00,-1183.42252028
2018-07-10 10:18:00,-1189.01252028
2018-07-10 10:19:00,-1180.62752028
2018-07-10 10:20:00,-1180.62752028
2018-07-10 10:21:00,-1180.62752028
2018-07-10 10:22:00,-1183.42252028
2018-07-10 10:23:00,-1186.21752028
2018-07-10 10:24:00,-1186.21752028
2018-07-10 10:25:00,-1186.21752028
2018-07-10 10:26:00,-1189.01252028
2018-07-10 10:27:00,-1189.01252028
2018-07-10 10:28:00,-1189.01252028
2018-07-10 10:29:00,-1186.21752028
2018-07-10 10:30:00,-1189.01252028
2018-07-10 10:31:00,-1189.01252028
2018-07-10 10:32:00,-1189.01252028
2018-07-10 10:33:00,-1194.60252028
2018-07-10 10:34:00,-1197.39752028
2018-07-10 10:35:00,-1197.39752028
2018-07-10 10:36:00,-1202.98752028
2018-07-10 10:37:00,-1186.21752028
2018-07-10 10:38:00,-1189.01252028
2018-07-10 10:39:00,-1186.21752028
2018-07-10 10:40:00,-1186.21752028
2018-07-10 10:41:00,-1186.21752028
2018-07-10 10:42:00,-1180.62752028
2018-07-10 10:43:00,-1175.03752028
2018-07-10 10:44:00,-1175.03752028
2018-07-10 10:45:00,-1175.03752028
2018-07-10 10:46:00,-1175.03752028
2018-07-10 10:47:00,-1172.24252028
2018-07-10 10:48:00,-1172.24252028
2018-07-10 10:49:00,-1177.83252028
2018-07-10 10:50:00,-1175.03752028
2018-07-10 10:51:00,-1175.03752028
2018-07-10 10:52:00,-1175.03752028
2018-07-10 10:53:00,-1175.03752028
2018-07-10 10:54:00,-1175.03752028
2018-07-10 10:55:00,-1175.03752028
2018-07-10 10:56:00,-1177.83252028
2018-07-10 10:57:00,-1175.03752028
2018-07-10 10:58:00,-1177.83252028
2018-07-10 10:59:00,-1169.44752028
2018-07-10 11:00:00,-1172.24252028
2018-07-10 11:01:00,-1169.44752028
2018-07-10 11:02:00,-1169.44752028
2018-07-10 11:03:00,-1169.44752028
2018-07-10 11:04:00,-1169.44752028
2018-07-10 11:05:00,-1169.44752028
2018-07-10 11:06:00,-1169.44752028
2018-07-10 11:07:00,-1169.44752028
2018-07-10 11:08:00,-1169.44752028
2018-07-10 11:09:00,-1169.44752028
2018-07-10 11:10:00,-1169.44752028
2018-07-10 11:11:00,-1169.44752028
2018-07-10 11:12:00,-1169.44752028
2018-07-10 11:13:00,-1163.85752028
2018-07-10 11:14:00,-1175.03752028
2018-07-10 11:15:00,-1175.03752028
2018-07-10 11:16:00,-1166.65252028
2018-07-10 11:17:00,-1163.85752028
2018-07-10 11:18:00,-1163.85752028
2018-07-10 11:19:00,-1166.65252028
2018-07-10 11:20:00,-1163.85752028
2018-07-10 11:21:00,-1169.44752028
2018-07-10 11:22:00,-1169.44752028
2018-07-10 11:23:00,-1169.44752028
2018-07-10 11:24:00,-1169.44752028
2018-07-10 11:25:00,-1175.03752028
2018-07-10 11:26:00,-1172.24252028
2018-07-10 11:27:00,-1172.24252028
2018-07-10 11:28:00,-1169.44752028
2018-07-10 11:29:00,-1169.44752028
2018-07-10 11:30:00,-1169.44752028
2018-07-10 11:31:00,-1169.44752028
2018-07-10 11:32:00,-1163.85752028
2018-07-10 11:33:00,-1163.85752028
2018-07-10 11:34:00,-1158.26752028
2018-07-10 11:35:00,-1161.06252028
2018-07-10 11:36:00,-1152.67752028
2018-07-10 11:37:00,-1149.88252028
2018-07-10 11:38:00,-1158.26752028
2018-07-10 11:39:00,-1158.26752028
2018-07-10 11:40:00,-1169.44752028
2018-07-10 11:41:00,-1169.44752028
2018-07-10 11:42:00,-1180.62752028
2018-07-10 11:43:00,-1175.03752028
2018-07-10 11:44:00,-1180.62752028
2018-07-10 11:45:00,-1180.62752028
2018-07-10 11:46:00,-1186.21752028
2018-07-10 11:47:00,-1186.21752028
2018-07-10 11:48:00,-1186.21752028
2018-07-10 11:49:00,-1186.21752028
2018-07-10 11:50:00,-1186.21752028
2018-07-10 11:51:00,-1186.21752028
2018-07-10 11:52:00,-1186.21752028
2018-07-10 11:53:00,-1189.01252028
2018-07-10 11:54:00,-1191.80752028
2018-07-10 11:55:00,-1197.39752028
2018-07-10 11:56:00,-1219.75752028
2018-07-10 11:57:00,-1214.16752028
2018-07-10 11:58:00,-1208.57752028
2018-07-10 11:59:00,-1197.39752028
2018-07-10 12:00:00,-1200.19252028
2018-07-10 12:01:00,-1202.98752028
2018-07-10 12:02:00,-1208.57752028
2018-07-10 12:03:00,-1208.57752028
2018-07-10 12:04:00,-1205.78252028
2018-07-10 12:05:00,-1197.39752028
2018-07-10 12:06:00,-1194.60252028
