,BTS
2018-09-10 08:11:00,22682.9744478
2018-09-10 08:12:00,22679.8607478
2018-09-10 08:13:00,22679.8607478
2018-09-10 08:14:00,22682.9744478
2018-09-10 08:15:00,22679.8607478
2018-09-10 08:16:00,22679.8607478
2018-09-10 08:17:00,22679.8607478
2018-09-10 08:18:00,22679.8607478
2018-09-10 08:19:00,22679.8607478
2018-09-10 08:20:00,22673.6333478
2018-09-10 08:21:00,22673.6333478
2018-09-10 08:22:00,22673.6333478
2018-09-10 08:23:00,22673.6333478
2018-09-10 08:24:00,22673.6333478
2018-09-10 08:25:00,22679.8607478
2018-09-10 08:26:00,22673.6333478
2018-09-10 08:27:00,22673.6333478
2018-09-10 08:28:00,22673.6333478
2018-09-10 08:29:00,22673.6333478
2018-09-10 08:30:00,22673.6333478
2018-09-10 08:31:00,22673.6333478
2018-09-10 08:32:00,22673.6333478
2018-09-10 08:33:00,22673.6333478
2018-09-10 08:34:00,22667.4059478
2018-09-10 08:35:00,22667.4059478
2018-09-10 08:36:00,22667.4059478
2018-09-10 08:37:00,22673.6333478
2018-09-10 08:38:00,22679.8607478
2018-09-10 08:39:00,22682.9744478
2018-09-10 08:40:00,22682.9744478
2018-09-10 08:41:00,22682.9744478
2018-09-10 08:42:00,22679.8607478
2018-09-10 08:43:00,22682.9744478
2018-09-10 08:44:00,22682.9744478
2018-09-10 08:45:00,22679.8607478
2018-09-10 08:46:00,22679.8607478
2018-09-10 08:47:00,22679.8607478
2018-09-10 08:48:00,22679.8607478
2018-09-10 08:49:00,22679.8607478
2018-09-10 08:50:00,22679.8607478
2018-09-10 08:51:00,22679.8607478
2018-09-10 08:52:00,22679.8607478
2018-09-10 08:53:00,22682.9744478
2018-09-10 08:54:00,22686.0881478
2018-09-10 08:55:00,22692.3155478
2018-09-10 08:56:00,22698.5429478
2018-09-10 08:57:00,22698.5429478
2018-09-10 08:58:00,22698.5429478
2018-09-10 08:59:00,22701.6566478
2018-09-10 09:00:00,22704.7703478
2018-09-10 09:01:00,22704.7703478
2018-09-10 09:02:00,22704.7703478
2018-09-10 09:03:00,22701.6566478
2018-09-10 09:04:00,22704.7703478
2018-09-10 09:05:00,22701.6566478
2018-09-10 09:06:00,22704.7703478
2018-09-10 09:07:00,22704.7703478
2018-09-10 09:08:00,22707.8840478
2018-09-10 09:09:00,22707.8840478
2018-09-10 09:10:00,22704.7703478
2018-09-10 09:11:00,22704.7703478
2018-09-10 09:12:00,22704.7703478
2018-09-10 09:13:00,22698.5429478
2018-09-10 09:14:00,22698.5429478
2018-09-10 09:15:00,22698.5429478
2018-09-10 09:16:00,22698.5429478
2018-09-10 09:17:00,22698.5429478
2018-09-10 09:18:00,22698.5429478
2018-09-10 09:19:00,22698.5429478
2018-09-10 09:20:00,22698.5429478
2018-09-10 09:21:00,22698.5429478
2018-09-10 09:22:00,22692.3155478
2018-09-10 09:23:00,22692.3155478
2018-09-10 09:24:00,22692.3155478
2018-09-10 09:25:00,22686.0881478
2018-09-10 09:26:00,22686.0881478
2018-09-10 09:27:00,22686.0881478
2018-09-10 09:28:00,22686.0881478
2018-09-10 09:29:00,22686.0881478
2018-09-10 09:30:00,22686.0881478
2018-09-10 09:31:00,22679.8607478
2018-09-10 09:32:00,22679.8607478
2018-09-10 09:33:00,22679.8607478
2018-09-10 09:34:00,22679.8607478
2018-09-10 09:35:00,22679.8607478
2018-09-10 09:36:00,22679.8607478
2018-09-10 09:37:00,22679.8607478
2018-09-10 09:38:00,22682.9744478
2018-09-10 09:39:00,22679.8607478
2018-09-10 09:40:00,22679.8607478
2018-09-10 09:41:00,22686.0881478
2018-09-10 09:42:00,22686.0881478
2018-09-10 09:43:00,22692.3155478
2018-09-10 09:44:00,22692.3155478
2018-09-10 09:45:00,22692.3155478
2018-09-10 09:46:00,22698.5429478
2018-09-10 09:47:00,22698.5429478
2018-09-10 09:48:00,22704.7703478
2018-09-10 09:49:00,22704.7703478
2018-09-10 09:50:00,22698.5429478
2018-09-10 09:51:00,22698.5429478
2018-09-10 09:52:00,22698.5429478
2018-09-10 09:53:00,22698.5429478
2018-09-10 09:54:00,22701.6566478
2018-09-10 09:55:00,22701.6566478
2018-09-10 09:56:00,22704.7703478
2018-09-10 09:57:00,22707.8840478
2018-09-10 09:58:00,22704.7703478
2018-09-10 09:59:00,22698.5429478
2018-09-10 10:00:00,22698.5429478
2018-09-10 10:01:00,22698.5429478
2018-09-10 10:02:00,22704.7703478
2018-09-10 10:03:00,22710.9977478
2018-09-10 10:04:00,22707.8840478
2018-09-10 10:05:00,22710.9977478
2018-09-10 10:06:00,22704.7703478
2018-09-10 10:07:00,22704.7703478
2018-09-10 10:08:00,22704.7703478
2018-09-10 10:09:00,22704.7703478
2018-09-10 10:10:00,22704.7703478
2018-09-10 10:11:00,22704.7703478
2018-09-10 10:12:00,22704.7703478
2018-09-10 10:13:00,22704.7703478
2018-09-10 10:14:00,22704.7703478
2018-09-10 10:15:00,22701.6566478
2018-09-10 10:16:00,22704.7703478
2018-09-10 10:17:00,22710.9977478
2018-09-10 10:18:00,22710.9977478
2018-09-10 10:19:00,22735.9073478
2018-09-10 10:20:00,22732.7936478
2018-09-10 10:21:00,22729.6799478
2018-09-10 10:22:00,22729.6799478
2018-09-10 10:23:00,22729.6799478
2018-09-10 10:24:00,22729.6799478
2018-09-10 10:25:00,22729.6799478
2018-09-10 10:26:00,22729.6799478
2018-09-10 10:27:00,22729.6799478
2018-09-10 10:28:00,22723.4525478
2018-09-10 10:29:00,22723.4525478
2018-09-10 10:30:00,22729.6799478
2018-09-10 10:31:00,22732.7936478
2018-09-10 10:32:00,22735.9073478
2018-09-10 10:33:00,22735.9073478
2018-09-10 10:34:00,22729.6799478
2018-09-10 10:35:00,22735.9073478
2018-09-10 10:36:00,22735.9073478
2018-09-10 10:37:00,22742.1347478
2018-09-10 10:38:00,22742.1347478
2018-09-10 10:39:00,22748.3621478
2018-09-10 10:40:00,22748.3621478
2018-09-10 10:41:00,22742.1347478
2018-09-10 10:42:00,22748.3621478
2018-09-10 10:43:00,22751.4758478
2018-09-10 10:44:00,22742.1347478
2018-09-10 10:45:00,22745.2484478
2018-09-10 10:46:00,22742.1347478
2018-09-10 10:47:00,22745.2484478
2018-09-10 10:48:00,22742.1347478
2018-09-10 10:49:00,22742.1347478
2018-09-10 10:50:00,22742.1347478
2018-09-10 10:51:00,22739.0210478
2018-09-10 10:52:00,22739.0210478
2018-09-10 10:53:00,22729.6799478
2018-09-10 10:54:00,22729.6799478
2018-09-10 10:55:00,22729.6799478
2018-09-10 10:56:00,22723.4525478
2018-09-10 10:57:00,22717.2251478
2018-09-10 10:58:00,22717.2251478
2018-09-10 10:59:00,22723.4525478
2018-09-10 11:00:00,22723.4525478
2018-09-10 11:01:00,22723.4525478
2018-09-10 11:02:00,22723.4525478
2018-09-10 11:03:00,22723.4525478
2018-09-10 11:04:00,22720.3388478
2018-09-10 11:05:00,22723.4525478
2018-09-10 11:06:00,22720.3388478
2018-09-10 11:07:00,22723.4525478
2018-09-10 11:08:00,22720.3388478
2018-09-10 11:09:00,22720.3388478
2018-09-10 11:10:00,22723.4525478
2018-09-10 11:11:00,22717.2251478
2018-09-10 11:12:00,22717.2251478
2018-09-10 11:13:00,22717.2251478
2018-09-10 11:14:00,22720.3388478
2018-09-10 11:15:00,22720.3388478
2018-09-10 11:16:00,22720.3388478
2018-09-10 11:17:00,22717.2251478
2018-09-10 11:18:00,22717.2251478
2018-09-10 11:19:00,22717.2251478
2018-09-10 11:20:00,22717.2251478
2018-09-10 11:21:00,22717.2251478
2018-09-10 11:22:00,22717.2251478
2018-09-10 11:23:00,22717.2251478
2018-09-10 11:24:00,22717.2251478
2018-09-10 11:25:00,22717.2251478
2018-09-10 11:26:00,22717.2251478
2018-09-10 11:27:00,22717.2251478
2018-09-10 11:28:00,22717.2251478
2018-09-10 11:29:00,22717.2251478
2018-09-10 11:30:00,22717.2251478
2018-09-10 11:31:00,22717.2251478
2018-09-10 11:32:00,22717.2251478
2018-09-10 11:33:00,22717.2251478
2018-09-10 11:34:00,22717.2251478
2018-09-10 11:35:00,22717.2251478
2018-09-10 11:36:00,22717.2251478
2018-09-10 11:37:00,22717.2251478
2018-09-10 11:38:00,22717.2251478
2018-09-10 11:39:00,22717.2251478
2018-09-10 11:40:00,22717.2251478
2018-09-10 11:41:00,22717.2251478
2018-09-10 11:42:00,22717.2251478
2018-09-10 11:43:00,22717.2251478
2018-09-10 11:44:00,22717.2251478
2018-09-10 11:45:00,22720.3388478
2018-09-10 11:46:00,22717.2251478
2018-09-10 11:47:00,22717.2251478
2018-09-10 11:48:00,22717.2251478
2018-09-10 11:49:00,22717.2251478
2018-09-10 11:50:00,22717.2251478
2018-09-10 11:51:00,22717.2251478
2018-09-10 11:52:00,22717.2251478
2018-09-10 11:53:00,22720.3388478
2018-09-10 11:54:00,22717.2251478
2018-09-10 11:55:00,22717.2251478
2018-09-10 11:56:00,22717.2251478
2018-09-10 11:57:00,22717.2251478
2018-09-10 11:58:00,22717.2251478
2018-09-10 11:59:00,22720.3388478
2018-09-11 01:00:00,22720.3388478
2018-09-11 01:01:00,22735.9073478
2018-09-11 01:02:00,22729.6799478
2018-09-11 01:03:00,22726.5662478
2018-09-11 01:04:00,22723.4525478
2018-09-11 01:05:00,22710.9977478
2018-09-11 01:06:00,22714.1114478
2018-09-11 01:07:00,22717.2251478
2018-09-11 01:08:00,22710.9977478
2018-09-11 01:09:00,22707.8840478
2018-09-11 01:10:00,22698.5429478
2018-09-11 01:11:00,22692.3155478
2018-09-11 01:12:00,22698.5429478
2018-09-11 01:13:00,22698.5429478
2018-09-11 01:14:00,22704.7703478
2018-09-11 01:15:00,22704.7703478
2018-09-11 01:16:00,22704.7703478
2018-09-11 01:17:00,22732.7936478
2018-09-11 01:18:00,22739.0210478
2018-09-11 01:19:00,22732.7936478
2018-09-11 01:20:00,22729.6799478
2018-09-11 01:21:00,22726.5662478
2018-09-11 01:22:00,22726.5662478
2018-09-11 01:23:00,22723.4525478
2018-09-11 01:24:00,22723.4525478
2018-09-11 01:25:00,22723.4525478
2018-09-11 01:26:00,22732.7936478
2018-09-11 01:27:00,22742.1347478
2018-09-11 01:28:00,22742.1347478
2018-09-11 01:29:00,22760.8169478
2018-09-11 01:30:00,22757.7032478
2018-09-11 01:31:00,22779.4991478
2018-09-11 01:32:00,22848.0005478
2018-09-11 01:33:00,22857.3416478
2018-09-11 01:34:00,22823.0909478
2018-09-11 01:35:00,22841.7731478
2018-09-11 01:36:00,22832.4320478
2018-09-11 01:37:00,22819.9772478
2018-09-11 01:38:00,22848.0005478
2018-09-11 01:39:00,22816.8635478
2018-09-11 01:40:00,22804.4087478
2018-09-11 01:41:00,22795.0676478
2018-09-11 01:42:00,22798.1813478
2018-09-11 01:43:00,22798.1813478
2018-09-11 01:44:00,22791.9539478
2018-09-11 01:45:00,22791.9539478
2018-09-11 01:46:00,22785.7265478
2018-09-11 01:47:00,22767.0443478
2018-09-11 01:48:00,22773.2717478
2018-09-11 01:49:00,22770.1580478
2018-09-11 01:50:00,22757.7032478
2018-09-11 01:51:00,22763.9306478
2018-09-11 01:52:00,22763.9306478
2018-09-11 01:53:00,22782.6128478
2018-09-11 01:54:00,22779.4991478
2018-09-11 01:55:00,22785.7265478
2018-09-11 01:56:00,22788.8402478
2018-09-11 01:57:00,22788.8402478
2018-09-11 01:58:00,22816.8635478
2018-09-11 01:59:00,22813.7498478
2018-09-11 02:00:00,22819.9772478
2018-09-11 02:01:00,22829.3183478
2018-09-11 02:02:00,22810.6361478
2018-09-11 02:03:00,22810.6361478
2018-09-11 02:04:00,22816.8635478
2018-09-11 02:05:00,22813.7498478
2018-09-11 02:06:00,22816.8635478
2018-09-11 02:07:00,22816.8635478
2018-09-11 02:08:00,22823.0909478
2018-09-11 02:09:00,22826.2046478
2018-09-11 02:10:00,22826.2046478
2018-09-11 02:11:00,22829.3183478
2018-09-11 02:12:00,22832.4320478
2018-09-11 02:13:00,22829.3183478
2018-09-11 02:14:00,22838.6594478
2018-09-11 02:15:00,22835.5457478
2018-09-11 02:16:00,22844.8868478
2018-09-11 02:17:00,22851.1142478
2018-09-11 02:18:00,22848.0005478
2018-09-11 02:19:00,22838.6594478
2018-09-11 02:20:00,22816.8635478
2018-09-11 02:21:00,22798.1813478
2018-09-11 02:22:00,22798.1813478
2018-09-11 02:23:00,22791.9539478
2018-09-11 02:24:00,22785.7265478
2018-09-11 02:25:00,22782.6128478
2018-09-11 02:26:00,22785.7265478
2018-09-11 02:27:00,22767.0443478
2018-09-11 02:28:00,22757.7032478
2018-09-11 02:29:00,22751.4758478
2018-09-11 02:30:00,22751.4758478
2018-09-11 02:31:00,22751.4758478
2018-09-11 02:32:00,22748.3621478
2018-09-11 02:33:00,22742.1347478
2018-09-11 02:34:00,22742.1347478
2018-09-11 02:35:00,22742.1347478
2018-09-11 02:36:00,22742.1347478
2018-09-11 02:37:00,22748.3621478
2018-09-11 02:38:00,22748.3621478
2018-09-11 02:39:00,22748.3621478
2018-09-11 02:40:00,22748.3621478
2018-09-11 02:41:00,22754.5895478
2018-09-11 02:42:00,22767.0443478
2018-09-11 02:43:00,22773.2717478
2018-09-11 02:44:00,22773.2717478
2018-09-11 02:45:00,22779.4991478
2018-09-11 02:46:00,22779.4991478
2018-09-11 02:47:00,22779.4991478
2018-09-11 02:48:00,22776.3854478
2018-09-11 02:49:00,22779.4991478
2018-09-11 02:50:00,22785.7265478
2018-09-11 02:51:00,22779.4991478
2018-09-11 02:52:00,22779.4991478
2018-09-11 02:53:00,22779.4991478
2018-09-11 02:54:00,22779.4991478
2018-09-11 02:55:00,22773.2717478
2018-09-11 02:56:00,22773.2717478
2018-09-11 02:57:00,22779.4991478
2018-09-11 02:58:00,22773.2717478
2018-09-11 02:59:00,22773.2717478
2018-09-11 03:00:00,22782.6128478
2018-09-11 03:01:00,22782.6128478
2018-09-11 03:02:00,22791.9539478
2018-09-11 03:03:00,22779.4991478
2018-09-11 03:04:00,22788.8402478
2018-09-11 03:05:00,22791.9539478
2018-09-11 03:06:00,22791.9539478
2018-09-11 03:07:00,22795.0676478
2018-09-11 03:08:00,22798.1813478
2018-09-11 03:09:00,22804.4087478
2018-09-11 03:10:00,22804.4087478
2018-09-11 03:11:00,22804.4087478
2018-09-11 03:12:00,22810.6361478
2018-09-11 03:13:00,22810.6361478
2018-09-11 03:14:00,22810.6361478
2018-09-11 03:15:00,22810.6361478
2018-09-11 03:16:00,22807.5224478
2018-09-11 03:17:00,22810.6361478
2018-09-11 03:18:00,22810.6361478
2018-09-11 03:19:00,22810.6361478
2018-09-11 03:20:00,22804.4087478
2018-09-11 03:21:00,22804.4087478
2018-09-11 03:22:00,22804.4087478
2018-09-11 03:23:00,22810.6361478
2018-09-11 03:24:00,22810.6361478
2018-09-11 03:25:00,22816.8635478
2018-09-11 03:26:00,22823.0909478
2018-09-11 03:27:00,22829.3183478
2018-09-11 03:28:00,22829.3183478
2018-09-11 03:29:00,22835.5457478
2018-09-11 03:30:00,22829.3183478
2018-09-11 03:31:00,22816.8635478
2018-09-11 03:32:00,22835.5457478
2018-09-11 03:33:00,22829.3183478
2018-09-11 03:34:00,22829.3183478
2018-09-11 03:35:00,22823.0909478
2018-09-11 03:36:00,22816.8635478
2018-09-11 03:37:00,22823.0909478
2018-09-11 03:38:00,22823.0909478
2018-09-11 03:39:00,22816.8635478
2018-09-11 03:40:00,22810.6361478
2018-09-11 03:41:00,22810.6361478
2018-09-11 03:42:00,22816.8635478
2018-09-11 03:43:00,22810.6361478
2018-09-11 03:44:00,22810.6361478
2018-09-11 03:45:00,22807.5224478
2018-09-11 03:46:00,22798.1813478
2018-09-11 03:47:00,22791.9539478
2018-09-11 03:48:00,22785.7265478
2018-09-11 03:49:00,22798.1813478
2018-09-11 03:50:00,22788.8402478
2018-09-11 03:51:00,22791.9539478
2018-09-11 03:52:00,22779.4991478
2018-09-11 03:53:00,22773.2717478
2018-09-11 03:54:00,22770.1580478
2018-09-11 03:55:00,22773.2717478
2018-09-11 03:56:00,22773.2717478
2018-09-11 03:57:00,22785.7265478
2018-09-11 03:58:00,22798.1813478
2018-09-11 03:59:00,22791.9539478
2018-09-11 04:00:00,22791.9539478
2018-09-11 04:01:00,22785.7265478
2018-09-11 04:02:00,22785.7265478
2018-09-11 04:03:00,22788.8402478
2018-09-11 04:04:00,22779.4991478
2018-09-11 04:05:00,22779.4991478
2018-09-11 04:06:00,22776.3854478
2018-09-11 04:07:00,22779.4991478
2018-09-11 04:08:00,22788.8402478
2018-09-11 04:09:00,22782.6128478
2018-09-11 04:10:00,22773.2717478
2018-09-11 04:11:00,22773.2717478
2018-09-11 04:12:00,22773.2717478
2018-09-11 04:13:00,22770.1580478
2018-09-11 04:14:00,22773.2717478
2018-09-11 04:15:00,22773.2717478
2018-09-11 04:16:00,22779.4991478
2018-09-11 04:17:00,22779.4991478
2018-09-11 04:18:00,22773.2717478
2018-09-11 04:19:00,22785.7265478
2018-09-11 04:20:00,22776.3854478
2018-09-11 04:21:00,22776.3854478
2018-09-11 04:22:00,22773.2717478
2018-09-11 04:23:00,22760.8169478
2018-09-11 04:24:00,22760.8169478
2018-09-11 04:25:00,22757.7032478
2018-09-11 04:26:00,22754.5895478
2018-09-11 04:27:00,22763.9306478
2018-09-11 04:28:00,22760.8169478
2018-09-11 04:29:00,22754.5895478
2018-09-11 04:30:00,22754.5895478
2018-09-11 04:31:00,22748.3621478
2018-09-11 04:32:00,22754.5895478
2018-09-11 04:33:00,22754.5895478
2018-09-11 04:34:00,22763.9306478
2018-09-11 04:35:00,22773.2717478
2018-09-11 04:36:00,22760.8169478
2018-09-11 04:37:00,22760.8169478
2018-09-11 04:38:00,22754.5895478
2018-09-11 04:39:00,22748.3621478
2018-09-11 04:40:00,22742.1347478
2018-09-11 04:41:00,22751.4758478
2018-09-11 04:42:00,22748.3621478
2018-09-11 04:43:00,22748.3621478
2018-09-11 04:44:00,22735.9073478
2018-09-11 04:45:00,22735.9073478
2018-09-11 04:46:00,22742.1347478
2018-09-11 04:47:00,22748.3621478
2018-09-11 04:48:00,22742.1347478
2018-09-11 04:49:00,22748.3621478
2018-09-11 04:50:00,22742.1347478
2018-09-11 04:51:00,22742.1347478
2018-09-11 04:52:00,22748.3621478
2018-09-11 04:53:00,22748.3621478
2018-09-11 04:54:00,22748.3621478
2018-09-11 04:55:00,22760.8169478
2018-09-11 04:56:00,22760.8169478
2018-09-11 04:57:00,22767.0443478
2018-09-11 04:58:00,22760.8169478
2018-09-11 04:59:00,22767.0443478
2018-09-11 05:00:00,22767.0443478
2018-09-11 05:01:00,22767.0443478
2018-09-11 05:02:00,22767.0443478
2018-09-11 05:03:00,22767.0443478
2018-09-11 05:04:00,22760.8169478
2018-09-11 05:05:00,22754.5895478
2018-09-11 05:06:00,22754.5895478
2018-09-11 05:07:00,22754.5895478
2018-09-11 05:08:00,22754.5895478
2018-09-11 05:09:00,22754.5895478
2018-09-11 05:10:00,22757.7032478
2018-09-11 05:11:00,22754.5895478
2018-09-11 05:12:00,22760.8169478
2018-09-11 05:13:00,22757.7032478
2018-09-11 05:14:00,22763.9306478
2018-09-11 05:15:00,22760.8169478
2018-09-11 05:16:00,22773.2717478
2018-09-11 05:17:00,22773.2717478
2018-09-11 05:18:00,22779.4991478
2018-09-11 05:19:00,22779.4991478
2018-09-11 05:20:00,22779.4991478
2018-09-11 05:21:00,22779.4991478
2018-09-11 05:22:00,22791.9539478
2018-09-11 05:23:00,22785.7265478
2018-09-11 05:24:00,22779.4991478
2018-09-11 05:25:00,22791.9539478
2018-09-11 05:26:00,22785.7265478
2018-09-11 05:27:00,22791.9539478
2018-09-11 05:28:00,22785.7265478
2018-09-11 05:29:00,22785.7265478
2018-09-11 05:30:00,22785.7265478
2018-09-11 05:31:00,22782.6128478
2018-09-11 05:32:00,22782.6128478
2018-09-11 05:33:00,22782.6128478
2018-09-11 05:34:00,22782.6128478
2018-09-11 05:35:00,22782.6128478
2018-09-11 05:36:00,22791.9539478
2018-09-11 05:37:00,22785.7265478
2018-09-11 05:38:00,22785.7265478
2018-09-11 05:39:00,22785.7265478
2018-09-11 05:40:00,22779.4991478
2018-09-11 05:41:00,22779.4991478
2018-09-11 05:42:00,22779.4991478
2018-09-11 05:43:00,22785.7265478
2018-09-11 05:44:00,22782.6128478
2018-09-11 05:45:00,22785.7265478
2018-09-11 05:46:00,22779.4991478
2018-09-11 05:47:00,22779.4991478
2018-09-11 05:48:00,22779.4991478
2018-09-11 05:49:00,22779.4991478
2018-09-11 05:50:00,22779.4991478
2018-09-11 05:51:00,22776.3854478
2018-09-11 05:52:00,22779.4991478
2018-09-11 05:53:00,22779.4991478
2018-09-11 05:54:00,22773.2717478
2018-09-11 05:55:00,22779.4991478
2018-09-11 05:56:00,22779.4991478
2018-09-11 05:57:00,22779.4991478
2018-09-11 05:58:00,22779.4991478
2018-09-11 05:59:00,22779.4991478
2018-09-11 06:00:00,22779.4991478
2018-09-11 06:01:00,22779.4991478
2018-09-11 06:02:00,22779.4991478
2018-09-11 06:03:00,22779.4991478
2018-09-11 06:04:00,22779.4991478
2018-09-11 06:05:00,22779.4991478
2018-09-11 06:06:00,22773.2717478
2018-09-11 06:07:00,22773.2717478
2018-09-11 06:08:00,22767.0443478
2018-09-11 06:09:00,22767.0443478
2018-09-11 06:10:00,22767.0443478
2018-09-11 06:11:00,22773.2717478
2018-09-11 06:12:00,22779.4991478
2018-09-11 06:13:00,22779.4991478
2018-09-11 06:14:00,22779.4991478
2018-09-11 06:15:00,22779.4991478
2018-09-11 06:16:00,22773.2717478
2018-09-11 06:17:00,22773.2717478
2018-09-11 06:18:00,22773.2717478
2018-09-11 06:19:00,22779.4991478
2018-09-11 06:20:00,22779.4991478
2018-09-11 06:21:00,22785.7265478
2018-09-11 06:22:00,22785.7265478
2018-09-11 06:23:00,22785.7265478
2018-09-11 06:24:00,22785.7265478
2018-09-11 06:25:00,22785.7265478
2018-09-11 06:26:00,22773.2717478
2018-09-11 06:27:00,22779.4991478
2018-09-11 06:28:00,22785.7265478
2018-09-11 06:29:00,22791.9539478
2018-09-11 06:30:00,22791.9539478
2018-09-11 06:31:00,22791.9539478
2018-09-11 06:32:00,22791.9539478
2018-09-11 06:33:00,22791.9539478
2018-09-11 06:34:00,22798.1813478
2018-09-11 06:35:00,22791.9539478
2018-09-11 06:36:00,22798.1813478
2018-09-11 06:37:00,22798.1813478
2018-09-11 06:38:00,22798.1813478
2018-09-11 06:39:00,22810.6361478
2018-09-11 06:40:00,22810.6361478
2018-09-11 06:41:00,22810.6361478
2018-09-11 06:42:00,22810.6361478
2018-09-11 06:43:00,22816.8635478
2018-09-11 06:44:00,22816.8635478
2018-09-11 06:45:00,22816.8635478
2018-09-11 06:46:00,22810.6361478
2018-09-11 06:47:00,22810.6361478
2018-09-11 06:48:00,22804.4087478
2018-09-11 06:49:00,22807.5224478
2018-09-11 06:50:00,22810.6361478
2018-09-11 06:51:00,22810.6361478
2018-09-11 06:52:00,22804.4087478
2018-09-11 06:53:00,22804.4087478
2018-09-11 06:54:00,22804.4087478
2018-09-11 06:55:00,22804.4087478
2018-09-11 06:56:00,22804.4087478
2018-09-11 06:57:00,22804.4087478
2018-09-11 06:58:00,22804.4087478
2018-09-11 06:59:00,22804.4087478
2018-09-11 07:00:00,22804.4087478
2018-09-11 07:01:00,22810.6361478
2018-09-11 07:02:00,22804.4087478
2018-09-11 07:03:00,22804.4087478
2018-09-11 07:04:00,22804.4087478
2018-09-11 07:05:00,22798.1813478
2018-09-11 07:06:00,22798.1813478
2018-09-11 07:07:00,22798.1813478
2018-09-11 07:08:00,22798.1813478
2018-09-11 07:09:00,22798.1813478
2018-09-11 07:10:00,22804.4087478
2018-09-11 07:11:00,22791.9539478
2018-09-11 07:12:00,22791.9539478
2018-09-11 07:13:00,22791.9539478
2018-09-11 07:14:00,22791.9539478
2018-09-11 07:15:00,22791.9539478
2018-09-11 07:16:00,22795.0676478
2018-09-11 07:17:00,22798.1813478
2018-09-11 07:18:00,22798.1813478
2018-09-11 07:19:00,22795.0676478
2018-09-11 07:20:00,22791.9539478
2018-09-11 07:21:00,22785.7265478
2018-09-11 07:22:00,22795.0676478
2018-09-11 07:23:00,22795.0676478
2018-09-11 07:24:00,22798.1813478
2018-09-11 07:25:00,22798.1813478
2018-09-11 07:26:00,22791.9539478
