,ZW
2018-08-29 10:16:00,801.775557
2018-08-29 10:17:00,809.750557
2018-08-29 10:18:00,813.738057
2018-08-29 10:19:00,821.713057
2018-08-29 10:20:00,821.713057
2018-08-29 10:21:00,813.738057
2018-08-29 10:22:00,821.713057
2018-08-29 10:23:00,821.713057
2018-08-29 10:24:00,845.638057
2018-08-29 10:25:00,833.675557
2018-08-29 10:26:00,833.675557
2018-08-29 10:27:00,829.688057
2018-08-29 10:28:00,833.675557
2018-08-29 10:29:00,837.663057
2018-08-29 10:30:00,849.625557
2018-08-29 10:31:00,845.638057
2018-08-29 10:32:00,849.625557
2018-08-29 10:33:00,849.625557
2018-08-29 10:34:00,873.550557
2018-08-29 10:35:00,877.538057
2018-08-29 10:36:00,885.513057
2018-08-29 10:37:00,913.425557
2018-08-29 10:38:00,917.413057
2018-08-29 10:39:00,905.450557
2018-08-29 10:40:00,913.425557
2018-08-29 10:41:00,913.425557
2018-08-29 10:42:00,901.463057
2018-08-29 10:43:00,907.444307
2018-08-29 10:44:00,945.325557
2018-08-29 10:45:00,921.400557
2018-08-29 10:46:00,929.375557
2018-08-29 10:47:00,941.338057
2018-08-29 10:48:00,953.300557
2018-08-29 10:49:00,953.300557
2018-08-29 10:50:00,959.281807
2018-08-29 10:51:00,961.275557
2018-08-29 10:52:00,945.325557
2018-08-29 10:53:00,939.344307
2018-08-29 10:54:00,937.350557
2018-08-29 10:55:00,945.325557
2018-08-29 10:56:00,937.350557
2018-08-29 10:57:00,941.338057
2018-08-29 10:58:00,917.413057
2018-08-29 10:59:00,909.438057
2018-08-29 11:00:00,915.419307
2018-08-29 11:01:00,925.388057
2018-08-29 11:02:00,905.450557
2018-08-29 11:03:00,897.475557
2018-08-29 11:04:00,897.475557
2018-08-29 11:05:00,909.438057
2018-08-29 11:06:00,909.438057
2018-08-29 11:07:00,909.438057
2018-08-29 11:08:00,909.438057
2018-08-29 11:09:00,901.463057
2018-08-29 11:10:00,901.463057
2018-08-29 11:11:00,901.463057
2018-08-29 11:12:00,913.425557
2018-08-29 11:13:00,909.438057
2018-08-29 11:14:00,909.438057
2018-08-29 11:15:00,913.425557
2018-08-29 11:16:00,925.388057
2018-08-29 11:17:00,921.400557
2018-08-29 11:18:00,913.425557
2018-08-29 11:19:00,917.413057
2018-08-29 11:20:00,921.400557
2018-08-29 11:21:00,917.413057
2018-08-29 11:22:00,905.450557
2018-08-29 11:23:00,907.444307
2018-08-29 11:24:00,909.438057
2018-08-29 11:25:00,903.456807
2018-08-29 11:26:00,905.450557
2018-08-29 11:27:00,881.525557
2018-08-29 11:28:00,861.588057
2018-08-29 11:29:00,861.588057
2018-08-29 11:30:00,863.581807
2018-08-29 11:31:00,853.613057
2018-08-29 11:32:00,853.613057
2018-08-29 11:33:00,853.613057
2018-08-29 11:34:00,853.613057
2018-08-29 11:35:00,861.588057
2018-08-29 11:36:00,861.588057
2018-08-29 11:37:00,865.575557
2018-08-29 11:38:00,869.563057
2018-08-29 11:39:00,875.544307
2018-08-29 11:40:00,889.500557
2018-08-29 11:41:00,889.500557
2018-08-29 11:42:00,893.488057
2018-08-29 11:43:00,887.506807
2018-08-29 11:44:00,881.525557
2018-08-29 11:45:00,869.563057
2018-08-29 11:46:00,871.556807
2018-08-29 11:47:00,873.550557
2018-08-29 11:48:00,865.575557
2018-08-29 11:49:00,859.594307
2018-08-29 11:50:00,859.594307
2018-08-29 11:51:00,859.594307
2018-08-29 11:52:00,857.600557
2018-08-29 11:53:00,857.600557
2018-08-29 11:54:00,863.581807
2018-08-29 11:55:00,869.563057
2018-08-29 11:56:00,877.538057
2018-08-29 11:57:00,877.538057
2018-08-29 11:58:00,873.550557
2018-08-29 11:59:00,881.525557
2018-08-29 12:00:00,885.513057
2018-08-29 12:01:00,877.538057
2018-08-29 12:02:00,877.538057
2018-08-29 12:03:00,877.538057
2018-08-29 12:04:00,873.550557
2018-08-29 12:05:00,877.538057
2018-08-29 12:06:00,869.563057
2018-08-29 12:07:00,871.556807
2018-08-29 12:08:00,873.550557
2018-08-29 12:09:00,885.513057
2018-08-29 12:10:00,889.500557
2018-08-29 12:11:00,885.513057
2018-08-29 12:12:00,885.513057
2018-08-29 12:13:00,885.513057
2018-08-29 12:14:00,889.500557
2018-08-29 12:15:00,901.463057
2018-08-29 12:16:00,915.419307
2018-08-29 12:17:00,913.425557
2018-08-29 12:18:00,913.425557
2018-08-29 12:19:00,909.438057
2018-08-29 12:20:00,909.438057
2018-08-29 12:21:00,909.438057
2018-08-29 12:22:00,909.438057
2018-08-29 12:23:00,905.450557
2018-08-29 12:24:00,903.456807
2018-08-29 12:25:00,893.488057
2018-08-29 12:26:00,901.463057
2018-08-29 12:27:00,897.475557
2018-08-29 12:28:00,897.475557
2018-08-29 12:29:00,889.500557
2018-08-29 12:30:00,893.488057
2018-08-29 12:31:00,893.488057
2018-08-29 12:32:00,897.475557
2018-08-29 12:33:00,905.450557
2018-08-29 12:34:00,909.438057
2018-08-29 12:35:00,913.425557
2018-08-29 12:36:00,913.425557
2018-08-29 12:37:00,905.450557
2018-08-29 12:38:00,901.463057
2018-08-29 12:39:00,893.488057
2018-08-29 12:40:00,893.488057
2018-08-29 12:41:00,885.513057
2018-08-29 12:42:00,885.513057
2018-08-29 12:43:00,881.525557
2018-08-29 12:44:00,881.525557
2018-08-29 12:45:00,881.525557
2018-08-29 12:46:00,885.513057
2018-08-29 12:47:00,889.500557
2018-08-29 12:48:00,893.488057
2018-08-29 12:49:00,889.500557
2018-08-29 12:50:00,883.519307
2018-08-29 12:51:00,889.500557
2018-08-29 12:52:00,893.488057
2018-08-29 12:53:00,897.475557
2018-08-29 12:54:00,893.488057
2018-08-29 12:55:00,909.438057
2018-08-29 12:56:00,909.438057
2018-08-29 12:57:00,909.438057
2018-08-29 12:58:00,909.438057
2018-08-29 12:59:00,925.388057
2018-08-29 13:00:00,917.413057
2018-08-29 13:01:00,913.425557
2018-08-29 13:02:00,913.425557
2018-08-29 13:03:00,909.438057
2018-08-29 13:04:00,909.438057
2018-08-29 13:05:00,907.444307
2018-08-29 13:06:00,893.488057
2018-08-29 13:07:00,889.500557
2018-08-29 13:08:00,877.538057
2018-08-29 13:09:00,873.550557
2018-08-29 13:10:00,873.550557
2018-08-29 13:11:00,873.550557
2018-08-29 13:12:00,881.525557
2018-08-29 13:13:00,925.388057
2018-08-29 13:14:00,905.450557
2018-08-29 13:15:00,905.450557
2018-08-29 13:16:00,909.438057
2018-08-29 13:17:00,909.438057
2018-08-29 13:18:00,909.438057
2018-08-29 13:19:00,913.425557
2018-08-29 18:59:00,963.269307
2018-08-29 19:00:00,993.175557
2018-08-29 19:01:00,993.175557
2018-08-29 19:02:00,985.200557
2018-08-29 19:03:00,987.194307
2018-08-29 19:04:00,969.250557
2018-08-29 19:05:00,985.200557
2018-08-29 19:06:00,985.200557
2018-08-29 19:07:00,995.169307
2018-08-29 19:08:00,993.175557
2018-08-29 19:09:00,987.194307
2018-08-29 19:10:00,989.188057
2018-08-29 19:11:00,989.188057
2018-08-29 19:12:00,989.188057
2018-08-29 19:13:00,989.188057
2018-08-29 19:14:00,997.163057
2018-08-29 19:15:00,997.163057
2018-08-29 19:16:00,997.163057
2018-08-29 19:17:00,1013.113057
2018-08-29 19:18:00,1017.100557
2018-08-29 19:19:00,1013.113057
2018-08-29 19:20:00,1015.106807
2018-08-29 19:21:00,1015.106807
2018-08-29 19:22:00,1005.138057
2018-08-29 19:23:00,1005.138057
2018-08-29 19:24:00,1009.125557
2018-08-29 19:25:00,1005.138057
2018-08-29 19:26:00,1005.138057
2018-08-29 19:27:00,1009.125557
2018-08-29 19:28:00,1009.125557
2018-08-29 19:29:00,1009.125557
2018-08-29 19:30:00,1003.144307
2018-08-29 19:31:00,999.156807
2018-08-29 19:32:00,999.156807
2018-08-29 19:33:00,1001.150557
2018-08-29 19:34:00,1001.150557
2018-08-29 19:35:00,997.163057
2018-08-29 19:36:00,1005.138057
2018-08-29 19:37:00,999.156807
2018-08-29 19:38:00,997.163057
2018-08-29 19:39:00,1001.150557
2018-08-29 19:40:00,1001.150557
2018-08-29 19:41:00,1001.150557
2018-08-29 19:42:00,1009.125557
2018-08-29 19:43:00,1009.125557
2018-08-29 19:44:00,1009.125557
2018-08-29 19:45:00,1009.125557
2018-08-29 19:46:00,1009.125557
2018-08-29 19:47:00,1009.125557
2018-08-29 19:48:00,1009.125557
2018-08-29 19:49:00,1009.125557
2018-08-29 19:50:00,1005.138057
2018-08-29 19:51:00,1007.131807
2018-08-29 19:52:00,1007.131807
2018-08-29 19:53:00,1007.131807
2018-08-29 19:54:00,1005.138057
2018-08-29 19:55:00,1009.125557
2018-08-29 19:56:00,1005.138057
2018-08-29 19:57:00,1005.138057
2018-08-29 19:58:00,1003.144307
2018-08-29 19:59:00,1001.150557
2018-08-29 20:00:00,1007.131807
2018-08-29 20:01:00,1005.138057
2018-08-29 20:02:00,1005.138057
2018-08-29 20:03:00,1005.138057
2018-08-29 20:04:00,1005.138057
2018-08-29 20:05:00,1001.150557
2018-08-29 20:06:00,1001.150557
2018-08-29 20:07:00,1005.138057
2018-08-29 20:08:00,1005.138057
2018-08-29 20:09:00,1005.138057
2018-08-29 20:10:00,1005.138057
2018-08-29 20:11:00,1005.138057
2018-08-29 20:12:00,1003.144307
2018-08-29 20:13:00,1005.138057
2018-08-29 20:14:00,1003.144307
2018-08-29 20:15:00,1003.144307
2018-08-29 20:16:00,1005.138057
2018-08-29 20:17:00,1005.138057
2018-08-29 20:18:00,1001.150557
2018-08-29 20:19:00,1001.150557
2018-08-29 20:20:00,1001.150557
2018-08-29 20:21:00,1003.144307
2018-08-29 20:22:00,1001.150557
2018-08-29 20:23:00,1001.150557
2018-08-29 20:24:00,1001.150557
2018-08-29 20:25:00,1001.150557
2018-08-29 20:26:00,1001.150557
2018-08-29 20:27:00,1001.150557
2018-08-29 20:28:00,1003.144307
2018-08-29 20:29:00,1003.144307
2018-08-29 20:30:00,1001.150557
2018-08-29 20:31:00,997.163057
2018-08-29 20:32:00,997.163057
2018-08-29 20:33:00,999.156807
2018-08-29 20:34:00,997.163057
2018-08-29 20:35:00,993.175557
2018-08-29 20:36:00,993.175557
2018-08-29 20:37:00,993.175557
2018-08-29 20:38:00,997.163057
2018-08-29 20:39:00,997.163057
2018-08-29 20:40:00,997.163057
2018-08-29 20:41:00,997.163057
2018-08-29 20:42:00,997.163057
2018-08-29 20:43:00,997.163057
2018-08-29 20:44:00,993.175557
2018-08-29 20:45:00,997.163057
2018-08-29 20:46:00,997.163057
2018-08-29 20:47:00,997.163057
2018-08-29 20:48:00,1009.125557
2018-08-29 20:49:00,1009.125557
2018-08-29 20:50:00,1009.125557
2018-08-29 20:51:00,1009.125557
2018-08-29 20:52:00,1005.138057
2018-08-29 20:53:00,1007.131807
2018-08-29 20:54:00,1007.131807
2018-08-29 20:55:00,1005.138057
2018-08-29 20:56:00,1005.138057
2018-08-29 20:57:00,1005.138057
2018-08-29 20:58:00,1005.138057
2018-08-29 20:59:00,1005.138057
2018-08-29 21:00:00,1001.150557
2018-08-29 21:01:00,1005.138057
2018-08-29 21:02:00,1005.138057
2018-08-29 21:03:00,1005.138057
2018-08-29 21:04:00,1013.113057
2018-08-29 21:05:00,1013.113057
2018-08-29 21:06:00,1013.113057
2018-08-29 21:07:00,1009.125557
2018-08-29 21:08:00,1013.113057
2018-08-29 21:09:00,1013.113057
2018-08-29 21:10:00,1017.100557
2018-08-29 21:11:00,1017.100557
2018-08-29 21:12:00,1019.094307
2018-08-29 21:13:00,1019.094307
2018-08-29 21:14:00,1021.088057
2018-08-29 21:15:00,1019.094307
2018-08-29 21:16:00,1021.088057
2018-08-29 21:17:00,1021.088057
2018-08-29 21:18:00,1019.094307
2018-08-29 21:19:00,1021.088057
2018-08-29 21:20:00,1021.088057
2018-08-29 21:21:00,1021.088057
2018-08-29 21:22:00,1023.081807
2018-08-29 21:23:00,1021.088057
2018-08-29 21:24:00,1025.075557
2018-08-29 21:25:00,1025.075557
2018-08-29 21:26:00,1021.088057
2018-08-29 21:27:00,1025.075557
2018-08-29 21:28:00,1021.088057
2018-08-29 21:29:00,1021.088057
2018-08-29 21:30:00,1019.094307
2018-08-29 21:31:00,1021.088057
2018-08-29 21:32:00,1023.081807
2018-08-29 21:33:00,1023.081807
2018-08-29 21:34:00,1025.075557
2018-08-29 21:35:00,1025.075557
2018-08-29 21:36:00,1023.081807
2018-08-29 21:37:00,1025.075557
2018-08-29 21:38:00,1025.075557
2018-08-29 21:39:00,1025.075557
2018-08-29 21:40:00,1025.075557
2018-08-29 21:41:00,1021.088057
2018-08-29 21:42:00,1023.081807
2018-08-29 21:43:00,1023.081807
2018-08-29 21:44:00,1023.081807
2018-08-29 21:45:00,1025.075557
2018-08-29 21:46:00,1025.075557
2018-08-29 21:47:00,1025.075557
2018-08-29 21:48:00,1025.075557
2018-08-29 21:49:00,1023.081807
2018-08-29 21:50:00,1023.081807
2018-08-29 21:51:00,1023.081807
2018-08-29 21:52:00,1023.081807
2018-08-29 21:53:00,1023.081807
2018-08-29 21:54:00,1023.081807
2018-08-29 21:55:00,1023.081807
2018-08-29 21:56:00,1021.088057
2018-08-29 21:57:00,1021.088057
2018-08-29 21:58:00,1023.081807
2018-08-29 21:59:00,1021.088057
2018-08-29 22:00:00,1025.075557
2018-08-29 22:01:00,1025.075557
2018-08-29 22:02:00,1025.075557
2018-08-29 22:03:00,1025.075557
2018-08-29 22:04:00,1023.081807
2018-08-29 22:05:00,1021.088057
2018-08-29 22:06:00,1021.088057
2018-08-29 22:07:00,1021.088057
2018-08-29 22:08:00,1021.088057
2018-08-29 22:09:00,1019.094307
2018-08-29 22:10:00,1025.075557
2018-08-29 22:11:00,1021.088057
2018-08-29 22:12:00,1021.088057
2018-08-29 22:13:00,1021.088057
2018-08-29 22:14:00,1021.088057
2018-08-29 22:15:00,1021.088057
2018-08-29 22:16:00,1017.100557
2018-08-29 22:17:00,1021.088057
2018-08-29 22:18:00,1021.088057
2018-08-29 22:19:00,1021.088057
2018-08-29 22:20:00,1021.088057
2018-08-29 22:21:00,1021.088057
2018-08-29 22:22:00,1021.088057
2018-08-29 22:23:00,1021.088057
2018-08-29 22:24:00,1017.100557
2018-08-29 22:25:00,1017.100557
2018-08-29 22:26:00,1019.094307
2018-08-29 22:27:00,1021.088057
2018-08-29 22:28:00,1021.088057
2018-08-29 22:29:00,1021.088057
2018-08-29 22:30:00,1021.088057
2018-08-29 22:31:00,1021.088057
2018-08-29 22:32:00,1021.088057
2018-08-29 22:33:00,1021.088057
2018-08-29 22:34:00,1021.088057
2018-08-29 22:35:00,1021.088057
2018-08-29 22:36:00,1021.088057
2018-08-29 22:37:00,1017.100557
2018-08-29 22:38:00,1017.100557
2018-08-29 22:39:00,1019.094307
2018-08-29 22:40:00,1017.100557
2018-08-29 22:41:00,1017.100557
2018-08-29 22:42:00,1017.100557
2018-08-29 22:43:00,1017.100557
2018-08-29 22:44:00,1017.100557
2018-08-29 22:45:00,1017.100557
2018-08-29 22:46:00,1017.100557
2018-08-29 22:47:00,1021.088057
2018-08-29 22:48:00,1021.088057
2018-08-29 22:49:00,1019.094307
2018-08-29 22:50:00,1019.094307
2018-08-29 22:51:00,1019.094307
2018-08-29 22:52:00,1021.088057
2018-08-29 22:53:00,1017.100557
2018-08-29 22:54:00,1021.088057
2018-08-29 22:55:00,1021.088057
2018-08-29 22:56:00,1021.088057
2018-08-29 22:57:00,1021.088057
2018-08-29 22:58:00,1021.088057
2018-08-29 22:59:00,1021.088057
2018-08-29 23:00:00,1021.088057
2018-08-29 23:01:00,1021.088057
2018-08-29 23:02:00,1021.088057
2018-08-29 23:03:00,1021.088057
2018-08-29 23:04:00,1021.088057
2018-08-29 23:05:00,1021.088057
2018-08-29 23:06:00,1021.088057
2018-08-29 23:07:00,1021.088057
2018-08-29 23:08:00,1021.088057
2018-08-29 23:09:00,1025.075557
2018-08-29 23:10:00,1023.081807
2018-08-29 23:11:00,1021.088057
2018-08-29 23:12:00,1021.088057
2018-08-29 23:13:00,1021.088057
2018-08-29 23:14:00,1021.088057
2018-08-29 23:15:00,1021.088057
2018-08-29 23:16:00,1021.088057
2018-08-29 23:17:00,1021.088057
2018-08-29 23:18:00,1021.088057
2018-08-29 23:19:00,1021.088057
2018-08-29 23:20:00,1021.088057
2018-08-29 23:21:00,1021.088057
2018-08-29 23:22:00,1021.088057
2018-08-29 23:23:00,1021.088057
2018-08-29 23:24:00,1021.088057
2018-08-29 23:25:00,1021.088057
2018-08-29 23:26:00,1021.088057
2018-08-29 23:27:00,1025.075557
2018-08-29 23:28:00,1025.075557
2018-08-29 23:29:00,1025.075557
2018-08-29 23:30:00,1023.081807
2018-08-29 23:31:00,1021.088057
2018-08-29 23:32:00,1021.088057
2018-08-29 23:33:00,1021.088057
2018-08-29 23:34:00,1021.088057
2018-08-29 23:35:00,1021.088057
2018-08-29 23:36:00,1017.100557
2018-08-29 23:37:00,1017.100557
2018-08-29 23:38:00,1017.100557
2018-08-29 23:39:00,1017.100557
2018-08-29 23:40:00,1017.100557
2018-08-29 23:41:00,1017.100557
2018-08-29 23:42:00,1017.100557
2018-08-29 23:43:00,1017.100557
2018-08-29 23:44:00,1017.100557
2018-08-29 23:45:00,1017.100557
2018-08-29 23:46:00,1017.100557
2018-08-29 23:47:00,1017.100557
2018-08-29 23:48:00,1017.100557
2018-08-29 23:49:00,1017.100557
2018-08-29 23:50:00,1017.100557
2018-08-29 23:51:00,1017.100557
2018-08-29 23:52:00,1009.125557
2018-08-29 23:53:00,1013.113057
2018-08-29 23:54:00,1013.113057
2018-08-29 23:55:00,1013.113057
2018-08-29 23:56:00,1013.113057
2018-08-29 23:57:00,1013.113057
2018-08-29 23:58:00,1013.113057
2018-08-29 23:59:00,1009.125557
2018-08-30 00:00:00,1009.125557
2018-08-30 00:01:00,1009.125557
2018-08-30 00:02:00,1009.125557
2018-08-30 00:03:00,1009.125557
2018-08-30 00:04:00,1009.125557
2018-08-30 00:05:00,1009.125557
2018-08-30 00:06:00,1009.125557
2018-08-30 00:07:00,1009.125557
2018-08-30 00:08:00,1009.125557
2018-08-30 00:09:00,1009.125557
2018-08-30 00:10:00,1009.125557
2018-08-30 00:11:00,1009.125557
2018-08-30 00:12:00,1009.125557
2018-08-30 00:13:00,1009.125557
2018-08-30 00:14:00,1009.125557
2018-08-30 00:15:00,1009.125557
2018-08-30 00:16:00,1009.125557
2018-08-30 00:17:00,1009.125557
2018-08-30 00:18:00,1017.100557
2018-08-30 00:19:00,1017.100557
2018-08-30 00:20:00,1013.113057
2018-08-30 00:21:00,1013.113057
2018-08-30 00:22:00,1013.113057
2018-08-30 00:23:00,1013.113057
2018-08-30 00:24:00,1013.113057
2018-08-30 00:25:00,1013.113057
2018-08-30 00:26:00,1013.113057
2018-08-30 00:27:00,1013.113057
2018-08-30 00:28:00,1013.113057
2018-08-30 00:29:00,1013.113057
2018-08-30 00:30:00,1013.113057
2018-08-30 00:31:00,1013.113057
2018-08-30 00:32:00,1017.100557
2018-08-30 00:33:00,1017.100557
2018-08-30 00:34:00,1017.100557
2018-08-30 00:35:00,1017.100557
2018-08-30 00:36:00,1017.100557
2018-08-30 00:37:00,1017.100557
2018-08-30 00:38:00,1017.100557
2018-08-30 00:39:00,1017.100557
2018-08-30 00:40:00,1017.100557
2018-08-30 00:41:00,1017.100557
2018-08-30 00:42:00,1021.088057
2018-08-30 00:43:00,1021.088057
2018-08-30 00:44:00,1021.088057
2018-08-30 00:45:00,1021.088057
2018-08-30 00:46:00,1021.088057
2018-08-30 00:47:00,1025.075557
2018-08-30 00:48:00,1025.075557
2018-08-30 00:49:00,1025.075557
2018-08-30 00:50:00,1025.075557
2018-08-30 00:51:00,1025.075557
2018-08-30 00:52:00,1025.075557
2018-08-30 00:53:00,1025.075557
2018-08-30 00:54:00,1025.075557
2018-08-30 00:55:00,1025.075557
2018-08-30 00:56:00,1025.075557
2018-08-30 00:57:00,1025.075557
2018-08-30 00:58:00,1025.075557
2018-08-30 00:59:00,1025.075557
2018-08-30 01:00:00,1025.075557
2018-08-30 01:01:00,1025.075557
2018-08-30 01:02:00,1025.075557
2018-08-30 01:03:00,1025.075557
2018-08-30 01:04:00,1025.075557
2018-08-30 01:05:00,1025.075557
2018-08-30 01:06:00,1025.075557
2018-08-30 01:07:00,1025.075557
2018-08-30 01:08:00,1025.075557
2018-08-30 01:09:00,1025.075557
2018-08-30 01:10:00,1029.063057
2018-08-30 01:11:00,1029.063057
2018-08-30 01:12:00,1029.063057
2018-08-30 01:13:00,1029.063057
2018-08-30 01:14:00,1029.063057
2018-08-30 01:15:00,1029.063057
2018-08-30 01:16:00,1029.063057
2018-08-30 01:17:00,1031.056807
2018-08-30 01:18:00,1033.050557
2018-08-30 01:19:00,1035.044307
2018-08-30 01:20:00,1033.050557
2018-08-30 01:21:00,1033.050557
2018-08-30 01:22:00,1033.050557
2018-08-30 01:23:00,1033.050557
2018-08-30 01:24:00,1033.050557
2018-08-30 01:25:00,1033.050557
2018-08-30 01:26:00,1033.050557
2018-08-30 01:27:00,1033.050557
2018-08-30 01:28:00,1033.050557
2018-08-30 01:29:00,1033.050557
2018-08-30 01:30:00,1033.050557
2018-08-30 01:31:00,1033.050557
2018-08-30 01:32:00,1033.050557
2018-08-30 01:33:00,1033.050557
2018-08-30 01:34:00,1033.050557
2018-08-30 01:35:00,1037.038057
2018-08-30 01:36:00,1033.050557
2018-08-30 01:37:00,1029.063057
2018-08-30 01:38:00,1029.063057
2018-08-30 01:39:00,1025.075557
2018-08-30 01:40:00,1025.075557
2018-08-30 01:41:00,1029.063057
2018-08-30 01:42:00,1029.063057
2018-08-30 01:43:00,1029.063057
2018-08-30 01:44:00,1029.063057
2018-08-30 01:45:00,1029.063057
2018-08-30 01:46:00,1029.063057
2018-08-30 01:47:00,1029.063057
2018-08-30 01:48:00,1029.063057
2018-08-30 01:49:00,1029.063057
2018-08-30 01:50:00,1033.050557
2018-08-30 01:51:00,1033.050557
2018-08-30 01:52:00,1029.063057
2018-08-30 01:53:00,1029.063057
2018-08-30 01:54:00,1023.081807
2018-08-30 01:55:00,1025.075557
2018-08-30 01:56:00,1025.075557
2018-08-30 01:57:00,1029.063057
2018-08-30 01:58:00,1029.063057
2018-08-30 01:59:00,1029.063057
2018-08-30 02:00:00,1021.088057
2018-08-30 02:01:00,1019.094307
2018-08-30 02:02:00,1021.088057
2018-08-30 02:03:00,1019.094307
2018-08-30 02:04:00,1021.088057
2018-08-30 02:05:00,1021.088057
2018-08-30 02:06:00,1017.100557
2018-08-30 02:07:00,1017.100557
2018-08-30 02:08:00,1017.100557
2018-08-30 02:09:00,1017.100557
2018-08-30 02:10:00,1017.100557
2018-08-30 02:11:00,1021.088057
2018-08-30 02:12:00,1025.075557
2018-08-30 02:13:00,1021.088057
2018-08-30 02:14:00,1023.081807
2018-08-30 02:15:00,1021.088057
2018-08-30 02:16:00,1025.075557
2018-08-30 02:17:00,1025.075557
2018-08-30 02:18:00,1025.075557
2018-08-30 02:19:00,1025.075557
2018-08-30 02:20:00,1025.075557
2018-08-30 02:21:00,1025.075557
2018-08-30 02:22:00,1025.075557
2018-08-30 02:23:00,1025.075557
2018-08-30 02:24:00,1025.075557
2018-08-30 02:25:00,1025.075557
2018-08-30 02:26:00,1025.075557
2018-08-30 02:27:00,1021.088057
2018-08-30 02:28:00,1021.088057
2018-08-30 02:29:00,1021.088057
2018-08-30 02:30:00,1021.088057
2018-08-30 02:31:00,1021.088057
2018-08-30 02:32:00,1021.088057
2018-08-30 02:33:00,1021.088057
2018-08-30 02:34:00,1021.088057
2018-08-30 02:35:00,1021.088057
2018-08-30 02:36:00,1017.100557
2018-08-30 02:37:00,1017.100557
2018-08-30 02:38:00,1017.100557
2018-08-30 02:39:00,1017.100557
2018-08-30 02:40:00,1017.100557
2018-08-30 02:41:00,1017.100557
2018-08-30 02:42:00,1017.100557
2018-08-30 02:43:00,1017.100557
2018-08-30 02:44:00,1017.100557
2018-08-30 02:45:00,1017.100557
2018-08-30 02:46:00,1017.100557
2018-08-30 02:47:00,1017.100557
2018-08-30 02:48:00,1017.100557
2018-08-30 02:49:00,1017.100557
2018-08-30 02:50:00,1017.100557
2018-08-30 02:51:00,1017.100557
2018-08-30 02:52:00,1017.100557
2018-08-30 02:53:00,1017.100557
2018-08-30 02:54:00,1017.100557
2018-08-30 02:55:00,1017.100557
2018-08-30 02:56:00,1017.100557
2018-08-30 02:57:00,1017.100557
2018-08-30 02:58:00,1017.100557
2018-08-30 02:59:00,1017.100557
2018-08-30 03:00:00,1017.100557
2018-08-30 03:01:00,1017.100557
2018-08-30 03:02:00,1017.100557
2018-08-30 03:03:00,1021.088057
2018-08-30 03:04:00,1033.050557
2018-08-30 03:05:00,1033.050557
2018-08-30 03:06:00,1033.050557
2018-08-30 03:07:00,1033.050557
2018-08-30 03:08:00,1033.050557
2018-08-30 03:09:00,1033.050557
2018-08-30 03:10:00,1033.050557
2018-08-30 03:11:00,1033.050557
2018-08-30 03:12:00,1033.050557
2018-08-30 03:13:00,1033.050557
2018-08-30 03:14:00,1033.050557
2018-08-30 03:15:00,1033.050557
2018-08-30 03:16:00,1033.050557
2018-08-30 03:17:00,1033.050557
2018-08-30 03:18:00,1033.050557
2018-08-30 03:19:00,1033.050557
2018-08-30 03:20:00,1033.050557
2018-08-30 03:21:00,1033.050557
2018-08-30 03:22:00,1033.050557
2018-08-30 03:23:00,1033.050557
2018-08-30 03:24:00,1033.050557
2018-08-30 03:25:00,1033.050557
2018-08-30 03:26:00,1033.050557
2018-08-30 03:27:00,1033.050557
2018-08-30 03:28:00,1033.050557
2018-08-30 03:29:00,1033.050557
2018-08-30 03:30:00,1033.050557
2018-08-30 03:31:00,1033.050557
2018-08-30 03:32:00,1033.050557
2018-08-30 03:33:00,1033.050557
2018-08-30 03:34:00,1029.063057
2018-08-30 03:35:00,1029.063057
2018-08-30 03:36:00,1029.063057
2018-08-30 03:37:00,1029.063057
2018-08-30 03:38:00,1029.063057
2018-08-30 03:39:00,1029.063057
2018-08-30 03:40:00,1029.063057
2018-08-30 03:41:00,1029.063057
2018-08-30 03:42:00,1033.050557
2018-08-30 03:43:00,1029.063057
2018-08-30 03:44:00,1029.063057
2018-08-30 03:45:00,1033.050557
2018-08-30 03:46:00,1033.050557
2018-08-30 03:47:00,1033.050557
2018-08-30 03:48:00,1033.050557
2018-08-30 03:49:00,1029.063057
2018-08-30 03:50:00,1019.094307
2018-08-30 03:51:00,1017.100557
2018-08-30 03:52:00,1017.100557
2018-08-30 03:53:00,1017.100557
2018-08-30 03:54:00,1017.100557
2018-08-30 03:55:00,1019.094307
2018-08-30 03:56:00,1017.100557
2018-08-30 03:57:00,1017.100557
2018-08-30 03:58:00,1013.113057
2018-08-30 03:59:00,1013.113057
2018-08-30 04:00:00,1017.100557
2018-08-30 04:01:00,1025.075557
2018-08-30 04:02:00,1029.063057
2018-08-30 04:03:00,1029.063057
2018-08-30 04:04:00,1029.063057
2018-08-30 04:05:00,1029.063057
2018-08-30 04:06:00,1029.063057
2018-08-30 04:07:00,1029.063057
2018-08-30 04:08:00,1029.063057
2018-08-30 04:09:00,1029.063057
2018-08-30 04:10:00,1025.075557
2018-08-30 04:11:00,1025.075557
2018-08-30 04:12:00,1025.075557
2018-08-30 04:13:00,1029.063057
2018-08-30 04:14:00,1029.063057
2018-08-30 04:15:00,1029.063057
2018-08-30 04:16:00,1029.063057
2018-08-30 04:17:00,1027.069307
2018-08-30 04:18:00,1025.075557
2018-08-30 04:19:00,1025.075557
2018-08-30 04:20:00,1025.075557
2018-08-30 04:21:00,1021.088057
2018-08-30 04:22:00,1017.100557
