,NQ
2018-07-23 01:01:00,38037.5405728
2018-07-23 01:02:00,38045.3630728
2018-07-23 01:03:00,38046.1080728
2018-07-23 01:04:00,38050.5780728
2018-07-23 01:05:00,38055.4205728
2018-07-23 01:06:00,38054.6755728
2018-07-23 01:07:00,38055.0480728
2018-07-23 01:08:00,38056.1655728
2018-07-23 01:09:00,38053.9305728
2018-07-23 01:10:00,38056.5380728
2018-07-23 01:11:00,38058.0280728
2018-07-23 01:12:00,38054.6755728
2018-07-23 01:13:00,38053.9305728
2018-07-23 01:14:00,38050.9505728
2018-07-23 01:15:00,38049.4605728
2018-07-23 01:16:00,38047.2255728
2018-07-23 01:17:00,38047.5980728
2018-07-23 01:18:00,38046.8530728
2018-07-23 01:19:00,38049.0880728
2018-07-23 01:20:00,38046.1080728
2018-07-23 01:21:00,38049.8330728
2018-07-23 01:22:00,38053.5580728
2018-07-23 01:23:00,38054.3030728
2018-07-23 01:24:00,38049.8330728
2018-07-23 01:25:00,38050.2055728
2018-07-23 01:26:00,38047.5980728
2018-07-23 01:27:00,38048.3430728
2018-07-23 01:28:00,38047.5980728
2018-07-23 01:29:00,38045.3630728
2018-07-23 01:30:00,38042.3830728
2018-07-23 01:31:00,38040.1480728
2018-07-23 01:32:00,38046.1080728
2018-07-23 01:33:00,38046.4805728
2018-07-23 01:34:00,38047.2255728
2018-07-23 01:35:00,38049.0880728
2018-07-23 01:36:00,38047.2255728
2018-07-23 01:37:00,38051.6955728
2018-07-23 01:38:00,38054.3030728
2018-07-23 01:39:00,38053.1855728
2018-07-23 01:40:00,38057.6555728
2018-07-23 01:41:00,38056.5380728
2018-07-23 01:42:00,38053.5580728
2018-07-23 01:43:00,38048.3430728
2018-07-23 01:44:00,38052.0680728
2018-07-23 01:45:00,38054.6755728
2018-07-23 01:46:00,38049.0880728
2018-07-23 01:47:00,38052.8130728
2018-07-23 01:48:00,38052.0680728
2018-07-23 01:49:00,38054.3030728
2018-07-23 01:50:00,38051.6955728
2018-07-23 01:51:00,38049.8330728
2018-07-23 01:52:00,38047.5980728
2018-07-23 01:53:00,38046.4805728
2018-07-23 01:54:00,38049.0880728
2018-07-23 01:55:00,38043.8730728
2018-07-23 01:56:00,38039.4030728
2018-07-23 01:57:00,38039.7755728
2018-07-23 01:58:00,38037.5405728
2018-07-23 01:59:00,38039.4030728
2018-07-23 02:00:00,38038.2855728
2018-07-23 02:01:00,38028.6005728
2018-07-23 02:02:00,38017.0530728
2018-07-23 02:03:00,38019.6605728
2018-07-23 02:04:00,38021.5230728
2018-07-23 02:05:00,38014.8180728
2018-07-23 02:06:00,38019.2880728
2018-07-23 02:07:00,38028.2280728
2018-07-23 02:08:00,38025.2480728
2018-07-23 02:09:00,38024.1305728
2018-07-23 02:10:00,38029.3455728
2018-07-23 02:11:00,38028.9730728
2018-07-23 02:12:00,38031.9530728
2018-07-23 02:13:00,38026.7380728
2018-07-23 02:14:00,38024.5030728
2018-07-23 02:15:00,38015.1905728
2018-07-23 02:16:00,38022.6405728
2018-07-23 02:17:00,38021.8955728
2018-07-23 02:18:00,38026.7380728
2018-07-23 02:19:00,38017.7980728
2018-07-23 02:20:00,38015.1905728
2018-07-23 02:21:00,38013.3280728
2018-07-23 02:22:00,38013.7005728
2018-07-23 02:23:00,38018.5430728
2018-07-23 02:24:00,38017.4255728
2018-07-23 02:25:00,38012.9555728
2018-07-23 02:26:00,38011.0930728
2018-07-23 02:27:00,38006.9955728
2018-07-23 02:28:00,38011.4655728
2018-07-23 02:29:00,38015.1905728
2018-07-23 02:30:00,38014.4455728
2018-07-23 02:31:00,38022.6405728
2018-07-23 02:32:00,38023.3855728
2018-07-23 02:33:00,38023.0130728
2018-07-23 02:34:00,38021.5230728
2018-07-23 02:35:00,38023.7580728
2018-07-23 02:36:00,38023.7580728
2018-07-23 02:37:00,38023.0130728
2018-07-23 02:38:00,38021.5230728
2018-07-23 02:39:00,38016.6805728
2018-07-23 02:40:00,38012.2105728
2018-07-23 02:41:00,38014.4455728
2018-07-23 02:42:00,38013.7005728
2018-07-23 02:43:00,38010.7205728
2018-07-23 02:44:00,38015.9355728
2018-07-23 02:45:00,38014.0730728
2018-07-23 02:46:00,38017.4255728
2018-07-23 02:47:00,38023.7580728
2018-07-23 02:48:00,38020.7780728
2018-07-23 02:49:00,38024.5030728
2018-07-23 02:50:00,38025.2480728
2018-07-23 02:51:00,38027.4830728
2018-07-23 02:52:00,38030.4630728
2018-07-23 02:53:00,38025.6205728
2018-07-23 02:54:00,38030.0905728
2018-07-23 02:55:00,38030.0905728
2018-07-23 02:56:00,38028.6005728
2018-07-23 02:57:00,38022.6405728
2018-07-23 02:58:00,38023.0130728
2018-07-23 02:59:00,38021.5230728
2018-07-23 03:00:00,38020.0330728
2018-07-23 03:01:00,38020.4055728
2018-07-23 03:02:00,38023.3855728
2018-07-23 03:03:00,38026.3655728
2018-07-23 03:04:00,38021.5230728
2018-07-23 03:05:00,38031.2080728
2018-07-23 03:06:00,38031.2080728
2018-07-23 03:07:00,38033.8155728
2018-07-23 03:08:00,38034.9330728
2018-07-23 03:09:00,38034.5605728
2018-07-23 03:10:00,38036.0505728
2018-07-23 03:11:00,38037.9130728
2018-07-23 03:12:00,38032.3255728
2018-07-23 03:13:00,38035.6780728
2018-07-23 03:14:00,38038.2855728
2018-07-23 03:15:00,38039.4030728
2018-07-23 03:16:00,38036.0505728
2018-07-23 03:17:00,38033.8155728
2018-07-23 03:18:00,38035.6780728
2018-07-23 03:19:00,38030.8355728
2018-07-23 03:20:00,38032.6980728
2018-07-23 03:21:00,38032.3255728
2018-07-23 03:22:00,38033.8155728
2018-07-23 03:23:00,38035.3055728
2018-07-23 03:24:00,38032.3255728
2018-07-23 03:25:00,38030.4630728
2018-07-23 03:26:00,38030.0905728
2018-07-23 03:27:00,38032.6980728
2018-07-23 03:28:00,38030.8355728
2018-07-23 03:29:00,38030.8355728
2018-07-23 03:30:00,38034.5605728
2018-07-23 03:31:00,38033.8155728
2018-07-23 03:32:00,38036.7955728
2018-07-23 03:33:00,38040.5205728
2018-07-23 03:34:00,38044.2455728
2018-07-23 03:35:00,38047.2255728
2018-07-23 03:36:00,38048.7155728
2018-07-23 03:37:00,38048.7155728
2018-07-23 03:38:00,38048.7155728
2018-07-23 03:39:00,38047.2255728
2018-07-23 03:40:00,38044.2455728
2018-07-23 03:41:00,38047.2255728
2018-07-23 03:42:00,38040.1480728
2018-07-23 03:43:00,38040.5205728
2018-07-23 03:44:00,38038.6580728
2018-07-23 03:45:00,38037.9130728
2018-07-23 03:46:00,38043.5005728
2018-07-23 03:47:00,38041.6380728
2018-07-23 03:48:00,38039.0305728
2018-07-23 03:49:00,38039.7755728
2018-07-23 03:50:00,38043.1280728
2018-07-23 03:51:00,38044.9905728
2018-07-23 03:52:00,38044.6180728
2018-07-23 03:53:00,38043.5005728
2018-07-23 03:54:00,38042.0105728
2018-07-23 03:55:00,38042.0105728
2018-07-23 03:56:00,38043.8730728
2018-07-23 03:57:00,38040.1480728
2018-07-23 03:58:00,38036.0505728
2018-07-23 03:59:00,38035.6780728
2018-07-23 04:00:00,38034.5605728
2018-07-23 04:01:00,38037.5405728
2018-07-23 04:02:00,38037.5405728
2018-07-23 04:03:00,38036.4230728
2018-07-23 04:04:00,38034.5605728
2018-07-23 04:05:00,38036.0505728
2018-07-23 04:06:00,38033.8155728
2018-07-23 04:07:00,38031.5805728
2018-07-23 04:08:00,38034.1880728
2018-07-23 04:09:00,38029.3455728
2018-07-23 04:10:00,38027.4830728
2018-07-23 04:11:00,38032.3255728
2018-07-23 04:12:00,38030.0905728
2018-07-23 04:13:00,38030.8355728
2018-07-23 04:14:00,38033.0705728
2018-07-23 04:15:00,38033.8155728
2018-07-23 04:16:00,38037.1680728
2018-07-23 04:17:00,38036.0505728
2018-07-23 04:18:00,38039.0305728
2018-07-23 04:19:00,38036.7955728
2018-07-23 04:20:00,38039.4030728
2018-07-23 04:21:00,38039.7755728
2018-07-23 04:22:00,38040.5205728
2018-07-23 04:23:00,38042.0105728
2018-07-23 04:24:00,38044.9905728
2018-07-23 04:25:00,38042.7555728
2018-07-23 04:26:00,38041.6380728
2018-07-23 04:27:00,38043.5005728
2018-07-23 04:28:00,38043.1280728
2018-07-23 04:29:00,38040.8930728
2018-07-23 04:30:00,38037.5405728
2018-07-23 04:31:00,38040.1480728
2018-07-23 04:32:00,38041.6380728
2018-07-23 04:33:00,38040.8930728
2018-07-23 04:34:00,38046.1080728
2018-07-23 04:35:00,38044.6180728
2018-07-23 04:36:00,38045.7355728
2018-07-23 04:37:00,38047.9705728
2018-07-23 04:38:00,38045.7355728
2018-07-23 04:39:00,38041.6380728
2018-07-23 04:40:00,38042.3830728
2018-07-23 04:41:00,38037.9130728
2018-07-23 04:42:00,38037.5405728
2018-07-23 04:43:00,38036.0505728
2018-07-23 04:44:00,38037.9130728
2018-07-23 04:45:00,38034.9330728
2018-07-23 04:46:00,38035.3055728
2018-07-23 04:47:00,38033.8155728
2018-07-23 04:48:00,38032.3255728
2018-07-23 04:49:00,38031.2080728
2018-07-23 04:50:00,38025.9930728
2018-07-23 04:51:00,38024.8755728
2018-07-23 04:52:00,38028.6005728
2018-07-23 04:53:00,38024.8755728
2018-07-23 04:54:00,38027.1105728
2018-07-23 04:55:00,38028.2280728
2018-07-23 04:56:00,38026.3655728
2018-07-23 04:57:00,38027.4830728
2018-07-23 04:58:00,38025.6205728
2018-07-23 04:59:00,38023.3855728
2018-07-23 05:00:00,38023.3855728
2018-07-23 05:01:00,38023.3855728
2018-07-23 05:02:00,38020.4055728
2018-07-23 05:03:00,38019.6605728
2018-07-23 05:04:00,38020.7780728
2018-07-23 05:05:00,38024.5030728
2018-07-23 05:06:00,38023.3855728
2018-07-23 05:07:00,38023.7580728
2018-07-23 05:08:00,38031.9530728
2018-07-23 05:09:00,38026.3655728
2018-07-23 05:10:00,38027.1105728
2018-07-23 05:11:00,38023.3855728
2018-07-23 05:12:00,38023.3855728
2018-07-23 05:13:00,38022.6405728
2018-07-23 05:14:00,38023.7580728
2018-07-23 05:15:00,38020.4055728
2018-07-23 05:16:00,38020.0330728
2018-07-23 05:17:00,38013.7005728
2018-07-23 05:18:00,38011.4655728
2018-07-23 05:19:00,38011.4655728
2018-07-23 05:20:00,38010.7205728
2018-07-23 05:21:00,38012.5830728
2018-07-23 05:22:00,38014.4455728
2018-07-23 05:23:00,38015.1905728
2018-07-23 05:24:00,38015.9355728
2018-07-23 05:25:00,38012.2105728
2018-07-23 05:26:00,38012.5830728
2018-07-23 05:27:00,38010.7205728
2018-07-23 05:28:00,38010.7205728
2018-07-23 05:29:00,38007.3680728
2018-07-23 05:30:00,38005.1330728
2018-07-23 05:31:00,38004.7605728
2018-07-23 05:32:00,38008.8580728
2018-07-23 05:33:00,38007.7405728
2018-07-23 05:34:00,38009.2305728
2018-07-23 05:35:00,38010.7205728
2018-07-23 05:36:00,38005.5055728
2018-07-23 05:37:00,38006.2505728
2018-07-23 05:38:00,38004.0155728
2018-07-23 05:39:00,38008.4855728
2018-07-23 05:40:00,38006.6230728
2018-07-23 05:41:00,38002.5255728
2018-07-23 05:42:00,38004.7605728
2018-07-23 05:43:00,38002.5255728
2018-07-23 05:44:00,38001.7805728
2018-07-23 05:45:00,37997.6830728
2018-07-23 05:46:00,37997.6830728
2018-07-23 05:47:00,37999.5455728
2018-07-23 05:48:00,37998.8005728
2018-07-23 05:49:00,37999.9180728
2018-07-23 05:50:00,37997.6830728
2018-07-23 05:51:00,37998.8005728
2018-07-23 05:52:00,38002.8980728
2018-07-23 05:53:00,38001.7805728
2018-07-23 05:54:00,38002.5255728
2018-07-23 05:55:00,38002.5255728
2018-07-23 05:56:00,38002.5255728
2018-07-23 05:57:00,38003.2705728
2018-07-23 05:58:00,38004.0155728
2018-07-23 05:59:00,38004.7605728
2018-07-23 06:00:00,38009.2305728
2018-07-23 06:01:00,38013.7005728
2018-07-23 06:02:00,38012.5830728
2018-07-23 06:03:00,38012.9555728
2018-07-23 06:04:00,38016.6805728
2018-07-23 06:05:00,38018.1705728
2018-07-23 06:06:00,38016.3080728
2018-07-23 06:07:00,38017.0530728
2018-07-23 06:08:00,38014.8180728
2018-07-23 06:09:00,38016.6805728
2018-07-23 06:10:00,38014.0730728
2018-07-23 06:11:00,38014.4455728
2018-07-23 06:12:00,38017.4255728
2018-07-23 06:13:00,38017.7980728
2018-07-23 06:14:00,38020.0330728
2018-07-23 06:15:00,38021.8955728
2018-07-23 06:16:00,38019.2880728
2018-07-23 06:17:00,38023.3855728
2018-07-23 06:18:00,38023.3855728
2018-07-23 06:19:00,38022.6405728
2018-07-23 06:20:00,38023.3855728
2018-07-23 06:21:00,38021.8955728
2018-07-23 06:22:00,38022.6405728
2018-07-23 06:23:00,38021.5230728
2018-07-23 06:24:00,38026.3655728
2018-07-23 06:25:00,38026.3655728
2018-07-23 06:26:00,38025.9930728
2018-07-23 06:27:00,38025.2480728
2018-07-23 06:28:00,38025.6205728
2018-07-23 06:29:00,38021.1505728
2018-07-23 06:30:00,38020.4055728
2018-07-23 06:31:00,38021.1505728
2018-07-23 06:32:00,38030.0905728
2018-07-23 06:33:00,38030.8355728
2018-07-23 06:34:00,38030.0905728
2018-07-23 06:35:00,38025.9930728
2018-07-23 06:36:00,38023.0130728
2018-07-23 06:37:00,38025.9930728
2018-07-23 06:38:00,38026.3655728
2018-07-23 06:39:00,38024.5030728
2018-07-23 06:40:00,38024.8755728
2018-07-23 06:41:00,38024.8755728
2018-07-23 06:42:00,38021.8955728
2018-07-23 06:43:00,38023.0130728
2018-07-23 06:44:00,38023.3855728
2018-07-23 06:45:00,38022.6405728
2018-07-23 06:46:00,38029.7180728
2018-07-23 06:47:00,38028.6005728
2018-07-23 06:48:00,38027.8555728
2018-07-23 06:49:00,38031.5805728
2018-07-23 06:50:00,38032.3255728
2018-07-23 06:51:00,38037.9130728
2018-07-23 06:52:00,38042.0105728
2018-07-23 06:53:00,38042.7555728
2018-07-23 06:54:00,38042.0105728
2018-07-23 06:55:00,38040.1480728
2018-07-23 06:56:00,38042.7555728
2018-07-23 06:57:00,38043.5005728
2018-07-23 06:58:00,38044.2455728
2018-07-23 06:59:00,38048.3430728
2018-07-23 07:00:00,38050.9505728
2018-07-23 07:01:00,38047.2255728
2018-07-23 07:02:00,38047.5980728
2018-07-23 07:03:00,38049.4605728
2018-07-23 07:04:00,38048.7155728
2018-07-23 07:05:00,38047.9705728
2018-07-23 07:06:00,38046.8530728
2018-07-23 07:07:00,38047.2255728
2018-07-23 07:08:00,38049.0880728
2018-07-23 07:09:00,38047.2255728
2018-07-23 07:10:00,38047.5980728
2018-07-23 07:11:00,38046.4805728
2018-07-23 07:12:00,38046.1080728
2018-07-23 07:13:00,38042.0105728
2018-07-23 07:14:00,38039.0305728
2018-07-23 07:15:00,38037.1680728
2018-07-23 07:16:00,38040.5205728
2018-07-23 07:17:00,38040.8930728
2018-07-23 07:18:00,38042.3830728
2018-07-23 07:19:00,38042.0105728
2018-07-23 07:20:00,38044.9905728
2018-07-23 07:21:00,38044.6180728
2018-07-23 07:22:00,38047.9705728
2018-07-23 07:23:00,38052.4405728
2018-07-23 07:24:00,38063.9880728
2018-07-23 07:25:00,38062.4980728
2018-07-23 07:26:00,38068.8305728
2018-07-23 07:27:00,38065.8505728
2018-07-23 07:28:00,38063.9880728
2018-07-23 07:29:00,38063.2430728
2018-07-23 07:30:00,38062.4980728
2018-07-23 07:31:00,38062.1255728
2018-07-23 07:32:00,38059.5180728
2018-07-23 07:33:00,38056.9105728
2018-07-23 07:34:00,38054.6755728
2018-07-23 07:35:00,38054.6755728
2018-07-23 07:36:00,38058.4005728
2018-07-23 07:37:00,38056.1655728
2018-07-23 07:38:00,38054.6755728
2018-07-23 07:39:00,38051.6955728
2018-07-23 07:40:00,38049.8330728
2018-07-23 07:41:00,38051.6955728
2018-07-23 07:42:00,38051.6955728
2018-07-23 07:43:00,38050.2055728
2018-07-23 07:44:00,38053.1855728
2018-07-23 07:45:00,38056.9105728
2018-07-23 07:46:00,38053.1855728
2018-07-23 07:47:00,38054.6755728
2018-07-23 07:48:00,38057.6555728
2018-07-23 07:49:00,38058.7730728
2018-07-23 07:50:00,38059.1455728
2018-07-23 07:51:00,38056.1655728
2018-07-23 07:52:00,38056.5380728
2018-07-23 07:53:00,38054.3030728
2018-07-23 07:54:00,38052.4405728
2018-07-23 07:55:00,38055.4205728
2018-07-23 07:56:00,38059.8905728
2018-07-23 07:57:00,38057.6555728
2018-07-23 07:58:00,38053.1855728
2018-07-23 07:59:00,38052.4405728
2018-07-23 08:00:00,38052.4405728
2018-07-23 08:01:00,38052.4405728
2018-07-23 08:02:00,38047.2255728
2018-07-23 08:03:00,38045.3630728
2018-07-23 08:04:00,38048.7155728
2018-07-23 08:05:00,38050.9505728
2018-07-23 08:06:00,38049.4605728
2018-07-23 08:07:00,38049.4605728
2018-07-23 08:08:00,38047.9705728
2018-07-23 08:09:00,38047.9705728
2018-07-23 08:10:00,38050.2055728
2018-07-23 08:11:00,38050.5780728
2018-07-23 08:12:00,38050.9505728
2018-07-23 08:13:00,38050.2055728
2018-07-23 08:14:00,38053.1855728
2018-07-23 08:15:00,38048.7155728
2018-07-23 08:16:00,38047.9705728
2018-07-23 08:17:00,38047.2255728
2018-07-23 08:18:00,38052.0680728
2018-07-23 08:19:00,38054.6755728
2018-07-23 08:20:00,38054.6755728
2018-07-23 08:21:00,38042.7555728
2018-07-23 08:22:00,38051.3230728
2018-07-23 08:23:00,38051.3230728
2018-07-23 08:24:00,38049.8330728
2018-07-23 08:25:00,38047.9705728
2018-07-23 08:26:00,38046.4805728
2018-07-23 08:27:00,38050.2055728
2018-07-23 08:28:00,38044.9905728
2018-07-23 08:29:00,38043.5005728
2018-07-23 08:30:00,38074.0455728
2018-07-23 08:31:00,38078.5155728
2018-07-23 08:32:00,38068.8305728
2018-07-23 08:33:00,38080.0055728
2018-07-23 08:34:00,38062.8705728
2018-07-23 08:35:00,38036.0505728
2018-07-23 08:36:00,38029.3455728
2018-07-23 08:37:00,38012.2105728
2018-07-23 08:38:00,37988.3705728
2018-07-23 08:39:00,37988.3705728
2018-07-23 08:40:00,37980.9205728
2018-07-23 08:41:00,37972.7255728
2018-07-23 08:42:00,37992.0955728
2018-07-23 08:43:00,38000.2905728
2018-07-23 08:44:00,38010.7205728
2018-07-23 08:45:00,38000.2905728
2018-07-23 08:46:00,38005.8780728
2018-07-23 08:47:00,37998.0555728
2018-07-23 08:48:00,37991.7230728
2018-07-23 08:49:00,37970.4905728
2018-07-23 08:50:00,37980.1755728
2018-07-23 08:51:00,37988.3705728
2018-07-23 08:52:00,37970.4905728
2018-07-23 08:53:00,37976.4505728
2018-07-23 08:54:00,37976.0780728
2018-07-23 08:55:00,37983.9005728
2018-07-23 08:56:00,37967.5105728
2018-07-23 08:57:00,37980.1755728
2018-07-23 08:58:00,38010.3480728
2018-07-23 08:59:00,38023.0130728
2018-07-23 09:00:00,38025.6205728
2018-07-23 09:01:00,38051.6955728
2018-07-23 09:02:00,38047.9705728
2018-07-23 09:03:00,38056.9105728
2018-07-23 09:04:00,38051.3230728
2018-07-23 09:05:00,38046.8530728
2018-07-23 09:06:00,38052.8130728
2018-07-23 09:07:00,38047.5980728
2018-07-23 09:08:00,38049.0880728
2018-07-23 09:09:00,38066.9680728
2018-07-23 09:10:00,38050.5780728
2018-07-23 09:11:00,38044.9905728
2018-07-23 09:12:00,38052.4405728
2018-07-23 09:13:00,38051.6955728
2018-07-23 09:14:00,38057.6555728
2018-07-23 09:15:00,38048.7155728
2018-07-23 09:16:00,38046.4805728
2018-07-23 09:17:00,38038.2855728
2018-07-23 09:18:00,38038.2855728
2018-07-23 09:19:00,38037.1680728
2018-07-23 09:20:00,38039.7755728
2018-07-23 09:21:00,38047.9705728
2018-07-23 09:22:00,38047.5980728
2018-07-23 09:23:00,38040.5205728
2018-07-23 09:24:00,38053.9305728
2018-07-23 09:25:00,38051.6955728
2018-07-23 09:26:00,38059.8905728
2018-07-23 09:27:00,38058.7730728
2018-07-23 09:28:00,38040.8930728
2018-07-23 09:29:00,38046.1080728
2018-07-23 09:30:00,38024.8755728
2018-07-23 09:31:00,38026.3655728
2018-07-23 09:32:00,38031.2080728
2018-07-23 09:33:00,38034.5605728
2018-07-23 09:34:00,38043.5005728
2018-07-23 09:35:00,38046.4805728
2018-07-23 09:36:00,38057.2830728
2018-07-23 09:37:00,38056.1655728
2018-07-23 09:38:00,38068.8305728
2018-07-23 09:39:00,38082.9855728
2018-07-23 09:40:00,38090.4355728
2018-07-23 09:41:00,38094.1605728
2018-07-23 09:42:00,38088.2005728
2018-07-23 09:43:00,38088.2005728
2018-07-23 09:44:00,38088.9455728
2018-07-23 09:45:00,38089.3180728
2018-07-23 09:46:00,38082.9855728
2018-07-23 09:47:00,38084.4755728
2018-07-23 09:48:00,38082.6130728
2018-07-23 09:49:00,38084.4755728
2018-07-23 09:50:00,38093.0430728
2018-07-23 09:51:00,38088.9455728
2018-07-23 09:52:00,38091.1805728
2018-07-23 09:53:00,38093.4155728
2018-07-23 09:54:00,38089.6905728
2018-07-23 09:55:00,38082.6130728
2018-07-23 09:56:00,38083.3580728
2018-07-23 09:57:00,38091.1805728
2018-07-23 09:58:00,38084.4755728
2018-07-23 09:59:00,38085.9655728
2018-07-23 10:00:00,38100.8655728
2018-07-23 10:01:00,38098.2580728
2018-07-23 10:02:00,38099.0030728
2018-07-23 10:03:00,38097.1405728
2018-07-23 10:04:00,38079.6330728
2018-07-23 10:05:00,38068.0855728
2018-07-23 10:06:00,38070.3205728
2018-07-23 10:07:00,38068.0855728
2018-07-23 10:08:00,38072.5555728
2018-07-23 10:09:00,38069.5755728
2018-07-23 10:10:00,38067.3405728
2018-07-23 10:11:00,38074.0455728
2018-07-23 10:12:00,38073.6730728
2018-07-23 10:13:00,38065.1055728
2018-07-23 10:14:00,38069.5755728
2018-07-23 10:15:00,38064.3605728
2018-07-23 10:16:00,38065.1055728
2018-07-23 10:17:00,38062.4980728
2018-07-23 10:18:00,38067.3405728
2018-07-23 10:19:00,38065.8505728
2018-07-23 10:20:00,38068.0855728
2018-07-23 10:21:00,38063.6155728
2018-07-23 10:22:00,38068.8305728
2018-07-23 10:23:00,38073.6730728
2018-07-23 10:24:00,38082.9855728
2018-07-23 10:25:00,38081.4955728
2018-07-23 10:26:00,38080.0055728
2018-07-23 10:27:00,38080.0055728
2018-07-23 10:28:00,38091.9255728
2018-07-23 10:29:00,38089.6905728
2018-07-23 10:30:00,38097.1405728
2018-07-23 10:31:00,38107.9430728
2018-07-23 10:32:00,38106.0805728
2018-07-23 10:33:00,38106.8255728
2018-07-23 10:34:00,38105.7080728
2018-07-23 10:35:00,38118.0005728
2018-07-23 10:36:00,38117.6280728
2018-07-23 10:37:00,38128.4305728
2018-07-23 10:38:00,38116.5105728
2018-07-23 10:39:00,38122.4705728
2018-07-23 10:40:00,38127.6855728
2018-07-23 10:41:00,38124.7055728
2018-07-23 10:42:00,38118.7455728
2018-07-23 10:43:00,38116.5105728
2018-07-23 10:44:00,38114.2755728
2018-07-23 10:45:00,38124.7055728
2018-07-23 10:46:00,38127.6855728
2018-07-23 10:47:00,38126.9405728
2018-07-23 10:48:00,38118.3730728
2018-07-23 10:49:00,38119.8630728
2018-07-23 10:50:00,38118.7455728
2018-07-23 10:51:00,38121.7255728
2018-07-23 10:52:00,38123.5880728
2018-07-23 10:53:00,38125.8230728
2018-07-23 10:54:00,38126.9405728
2018-07-23 10:55:00,38130.2930728
2018-07-23 10:56:00,38131.4105728
2018-07-23 10:57:00,38131.4105728
2018-07-23 10:58:00,38132.1555728
2018-07-23 10:59:00,38130.6655728
2018-07-23 11:00:00,38135.1355728
2018-07-23 11:01:00,38129.9205728
2018-07-23 11:02:00,38126.9405728
2018-07-23 11:03:00,38126.9405728
2018-07-23 11:04:00,38123.9605728
2018-07-23 11:05:00,38122.8430728
2018-07-23 11:06:00,38120.9805728
2018-07-23 11:07:00,38115.7655728
2018-07-23 11:08:00,38118.0005728
2018-07-23 11:09:00,38115.0205728
2018-07-23 11:10:00,38117.2555728
2018-07-23 11:11:00,38122.0980728
2018-07-23 11:12:00,38126.9405728
2018-07-23 11:13:00,38126.1955728
2018-07-23 11:14:00,38125.4505728
2018-07-23 11:15:00,38130.2930728
2018-07-23 11:16:00,38131.4105728
2018-07-23 11:17:00,38135.8805728
2018-07-23 11:18:00,38139.6055728
2018-07-23 11:19:00,38133.2730728
2018-07-23 11:20:00,38138.8605728
2018-07-23 11:21:00,38148.5455728
2018-07-23 11:22:00,38149.2905728
2018-07-23 11:23:00,38154.1330728
2018-07-23 11:24:00,38148.9180728
2018-07-23 11:25:00,38156.7405728
2018-07-23 11:26:00,38156.7405728
2018-07-23 11:27:00,38154.5055728
2018-07-23 11:28:00,38148.5455728
2018-07-23 11:29:00,38145.1930728
2018-07-23 11:30:00,38147.0555728
2018-07-23 11:31:00,38143.3305728
2018-07-23 11:32:00,38145.1930728
2018-07-23 11:33:00,38148.5455728
2018-07-23 11:34:00,38152.2705728
2018-07-23 11:35:00,38154.8780728
2018-07-23 11:36:00,38152.2705728
2018-07-23 11:37:00,38150.0355728
2018-07-23 11:38:00,38147.8005728
2018-07-23 11:39:00,38147.8005728
2018-07-23 11:40:00,38151.5255728
2018-07-23 11:41:00,38150.0355728
2018-07-23 11:42:00,38150.0355728
2018-07-23 11:43:00,38153.7605728
2018-07-23 11:44:00,38150.7805728
2018-07-23 11:45:00,38153.7605728
2018-07-23 11:46:00,38154.5055728
2018-07-23 11:47:00,38150.7805728
2018-07-23 11:48:00,38153.7605728
2018-07-23 11:49:00,38148.5455728
2018-07-23 11:50:00,38150.0355728
2018-07-23 11:51:00,38146.6830728
2018-07-23 11:52:00,38144.8205728
2018-07-23 11:53:00,38147.0555728
2018-07-23 11:54:00,38144.0755728
2018-07-23 11:55:00,38146.3105728
2018-07-23 11:56:00,38142.5855728
2018-07-23 11:57:00,38138.4880728
2018-07-23 11:58:00,38139.6055728
2018-07-23 11:59:00,38139.6055728
2018-07-23 12:00:00,38147.8005728
2018-07-23 12:01:00,38147.0555728
2018-07-23 12:02:00,38143.3305728
2018-07-23 12:03:00,38141.8405728
2018-07-23 12:04:00,38144.0755728
2018-07-23 12:05:00,38142.5855728
2018-07-23 12:06:00,38142.5855728
2018-07-23 12:07:00,38146.3105728
2018-07-23 12:08:00,38144.8205728
2018-07-23 12:09:00,38144.0755728
2018-07-23 12:10:00,38144.8205728
2018-07-23 12:11:00,38144.0755728
2018-07-23 12:12:00,38141.8405728
2018-07-23 12:13:00,38141.8405728
2018-07-23 12:14:00,38139.6055728
2018-07-23 12:15:00,38141.0955728
2018-07-23 12:16:00,38134.3905728
2018-07-23 12:17:00,38135.1355728
2018-07-23 12:18:00,38133.6455728
2018-07-23 12:19:00,38132.5280728
2018-07-23 12:20:00,38129.9205728
2018-07-23 12:21:00,38129.1755728
2018-07-23 12:22:00,38125.4505728
2018-07-23 12:23:00,38123.9605728
2018-07-23 12:24:00,38119.4905728
2018-07-23 12:25:00,38118.3730728
2018-07-23 12:26:00,38123.9605728
2018-07-23 12:27:00,38123.9605728
2018-07-23 12:28:00,38125.4505728
2018-07-23 12:29:00,38129.1755728
2018-07-23 12:30:00,38133.6455728
2018-07-23 12:31:00,38130.6655728
2018-07-23 12:32:00,38131.4105728
2018-07-23 12:33:00,38135.8805728
2018-07-23 12:34:00,38136.2530728
2018-07-23 12:35:00,38138.4880728
2018-07-23 12:36:00,38134.3905728
2018-07-23 12:37:00,38135.8805728
2018-07-23 12:38:00,38135.1355728
2018-07-23 12:39:00,38135.1355728
