,SXF
2018-07-19 13:19:00,18345.3100315
2018-07-19 13:20:00,18342.0867835
2018-07-19 13:21:00,18342.0867835
2018-07-19 13:22:00,18340.4751595
2018-07-19 13:23:00,18342.0867835
2018-07-19 13:24:00,18340.4751595
2018-07-19 13:25:00,18338.8635355
2018-07-19 13:26:00,18338.8635355
2018-07-19 13:27:00,18345.3100315
2018-07-19 13:28:00,18348.5332795
2018-07-19 13:29:00,18353.3681515
2018-07-19 13:30:00,18351.7565275
2018-07-19 13:31:00,18356.5913995
2018-07-19 13:32:00,18345.3100315
2018-07-19 13:33:00,18348.5332795
2018-07-19 13:34:00,18345.3100315
2018-07-19 13:35:00,18342.0867835
2018-07-19 13:36:00,18340.4751595
2018-07-19 13:37:00,18338.8635355
2018-07-19 13:38:00,18342.0867835
2018-07-19 13:39:00,18342.0867835
2018-07-19 13:40:00,18345.3100315
2018-07-19 13:41:00,18345.3100315
2018-07-19 13:42:00,18351.7565275
2018-07-19 13:43:00,18348.5332795
2018-07-19 13:44:00,18346.9216555
2018-07-19 13:45:00,18342.0867835
2018-07-19 13:46:00,18351.7565275
2018-07-19 13:47:00,18351.7565275
2018-07-19 13:48:00,18348.5332795
2018-07-19 13:49:00,18348.5332795
2018-07-19 13:50:00,18345.3100315
2018-07-19 13:51:00,18345.3100315
2018-07-19 13:52:00,18351.7565275
2018-07-19 13:53:00,18351.7565275
2018-07-19 13:54:00,18348.5332795
2018-07-19 13:55:00,18351.7565275
2018-07-19 13:56:00,18354.9797755
2018-07-19 13:57:00,18351.7565275
2018-07-19 13:58:00,18351.7565275
2018-07-19 13:59:00,18354.9797755
2018-07-19 14:00:00,18354.9797755
2018-07-19 14:01:00,18356.5913995
2018-07-19 14:02:00,18358.2030235
2018-07-19 14:03:00,18358.2030235
2018-07-19 14:04:00,18358.2030235
2018-07-19 14:05:00,18354.9797755
2018-07-19 14:06:00,18356.5913995
2018-07-19 14:07:00,18351.7565275
2018-07-19 14:08:00,18354.9797755
2018-07-19 14:09:00,18351.7565275
2018-07-19 14:10:00,18348.5332795
2018-07-19 14:11:00,18354.9797755
2018-07-19 14:12:00,18354.9797755
2018-07-19 14:13:00,18351.7565275
2018-07-19 14:14:00,18354.9797755
2018-07-19 14:15:00,18351.7565275
2018-07-19 14:16:00,18358.2030235
2018-07-19 14:17:00,18358.2030235
2018-07-19 14:18:00,18354.9797755
2018-07-19 14:19:00,18353.3681515
2018-07-19 14:20:00,18348.5332795
2018-07-19 14:21:00,18348.5332795
2018-07-19 14:22:00,18348.5332795
2018-07-19 14:23:00,18342.0867835
2018-07-19 14:24:00,18345.3100315
2018-07-19 14:25:00,18342.0867835
2018-07-19 14:26:00,18345.3100315
2018-07-19 14:27:00,18345.3100315
2018-07-19 14:28:00,18348.5332795
2018-07-19 14:29:00,18348.5332795
2018-07-19 14:30:00,18345.3100315
2018-07-19 14:31:00,18348.5332795
2018-07-19 14:32:00,18351.7565275
2018-07-19 14:33:00,18354.9797755
2018-07-19 14:34:00,18353.3681515
2018-07-19 14:35:00,18354.9797755
2018-07-19 14:36:00,18354.9797755
2018-07-19 14:37:00,18354.9797755
2018-07-19 14:38:00,18354.9797755
2018-07-19 14:39:00,18351.7565275
2018-07-19 14:40:00,18348.5332795
2018-07-19 14:41:00,18354.9797755
2018-07-19 14:42:00,18354.9797755
2018-07-19 14:43:00,18354.9797755
2018-07-19 14:44:00,18356.5913995
2018-07-19 14:45:00,18348.5332795
2018-07-19 14:46:00,18348.5332795
2018-07-19 14:47:00,18346.9216555
2018-07-19 14:48:00,18338.8635355
2018-07-19 14:49:00,18338.8635355
2018-07-19 14:50:00,18329.1937915
2018-07-19 14:51:00,18335.6402875
2018-07-19 14:52:00,18332.4170395
2018-07-19 14:53:00,18332.4170395
2018-07-19 14:54:00,18338.8635355
2018-07-19 14:55:00,18338.8635355
2018-07-19 14:56:00,18335.6402875
2018-07-19 14:57:00,18332.4170395
2018-07-19 14:58:00,18342.0867835
2018-07-19 14:59:00,18342.0867835
2018-07-19 15:00:00,18332.4170395
2018-07-19 15:01:00,18330.8054155
2018-07-19 15:02:00,18338.8635355
2018-07-19 15:03:00,18342.0867835
2018-07-19 15:04:00,18340.4751595
2018-07-19 15:05:00,18343.6984075
2018-07-19 15:06:00,18338.8635355
2018-07-19 15:07:00,18337.2519115
2018-07-19 15:08:00,18343.6984075
2018-07-19 15:09:00,18343.6984075
2018-07-19 15:10:00,18343.6984075
2018-07-19 15:11:00,18325.9705435
2018-07-19 15:12:00,18324.3589195
2018-07-19 15:13:00,18330.8054155
2018-07-19 15:14:00,18322.7472955
2018-07-20 04:59:00,18335.6402875
2018-07-20 05:00:00,18329.1937915
2018-07-20 05:01:00,18363.0378955
2018-07-20 05:02:00,18366.2611435
2018-07-20 05:03:00,18363.0378955
2018-07-20 05:04:00,18343.6984075
2018-07-20 05:05:00,18346.9216555
2018-07-20 05:06:00,18351.7565275
2018-07-20 05:07:00,18358.2030235
2018-07-20 05:08:00,18359.8146475
2018-07-20 05:09:00,18359.8146475
2018-07-20 05:10:00,18359.8146475
2018-07-20 05:11:00,18348.5332795
2018-07-20 05:12:00,18332.4170395
2018-07-20 05:13:00,18334.0286635
2018-07-20 05:14:00,18345.3100315
2018-07-20 05:15:00,18322.7472955
2018-07-20 05:16:00,18317.9124235
2018-07-20 05:17:00,18313.0775515
2018-07-20 05:18:00,18314.6891755
2018-07-20 05:19:00,18317.9124235
2018-07-20 05:20:00,18305.0194315
2018-07-20 05:21:00,18298.5729355
2018-07-20 05:22:00,18295.3496875
2018-07-20 05:23:00,18305.0194315
2018-07-20 05:24:00,18300.1845595
2018-07-20 05:25:00,18288.9031915
2018-07-20 05:26:00,18279.2334475
2018-07-20 05:27:00,18277.6218235
2018-07-20 05:28:00,18276.0101995
2018-07-20 05:29:00,18272.7869515
2018-07-20 05:30:00,18264.7288315
2018-07-20 05:31:00,18263.1172075
2018-07-20 05:32:00,18272.7869515
2018-07-20 05:33:00,18272.7869515
2018-07-20 05:34:00,18274.3985755
2018-07-20 05:35:00,18272.7869515
2018-07-20 05:36:00,18272.7869515
2018-07-20 05:37:00,18277.6218235
2018-07-20 05:38:00,18288.9031915
2018-07-20 05:39:00,18295.3496875
2018-07-20 05:40:00,18293.7380635
2018-07-20 05:41:00,18293.7380635
2018-07-20 05:42:00,18300.1845595
2018-07-20 05:43:00,18314.6891755
2018-07-20 05:44:00,18316.3007995
2018-07-20 05:45:00,18314.6891755
2018-07-20 05:46:00,18311.4659275
2018-07-20 05:47:00,18309.8543035
2018-07-20 05:48:00,18309.8543035
2018-07-20 05:49:00,18309.8543035
2018-07-20 05:50:00,18314.6891755
2018-07-20 05:51:00,18319.5240475
2018-07-20 05:52:00,18313.0775515
2018-07-20 05:53:00,18317.9124235
2018-07-20 05:54:00,18321.1356715
2018-07-20 05:55:00,18321.1356715
2018-07-20 05:56:00,18319.5240475
2018-07-20 05:57:00,18319.5240475
2018-07-20 05:58:00,18319.5240475
2018-07-20 05:59:00,18309.8543035
2018-07-20 06:00:00,18308.2426795
2018-07-20 06:01:00,18306.6310555
2018-07-20 06:02:00,18306.6310555
2018-07-20 06:03:00,18306.6310555
2018-07-20 06:04:00,18306.6310555
2018-07-20 06:05:00,18305.0194315
2018-07-20 06:06:00,18303.4078075
2018-07-20 06:07:00,18300.1845595
2018-07-20 06:08:00,18300.1845595
2018-07-20 06:09:00,18305.0194315
2018-07-20 06:10:00,18306.6310555
2018-07-20 06:11:00,18306.6310555
2018-07-20 06:12:00,18306.6310555
2018-07-20 06:13:00,18306.6310555
2018-07-20 06:14:00,18306.6310555
2018-07-20 06:15:00,18303.4078075
2018-07-20 06:16:00,18298.5729355
2018-07-20 06:17:00,18295.3496875
2018-07-20 06:18:00,18296.9613115
2018-07-20 06:19:00,18296.9613115
2018-07-20 06:20:00,18296.9613115
2018-07-20 06:21:00,18301.7961835
2018-07-20 06:22:00,18303.4078075
2018-07-20 06:23:00,18311.4659275
2018-07-20 06:24:00,18311.4659275
2018-07-20 06:25:00,18311.4659275
2018-07-20 06:26:00,18311.4659275
2018-07-20 06:27:00,18306.6310555
2018-07-20 06:28:00,18305.0194315
2018-07-20 06:29:00,18303.4078075
2018-07-20 06:30:00,18303.4078075
2018-07-20 06:31:00,18303.4078075
2018-07-20 06:32:00,18311.4659275
2018-07-20 06:33:00,18311.4659275
2018-07-20 06:34:00,18311.4659275
2018-07-20 06:35:00,18316.3007995
2018-07-20 06:36:00,18316.3007995
2018-07-20 06:37:00,18316.3007995
2018-07-20 06:38:00,18319.5240475
2018-07-20 06:39:00,18319.5240475
2018-07-20 06:40:00,18319.5240475
2018-07-20 06:41:00,18319.5240475
2018-07-20 06:42:00,18319.5240475
2018-07-20 06:43:00,18314.6891755
2018-07-20 06:44:00,18314.6891755
2018-07-20 06:45:00,18313.0775515
2018-07-20 06:46:00,18313.0775515
2018-07-20 06:47:00,18313.0775515
2018-07-20 06:48:00,18306.6310555
2018-07-20 06:49:00,18306.6310555
2018-07-20 06:50:00,18306.6310555
2018-07-20 06:51:00,18303.4078075
2018-07-20 06:52:00,18303.4078075
2018-07-20 06:53:00,18301.7961835
2018-07-20 06:54:00,18300.1845595
2018-07-20 06:55:00,18300.1845595
2018-07-20 06:56:00,18300.1845595
2018-07-20 06:57:00,18311.4659275
2018-07-20 06:58:00,18313.0775515
2018-07-20 06:59:00,18313.0775515
2018-07-20 07:00:00,18309.8543035
2018-07-20 07:01:00,18309.8543035
2018-07-20 07:02:00,18309.8543035
2018-07-20 07:03:00,18309.8543035
2018-07-20 07:04:00,18309.8543035
2018-07-20 07:05:00,18309.8543035
2018-07-20 07:06:00,18309.8543035
2018-07-20 07:07:00,18317.9124235
2018-07-20 07:08:00,18317.9124235
2018-07-20 07:09:00,18317.9124235
2018-07-20 07:10:00,18319.5240475
2018-07-20 07:11:00,18319.5240475
2018-07-20 07:12:00,18319.5240475
2018-07-20 07:13:00,18319.5240475
2018-07-20 07:14:00,18319.5240475
2018-07-20 07:15:00,18313.0775515
2018-07-20 07:16:00,18313.0775515
2018-07-20 07:17:00,18313.0775515
2018-07-20 07:18:00,18313.0775515
2018-07-20 07:19:00,18313.0775515
2018-07-20 07:20:00,18313.0775515
2018-07-20 07:21:00,18321.1356715
2018-07-20 07:22:00,18321.1356715
2018-07-20 07:23:00,18319.5240475
2018-07-20 07:24:00,18321.1356715
2018-07-20 07:25:00,18317.9124235
2018-07-20 07:26:00,18317.9124235
2018-07-20 07:27:00,18313.0775515
2018-07-20 07:28:00,18305.0194315
2018-07-20 07:29:00,18306.6310555
2018-07-20 07:30:00,18269.5637035
2018-07-20 07:31:00,18261.5055835
2018-07-20 07:32:00,18258.2823355
2018-07-20 07:33:00,18258.2823355
2018-07-20 07:34:00,18266.3404555
2018-07-20 07:35:00,18259.8939595
2018-07-20 07:36:00,18248.6125915
2018-07-20 07:37:00,18255.0590875
2018-07-20 07:38:00,18255.0590875
2018-07-20 07:39:00,18240.5544715
2018-07-20 07:40:00,18248.6125915
2018-07-20 07:41:00,18237.3312235
2018-07-20 07:42:00,18242.1660955
2018-07-20 07:43:00,18221.2149835
2018-07-20 07:44:00,18214.7684875
2018-07-20 07:45:00,18206.7103675
2018-07-20 07:46:00,18203.4871195
2018-07-20 07:47:00,18200.2638715
2018-07-20 07:48:00,18209.9336155
2018-07-20 07:49:00,18203.4871195
2018-07-20 07:50:00,18205.0987435
2018-07-20 07:51:00,18203.4871195
2018-07-20 07:52:00,18205.0987435
2018-07-20 07:53:00,18209.9336155
2018-07-20 07:54:00,18206.7103675
2018-07-20 07:55:00,18200.2638715
2018-07-20 07:56:00,18203.4871195
2018-07-20 07:57:00,18198.6522475
2018-07-20 07:58:00,18195.4289995
2018-07-20 07:59:00,18197.0406235
2018-07-20 08:00:00,18192.2057515
2018-07-20 08:01:00,18195.4289995
2018-07-20 08:02:00,18184.1476315
2018-07-20 08:03:00,18195.4289995
2018-07-20 08:04:00,18193.8173755
2018-07-20 08:05:00,18184.1476315
2018-07-20 08:06:00,18185.7592555
2018-07-20 08:07:00,18182.5360075
2018-07-20 08:08:00,18184.1476315
2018-07-20 08:09:00,18188.9825035
2018-07-20 08:10:00,18182.5360075
2018-07-20 08:11:00,18185.7592555
2018-07-20 08:12:00,18188.9825035
2018-07-20 08:13:00,18187.3708795
2018-07-20 08:14:00,18211.5452395
2018-07-20 08:29:00,18235.7195995
2018-07-20 08:30:00,18179.3127595
2018-07-20 08:31:00,18158.3616475
2018-07-20 08:32:00,18174.4778875
2018-07-20 08:33:00,18177.7011355
2018-07-20 08:34:00,18169.6430155
2018-07-20 08:35:00,18180.9243835
2018-07-20 08:36:00,18163.1965195
2018-07-20 08:37:00,18148.6919035
2018-07-20 08:38:00,18158.3616475
2018-07-20 08:39:00,18177.7011355
2018-07-20 08:40:00,18185.7592555
2018-07-20 08:41:00,18180.9243835
2018-07-20 08:42:00,18184.1476315
2018-07-20 08:43:00,18180.9243835
2018-07-20 08:44:00,18171.2546395
2018-07-20 08:45:00,18177.7011355
2018-07-20 08:46:00,18187.3708795
2018-07-20 08:47:00,18180.9243835
2018-07-20 08:48:00,18180.9243835
2018-07-20 08:49:00,18177.7011355
2018-07-20 08:50:00,18168.0313915
2018-07-20 08:51:00,18174.4778875
2018-07-20 08:52:00,18164.8081435
2018-07-20 08:53:00,18171.2546395
2018-07-20 08:54:00,18171.2546395
2018-07-20 08:55:00,18168.0313915
2018-07-20 08:56:00,18174.4778875
2018-07-20 08:57:00,18179.3127595
2018-07-20 08:58:00,18190.5941275
2018-07-20 08:59:00,18193.8173755
2018-07-20 09:00:00,18187.3708795
2018-07-20 09:01:00,18184.1476315
2018-07-20 09:02:00,18190.5941275
2018-07-20 09:03:00,18190.5941275
2018-07-20 09:04:00,18197.0406235
2018-07-20 09:05:00,18190.5941275
2018-07-20 09:06:00,18193.8173755
2018-07-20 09:07:00,18187.3708795
2018-07-20 09:08:00,18187.3708795
2018-07-20 09:09:00,18187.3708795
2018-07-20 09:10:00,18184.1476315
2018-07-20 09:11:00,18187.3708795
2018-07-20 09:12:00,18184.1476315
2018-07-20 09:13:00,18177.7011355
2018-07-20 09:14:00,18180.9243835
2018-07-20 09:15:00,18168.0313915
2018-07-20 09:16:00,18171.2546395
2018-07-20 09:17:00,18171.2546395
2018-07-20 09:18:00,18177.7011355
2018-07-20 09:19:00,18176.0895115
2018-07-20 09:20:00,18180.9243835
2018-07-20 09:21:00,18184.1476315
2018-07-20 09:22:00,18200.2638715
2018-07-20 09:23:00,18205.0987435
2018-07-20 09:24:00,18206.7103675
2018-07-20 09:25:00,18203.4871195
2018-07-20 09:26:00,18203.4871195
2018-07-20 09:27:00,18206.7103675
2018-07-20 09:28:00,18213.1568635
2018-07-20 09:29:00,18213.1568635
2018-07-20 09:30:00,18213.1568635
2018-07-20 09:31:00,18213.1568635
2018-07-20 09:32:00,18222.8266075
2018-07-20 09:33:00,18222.8266075
2018-07-20 09:34:00,18224.4382315
2018-07-20 09:35:00,18226.0498555
2018-07-20 09:36:00,18230.8847275
2018-07-20 09:37:00,18238.9428475
2018-07-20 09:38:00,18232.4963515
2018-07-20 09:39:00,18229.2731035
2018-07-20 09:40:00,18222.8266075
2018-07-20 09:41:00,18235.7195995
2018-07-20 09:42:00,18229.2731035
2018-07-20 09:43:00,18222.8266075
2018-07-20 09:44:00,18219.6033595
2018-07-20 09:45:00,18226.0498555
2018-07-20 09:46:00,18226.0498555
2018-07-20 09:47:00,18232.4963515
2018-07-20 09:48:00,18238.9428475
2018-07-20 09:49:00,18238.9428475
2018-07-20 09:50:00,18232.4963515
2018-07-20 09:51:00,18222.8266075
2018-07-20 09:52:00,18219.6033595
2018-07-20 09:53:00,18216.3801115
2018-07-20 09:54:00,18219.6033595
2018-07-20 09:55:00,18209.9336155
2018-07-20 09:56:00,18203.4871195
2018-07-20 09:57:00,18200.2638715
2018-07-20 09:58:00,18203.4871195
2018-07-20 09:59:00,18206.7103675
2018-07-20 10:00:00,18209.9336155
2018-07-20 10:01:00,18206.7103675
2018-07-20 10:02:00,18209.9336155
2018-07-20 10:03:00,18213.1568635
2018-07-20 10:04:00,18203.4871195
2018-07-20 10:05:00,18197.0406235
2018-07-20 10:06:00,18193.8173755
2018-07-20 10:07:00,18197.0406235
2018-07-20 10:08:00,18198.6522475
2018-07-20 10:09:00,18200.2638715
2018-07-20 10:10:00,18193.8173755
2018-07-20 10:11:00,18197.0406235
2018-07-20 10:12:00,18193.8173755
2018-07-20 10:13:00,18200.2638715
2018-07-20 10:14:00,18197.0406235
2018-07-20 10:15:00,18190.5941275
2018-07-20 10:16:00,18190.5941275
2018-07-20 10:17:00,18197.0406235
2018-07-20 10:18:00,18197.0406235
2018-07-20 10:19:00,18190.5941275
2018-07-20 10:20:00,18197.0406235
2018-07-20 10:21:00,18197.0406235
2018-07-20 10:22:00,18216.3801115
2018-07-20 10:23:00,18216.3801115
2018-07-20 10:24:00,18213.1568635
2018-07-20 10:25:00,18213.1568635
2018-07-20 10:26:00,18203.4871195
2018-07-20 10:27:00,18209.9336155
2018-07-20 10:28:00,18209.9336155
2018-07-20 10:29:00,18209.9336155
2018-07-20 10:30:00,18222.8266075
2018-07-20 10:31:00,18226.0498555
2018-07-20 10:32:00,18219.6033595
2018-07-20 10:33:00,18219.6033595
2018-07-20 10:34:00,18213.1568635
2018-07-20 10:35:00,18206.7103675
2018-07-20 10:36:00,18206.7103675
2018-07-20 10:37:00,18206.7103675
2018-07-20 10:38:00,18203.4871195
2018-07-20 10:39:00,18200.2638715
2018-07-20 10:40:00,18198.6522475
2018-07-20 10:41:00,18197.0406235
2018-07-20 10:42:00,18200.2638715
2018-07-20 10:43:00,18200.2638715
2018-07-20 10:44:00,18197.0406235
2018-07-20 10:45:00,18197.0406235
2018-07-20 10:46:00,18200.2638715
2018-07-20 10:47:00,18198.6522475
2018-07-20 10:48:00,18200.2638715
2018-07-20 10:49:00,18203.4871195
2018-07-20 10:50:00,18198.6522475
2018-07-20 10:51:00,18197.0406235
2018-07-20 10:52:00,18197.0406235
2018-07-20 10:53:00,18203.4871195
2018-07-20 10:54:00,18200.2638715
2018-07-20 10:55:00,18197.0406235
2018-07-20 10:56:00,18197.0406235
2018-07-20 10:57:00,18203.4871195
2018-07-20 10:58:00,18205.0987435
2018-07-20 10:59:00,18197.0406235
2018-07-20 11:00:00,18198.6522475
2018-07-20 11:01:00,18198.6522475
2018-07-20 11:02:00,18197.0406235
2018-07-20 11:03:00,18200.2638715
2018-07-20 11:04:00,18198.6522475
2018-07-20 11:05:00,18193.8173755
2018-07-20 11:06:00,18193.8173755
2018-07-20 11:07:00,18184.1476315
2018-07-20 11:08:00,18184.1476315
2018-07-20 11:09:00,18180.9243835
2018-07-20 11:10:00,18184.1476315
2018-07-20 11:11:00,18177.7011355
2018-07-20 11:12:00,18174.4778875
2018-07-20 11:13:00,18177.7011355
2018-07-20 11:14:00,18176.0895115
2018-07-20 11:15:00,18187.3708795
2018-07-20 11:16:00,18187.3708795
2018-07-20 11:17:00,18184.1476315
2018-07-20 11:18:00,18177.7011355
2018-07-20 11:19:00,18177.7011355
2018-07-20 11:20:00,18180.9243835
2018-07-20 11:21:00,18184.1476315
2018-07-20 11:22:00,18187.3708795
2018-07-20 11:23:00,18187.3708795
2018-07-20 11:24:00,18187.3708795
2018-07-20 11:25:00,18187.3708795
2018-07-20 11:26:00,18185.7592555
2018-07-20 11:27:00,18184.1476315
2018-07-20 11:28:00,18187.3708795
2018-07-20 11:29:00,18182.5360075
2018-07-20 11:30:00,18182.5360075
2018-07-20 11:31:00,18185.7592555
2018-07-20 11:32:00,18184.1476315
2018-07-20 11:33:00,18187.3708795
2018-07-20 11:34:00,18187.3708795
2018-07-20 11:35:00,18190.5941275
2018-07-20 11:36:00,18190.5941275
2018-07-20 11:37:00,18192.2057515
2018-07-20 11:38:00,18190.5941275
2018-07-20 11:39:00,18193.8173755
2018-07-20 11:40:00,18193.8173755
2018-07-20 11:41:00,18197.0406235
2018-07-20 11:42:00,18193.8173755
2018-07-20 11:43:00,18190.5941275
2018-07-20 11:44:00,18193.8173755
2018-07-20 11:45:00,18187.3708795
2018-07-20 11:46:00,18190.5941275
2018-07-20 11:47:00,18190.5941275
2018-07-20 11:48:00,18193.8173755
2018-07-20 11:49:00,18193.8173755
2018-07-20 11:50:00,18190.5941275
2018-07-20 11:51:00,18190.5941275
2018-07-20 11:52:00,18193.8173755
2018-07-20 11:53:00,18190.5941275
