,E6
2018-01-15 00:10:00,-5176.605
2018-01-15 00:11:00,-5144.755
2018-01-15 00:12:00,-5164.355
2018-01-15 00:13:00,-5171.705
2018-01-15 00:14:00,-5164.355
2018-01-15 00:15:00,-5157.005
2018-01-15 00:16:00,-5152.105
2018-01-15 00:17:00,-5164.355
2018-01-15 00:18:00,-5161.905
2018-01-15 00:19:00,-5174.155
2018-01-15 00:20:00,-5191.305
2018-01-15 00:21:00,-5210.905
2018-01-15 00:22:00,-5218.255
2018-01-15 00:23:00,-5218.255
2018-01-15 00:24:00,-5210.905
2018-01-15 00:25:00,-5192.53
2018-01-15 00:26:00,-5196.205
2018-01-15 00:27:00,-5193.755
2018-01-15 00:28:00,-5183.955
2018-01-15 00:29:00,-5191.305
2018-01-15 00:30:00,-5198.655
2018-01-15 00:31:00,-5191.305
2018-01-15 00:32:00,-5196.205
2018-01-15 00:33:00,-5203.555
2018-01-15 00:34:00,-5193.755
2018-01-15 00:35:00,-5186.405
2018-01-15 00:36:00,-5179.055
2018-01-15 00:37:00,-5172.93
2018-01-15 00:38:00,-5181.505
2018-01-15 00:39:00,-5186.405
2018-01-15 00:40:00,-5188.855
2018-01-15 00:41:00,-5186.405
2018-01-15 00:42:00,-5181.505
2018-01-15 00:43:00,-5186.405
2018-01-15 00:44:00,-5191.305
2018-01-15 00:45:00,-5198.655
2018-01-15 00:46:00,-5220.705
2018-01-15 00:47:00,-5198.655
2018-01-15 00:48:00,-5198.655
2018-01-15 00:49:00,-5198.655
2018-01-15 00:50:00,-5203.555
2018-01-15 00:51:00,-5208.455
2018-01-15 00:52:00,-5210.905
2018-01-15 00:53:00,-5215.805
2018-01-15 00:54:00,-5215.805
2018-01-15 00:55:00,-5220.705
2018-01-15 00:56:00,-5218.255
2018-01-15 00:57:00,-5218.255
2018-01-15 00:58:00,-5221.93
2018-01-15 00:59:00,-5223.155
2018-01-15 01:00:00,-5237.855
2018-01-15 01:01:00,-5231.73
2018-01-15 01:02:00,-5235.405
2018-01-15 01:03:00,-5237.855
2018-01-15 01:04:00,-5250.105
2018-01-15 01:05:00,-5230.505
2018-01-15 01:06:00,-5219.48
2018-01-15 01:07:00,-5228.055
2018-01-15 01:08:00,-5235.405
2018-01-15 01:09:00,-5235.405
2018-01-15 01:10:00,-5229.28
2018-01-15 01:11:00,-5235.405
2018-01-15 01:12:00,-5223.155
2018-01-15 01:13:00,-5220.705
2018-01-15 01:14:00,-5218.255
2018-01-15 01:15:00,-5202.33
2018-01-15 01:16:00,-5203.555
2018-01-15 01:17:00,-5210.905
2018-01-15 01:18:00,-5213.355
2018-01-15 01:19:00,-5206.005
2018-01-15 01:20:00,-5196.205
2018-01-15 01:21:00,-5171.705
2018-01-15 01:22:00,-5181.505
2018-01-15 01:23:00,-5179.055
2018-01-15 01:24:00,-5183.955
2018-01-15 01:25:00,-5181.505
2018-01-15 01:26:00,-5191.305
2018-01-15 01:27:00,-5199.88
2018-01-15 01:28:00,-5202.33
2018-01-15 01:29:00,-5208.455
2018-01-15 01:30:00,-5209.68
2018-01-15 01:31:00,-5223.155
2018-01-15 01:32:00,-5220.705
2018-01-15 01:33:00,-5220.705
2018-01-15 01:34:00,-5213.355
2018-01-15 01:35:00,-5223.155
2018-01-15 01:36:00,-5232.955
2018-01-15 01:37:00,-5223.155
2018-01-15 01:38:00,-5237.855
2018-01-15 01:39:00,-5242.755
2018-01-15 01:40:00,-5245.205
2018-01-15 01:41:00,-5242.755
2018-01-15 01:42:00,-5247.655
2018-01-15 01:43:00,-5240.305
2018-01-15 01:44:00,-5245.205
2018-01-15 01:45:00,-5255.005
2018-01-15 01:46:00,-5245.205
2018-01-15 01:47:00,-5250.105
2018-01-15 01:48:00,-5255.005
2018-01-15 01:49:00,-5257.455
2018-01-15 01:50:00,-5257.455
2018-01-15 01:51:00,-5242.755
2018-01-15 01:52:00,-5228.055
2018-01-15 01:53:00,-5225.605
2018-01-15 01:54:00,-5235.405
2018-01-15 01:55:00,-5224.38
2018-01-15 01:56:00,-5218.255
2018-01-15 01:57:00,-5202.33
2018-01-15 01:58:00,-5204.78
2018-01-15 01:59:00,-5209.68
2018-01-15 02:00:00,-5208.455
2018-01-15 02:01:00,-5206.005
2018-01-15 02:02:00,-5213.355
2018-01-15 02:03:00,-5203.555
2018-01-15 02:04:00,-5196.205
2018-01-15 02:05:00,-5177.83
2018-01-15 02:06:00,-5161.905
2018-01-15 02:07:00,-5147.205
2018-01-15 02:08:00,-5174.155
2018-01-15 02:09:00,-5191.305
2018-01-15 02:10:00,-5188.855
2018-01-15 02:11:00,-5191.305
2018-01-15 02:12:00,-5193.755
2018-01-15 02:13:00,-5188.855
2018-01-15 02:14:00,-5185.18
2018-01-15 02:15:00,-5179.055
2018-01-15 02:16:00,-5174.155
2018-01-15 02:17:00,-5175.38
2018-01-15 02:18:00,-5176.605
2018-01-15 02:19:00,-5175.38
2018-01-15 02:20:00,-5166.805
2018-01-15 02:21:00,-5157.005
2018-01-15 02:22:00,-5171.705
2018-01-15 02:23:00,-5171.705
2018-01-15 02:24:00,-5176.605
2018-01-15 02:25:00,-5192.53
2018-01-15 02:26:00,-5201.105
2018-01-15 02:27:00,-5193.755
2018-01-15 02:28:00,-5193.755
2018-01-15 02:29:00,-5201.105
2018-01-15 02:30:00,-5210.905
2018-01-15 02:31:00,-5206.005
2018-01-15 02:32:00,-5199.88
2018-01-15 02:33:00,-5191.305
2018-01-15 02:34:00,-5198.655
2018-01-15 02:35:00,-5203.555
2018-01-15 02:36:00,-5196.205
2018-01-15 02:37:00,-5187.63
2018-01-15 02:38:00,-5192.53
2018-01-15 02:39:00,-5203.555
2018-01-15 02:40:00,-5198.655
2018-01-15 02:41:00,-5181.505
2018-01-15 02:42:00,-5192.53
2018-01-15 02:43:00,-5190.08
2018-01-15 02:44:00,-5191.305
2018-01-15 02:45:00,-5191.305
2018-01-15 02:46:00,-5166.805
2018-01-15 02:47:00,-5169.255
2018-01-15 02:48:00,-5171.705
2018-01-15 02:49:00,-5161.905
2018-01-15 02:50:00,-5130.055
2018-01-15 02:51:00,-5125.155
2018-01-15 02:52:00,-5127.605
2018-01-15 02:53:00,-5121.48
2018-01-15 02:54:00,-5117.805
2018-01-15 02:55:00,-5122.705
2018-01-15 02:56:00,-5127.605
2018-01-15 02:57:00,-5117.805
2018-01-15 02:58:00,-5108.005
2018-01-15 02:59:00,-5115.355
2018-01-15 03:00:00,-5120.255
2018-01-15 03:01:00,-5122.705
2018-01-15 03:02:00,-5100.655
2018-01-15 03:03:00,-5081.055
2018-01-15 03:04:00,-5088.405
2018-01-15 03:05:00,-5095.755
2018-01-15 03:06:00,-5098.205
2018-01-15 03:07:00,-5088.405
2018-01-15 03:08:00,-5100.655
2018-01-15 03:09:00,-5105.555
2018-01-15 03:10:00,-5095.755
2018-01-15 03:11:00,-5081.055
2018-01-15 03:12:00,-5078.605
2018-01-15 03:13:00,-5051.655
2018-01-15 03:14:00,-5046.755
2018-01-15 03:15:00,-5046.755
2018-01-15 03:16:00,-5054.105
2018-01-15 03:17:00,-5066.355
2018-01-15 03:18:00,-5068.805
2018-01-15 03:19:00,-5073.705
2018-01-15 03:20:00,-5054.105
2018-01-15 03:21:00,-5071.255
2018-01-15 03:22:00,-5061.455
2018-01-15 03:23:00,-5050.43
2018-01-15 03:24:00,-5051.655
2018-01-15 03:25:00,-5056.555
2018-01-15 03:26:00,-5049.205
2018-01-15 03:27:00,-5059.005
2018-01-15 03:28:00,-5056.555
2018-01-15 03:29:00,-5051.655
2018-01-15 03:30:00,-5051.655
2018-01-15 03:31:00,-5049.205
2018-01-15 03:32:00,-5046.755
2018-01-15 03:33:00,-5046.755
2018-01-15 03:34:00,-5054.105
2018-01-15 03:35:00,-5041.855
2018-01-15 03:36:00,-5041.855
2018-01-15 03:37:00,-5049.205
2018-01-15 03:38:00,-5041.855
2018-01-15 03:39:00,-5041.855
2018-01-15 03:40:00,-5034.505
2018-01-15 03:41:00,-5027.155
2018-01-15 03:42:00,-5039.405
2018-01-15 03:43:00,-5032.055
2018-01-15 03:44:00,-5032.055
2018-01-15 03:45:00,-5041.855
2018-01-15 03:46:00,-5029.605
2018-01-15 03:47:00,-5022.255
2018-01-15 03:48:00,-4985.505
2018-01-15 03:49:00,-4990.405
2018-01-15 03:50:00,-4992.855
2018-01-15 03:51:00,-4990.405
2018-01-15 03:52:00,-4937.73
2018-01-15 03:53:00,-4951.205
2018-01-15 03:54:00,-4968.355
2018-01-15 03:55:00,-4975.705
2018-01-15 03:56:00,-4970.805
2018-01-15 03:57:00,-4956.105
2018-01-15 03:58:00,-4973.255
2018-01-15 03:59:00,-4970.805
2018-01-15 04:00:00,-4978.155
2018-01-15 04:01:00,-4965.905
2018-01-15 04:02:00,-4958.555
2018-01-15 04:03:00,-4961.005
2018-01-15 04:04:00,-4958.555
2018-01-15 04:05:00,-4970.805
2018-01-15 04:06:00,-4973.255
2018-01-15 04:07:00,-4973.255
2018-01-15 04:08:00,-4983.055
2018-01-15 04:09:00,-4961.005
2018-01-15 04:10:00,-4943.855
2018-01-15 04:11:00,-4946.305
2018-01-15 04:12:00,-4937.73
2018-01-15 04:13:00,-4941.405
2018-01-15 04:14:00,-4948.755
2018-01-15 04:15:00,-4956.105
2018-01-15 04:16:00,-4924.255
2018-01-15 04:17:00,-4892.405
2018-01-15 04:18:00,-4909.555
2018-01-15 04:19:00,-4892.405
2018-01-15 04:20:00,-4875.255
2018-01-15 04:21:00,-4897.305
2018-01-15 04:22:00,-4907.105
2018-01-15 04:23:00,-4897.305
2018-01-15 04:24:00,-4904.655
2018-01-15 04:25:00,-4899.755
2018-01-15 04:26:00,-4875.255
2018-01-15 04:27:00,-4863.005
2018-01-15 04:28:00,-4865.455
2018-01-15 04:29:00,-4843.405
2018-01-15 04:30:00,-4840.955
2018-01-15 04:31:00,-4838.505
2018-01-15 04:32:00,-4799.305
2018-01-15 04:33:00,-4809.105
2018-01-15 04:34:00,-4816.455
2018-01-15 04:35:00,-4804.205
2018-01-15 04:36:00,-4811.555
2018-01-15 04:37:00,-4836.055
2018-01-15 04:38:00,-4838.505
2018-01-15 04:39:00,-4840.955
2018-01-15 04:40:00,-4838.505
2018-01-15 04:41:00,-4850.755
2018-01-15 04:42:00,-4860.555
2018-01-15 04:43:00,-4863.005
2018-01-15 04:44:00,-4882.605
2018-01-15 04:45:00,-4880.155
2018-01-15 04:46:00,-4882.605
2018-01-15 04:47:00,-4889.955
2018-01-15 04:48:00,-4896.08
2018-01-15 04:49:00,-4889.955
2018-01-15 04:50:00,-4907.105
2018-01-15 04:51:00,-4912.005
2018-01-15 04:52:00,-4914.455
2018-01-15 04:53:00,-4924.255
2018-01-15 04:54:00,-4894.855
2018-01-15 04:55:00,-4892.405
2018-01-15 04:56:00,-4882.605
2018-01-15 04:57:00,-4904.655
2018-01-15 04:58:00,-4903.43
2018-01-15 04:59:00,-4899.755
2018-01-15 05:00:00,-4897.305
2018-01-15 05:01:00,-4882.605
2018-01-15 05:02:00,-4872.805
2018-01-15 05:03:00,-4865.455
2018-01-15 05:04:00,-4870.355
2018-01-15 05:05:00,-4872.805
2018-01-15 05:06:00,-4885.055
2018-01-15 05:07:00,-4892.405
2018-01-15 05:08:00,-4909.555
2018-01-15 05:09:00,-4934.055
2018-01-15 05:10:00,-4934.055
2018-01-15 05:11:00,-4946.305
2018-01-15 05:12:00,-4943.855
2018-01-15 05:13:00,-4934.055
2018-01-15 05:14:00,-4938.955
2018-01-15 05:15:00,-4941.405
2018-01-15 05:16:00,-4946.305
2018-01-15 05:17:00,-4948.755
2018-01-15 05:18:00,-4941.405
2018-01-15 05:19:00,-4936.505
2018-01-15 05:20:00,-4938.955
2018-01-15 05:21:00,-4938.955
2018-01-15 05:22:00,-4941.405
2018-01-15 05:23:00,-4934.055
2018-01-15 05:24:00,-4931.605
2018-01-15 05:25:00,-4931.605
2018-01-15 05:26:00,-4941.405
2018-01-15 05:27:00,-4946.305
2018-01-15 05:28:00,-4953.655
2018-01-15 05:29:00,-4951.205
2018-01-15 05:30:00,-4953.655
2018-01-15 05:31:00,-4954.88
2018-01-15 05:32:00,-4948.755
2018-01-15 05:33:00,-4943.855
2018-01-15 05:34:00,-4941.405
2018-01-15 05:35:00,-4938.955
2018-01-15 05:36:00,-4936.505
2018-01-15 05:37:00,-4943.855
2018-01-15 05:38:00,-4934.055
2018-01-15 05:39:00,-4929.155
2018-01-15 05:40:00,-4936.505
2018-01-15 05:41:00,-4943.855
2018-01-15 05:42:00,-4961.005
2018-01-15 05:43:00,-4963.455
2018-01-15 05:44:00,-4958.555
2018-01-15 05:45:00,-4958.555
2018-01-15 05:46:00,-4973.255
2018-01-15 05:47:00,-4992.855
2018-01-15 05:48:00,-5000.205
2018-01-15 05:49:00,-5005.105
2018-01-15 05:50:00,-4995.305
2018-01-15 05:51:00,-4995.305
2018-01-15 05:52:00,-4985.505
2018-01-15 05:53:00,-4983.055
2018-01-15 05:54:00,-4978.155
2018-01-15 05:55:00,-4987.955
2018-01-15 05:56:00,-4985.505
2018-01-15 05:57:00,-4990.405
2018-01-15 05:58:00,-4992.855
2018-01-15 05:59:00,-4990.405
2018-01-15 06:00:00,-4990.405
2018-01-15 06:01:00,-4992.855
2018-01-15 06:02:00,-4990.405
2018-01-15 06:03:00,-4985.505
2018-01-15 06:04:00,-4979.38
2018-01-15 06:05:00,-4980.605
2018-01-15 06:06:00,-4990.405
2018-01-15 06:07:00,-4983.055
2018-01-15 06:08:00,-4986.73
2018-01-15 06:09:00,-4987.955
2018-01-15 06:10:00,-4980.605
2018-01-15 06:11:00,-4970.805
2018-01-15 06:12:00,-4961.005
2018-01-15 06:13:00,-4961.005
2018-01-15 06:14:00,-4958.555
2018-01-15 06:15:00,-4961.005
2018-01-15 06:16:00,-4962.23
2018-01-15 06:17:00,-4961.005
2018-01-15 06:18:00,-4961.005
2018-01-15 06:19:00,-4965.905
2018-01-15 06:20:00,-4983.055
2018-01-15 06:21:00,-4983.055
2018-01-15 06:22:00,-4985.505
2018-01-15 06:23:00,-4985.505
2018-01-15 06:24:00,-4992.855
2018-01-15 06:25:00,-4992.855
2018-01-15 06:26:00,-4997.755
2018-01-15 06:27:00,-4995.305
2018-01-15 06:28:00,-5002.655
2018-01-15 06:29:00,-5002.655
2018-01-15 06:30:00,-5002.655
2018-01-15 06:31:00,-5000.205
2018-01-15 06:32:00,-4997.755
2018-01-15 06:33:00,-5005.105
2018-01-15 06:34:00,-5000.205
2018-01-15 06:35:00,-4995.305
2018-01-15 06:36:00,-4987.955
2018-01-15 06:37:00,-4975.705
2018-01-15 06:38:00,-4983.055
2018-01-15 06:39:00,-4978.155
2018-01-15 06:40:00,-4970.805
2018-01-15 06:41:00,-4980.605
2018-01-15 06:42:00,-4973.255
2018-01-15 06:43:00,-4968.355
2018-01-15 06:44:00,-4973.255
2018-01-15 06:45:00,-4970.805
2018-01-15 06:46:00,-4985.505
2018-01-15 06:47:00,-4985.505
2018-01-15 06:48:00,-4987.955
2018-01-15 06:49:00,-4976.93
2018-01-15 06:50:00,-4983.055
2018-01-15 06:51:00,-4983.055
2018-01-15 06:52:00,-4983.055
2018-01-15 06:53:00,-4983.055
2018-01-15 06:54:00,-4951.205
2018-01-15 06:55:00,-4926.705
2018-01-15 06:56:00,-4924.255
2018-01-15 06:57:00,-4909.555
2018-01-15 06:58:00,-4931.605
2018-01-15 06:59:00,-4920.58
2018-01-15 07:00:00,-4938.955
2018-01-15 07:01:00,-4926.705
2018-01-15 07:02:00,-4924.255
2018-01-15 07:03:00,-4924.255
2018-01-15 07:04:00,-4921.805
2018-01-15 07:05:00,-4897.305
2018-01-15 07:06:00,-4912.005
2018-01-15 07:07:00,-4919.355
2018-01-15 07:08:00,-4899.755
2018-01-15 07:09:00,-4909.555
2018-01-15 07:10:00,-4882.605
2018-01-15 07:11:00,-4887.505
2018-01-15 07:12:00,-4892.405
2018-01-15 07:13:00,-4896.08
2018-01-15 07:14:00,-4885.055
2018-01-15 07:15:00,-4894.855
2018-01-15 07:16:00,-4875.255
2018-01-15 07:17:00,-4877.705
2018-01-15 07:18:00,-4870.355
2018-01-15 07:19:00,-4875.255
2018-01-15 07:20:00,-4871.58
2018-01-15 07:21:00,-4877.705
2018-01-15 07:22:00,-4881.38
2018-01-15 07:23:00,-4889.955
2018-01-15 07:24:00,-4889.955
2018-01-15 07:25:00,-4887.505
2018-01-15 07:26:00,-4886.28
2018-01-15 07:27:00,-4887.505
2018-01-15 07:28:00,-4892.405
2018-01-15 07:29:00,-4896.08
2018-01-15 07:30:00,-4897.305
2018-01-15 07:31:00,-4899.755
2018-01-15 07:32:00,-4904.655
2018-01-15 07:33:00,-4914.455
2018-01-15 07:34:00,-4926.705
2018-01-15 07:35:00,-4934.055
2018-01-15 07:36:00,-4934.055
2018-01-15 07:37:00,-4929.155
2018-01-15 07:38:00,-4919.355
2018-01-15 07:39:00,-4912.005
2018-01-15 07:40:00,-4902.205
2018-01-15 07:41:00,-4897.305
2018-01-15 07:42:00,-4897.305
2018-01-15 07:43:00,-4898.53
2018-01-15 07:44:00,-4875.255
2018-01-15 07:45:00,-4881.38
2018-01-15 07:46:00,-4885.055
2018-01-15 07:47:00,-4870.355
2018-01-15 07:48:00,-4872.805
2018-01-15 07:49:00,-4880.155
2018-01-15 07:50:00,-4880.155
2018-01-15 07:51:00,-4880.155
2018-01-15 07:52:00,-4877.705
2018-01-15 07:53:00,-4880.155
2018-01-15 07:54:00,-4878.93
2018-01-15 07:55:00,-4880.155
2018-01-15 07:56:00,-4880.155
2018-01-15 07:57:00,-4875.255
2018-01-15 07:58:00,-4872.805
2018-01-15 07:59:00,-4855.655
2018-01-15 08:00:00,-4878.93
2018-01-15 08:01:00,-4863.005
2018-01-15 08:02:00,-4865.455
2018-01-15 08:03:00,-4853.205
2018-01-15 08:04:00,-4833.605
2018-01-15 08:05:00,-4833.605
2018-01-15 08:06:00,-4845.855
2018-01-15 08:07:00,-4845.855
2018-01-15 08:08:00,-4866.68
2018-01-15 08:09:00,-4860.555
2018-01-15 08:10:00,-4848.305
2018-01-15 08:11:00,-4845.855
2018-01-15 08:12:00,-4826.255
2018-01-15 08:13:00,-4833.605
2018-01-15 08:14:00,-4818.905
2018-01-15 08:15:00,-4836.055
2018-01-15 08:16:00,-4848.305
2018-01-15 08:17:00,-4845.855
2018-01-15 08:18:00,-4853.205
2018-01-15 08:19:00,-4851.98
2018-01-15 08:20:00,-4855.655
2018-01-15 08:21:00,-4863.005
2018-01-15 08:22:00,-4867.905
2018-01-15 08:23:00,-4872.805
2018-01-15 08:24:00,-4877.705
2018-01-15 08:25:00,-4882.605
2018-01-15 08:26:00,-4875.255
2018-01-15 08:27:00,-4875.255
2018-01-15 08:28:00,-4882.605
2018-01-15 08:29:00,-4875.255
2018-01-15 08:30:00,-4872.805
2018-01-15 08:31:00,-4883.83
2018-01-15 08:32:00,-4886.28
2018-01-15 08:33:00,-4912.005
2018-01-15 08:34:00,-4919.355
2018-01-15 08:35:00,-4919.355
2018-01-15 08:36:00,-4921.805
2018-01-15 08:37:00,-4920.58
2018-01-15 08:38:00,-4909.555
2018-01-15 08:39:00,-4916.905
2018-01-15 08:40:00,-4929.155
2018-01-15 08:41:00,-4925.48
2018-01-15 08:42:00,-4934.055
2018-01-15 08:43:00,-4938.955
2018-01-15 08:44:00,-4926.705
2018-01-15 08:45:00,-4934.055
2018-01-15 08:46:00,-4936.505
2018-01-15 08:47:00,-4924.255
2018-01-15 08:48:00,-4921.805
2018-01-15 08:49:00,-4916.905
2018-01-15 08:50:00,-4929.155
2018-01-15 08:51:00,-4951.205
2018-01-15 08:52:00,-4957.33
2018-01-15 08:53:00,-4951.205
2018-01-15 08:54:00,-4961.005
2018-01-15 08:55:00,-4961.005
2018-01-15 08:56:00,-4956.105
2018-01-15 08:57:00,-4968.355
2018-01-15 08:58:00,-4958.555
2018-01-15 08:59:00,-4961.005
2018-01-15 09:00:00,-4968.355
2018-01-15 09:01:00,-4961.005
2018-01-15 09:02:00,-4978.155
2018-01-15 09:03:00,-4970.805
2018-01-15 09:04:00,-4953.655
2018-01-15 09:05:00,-4956.105
2018-01-15 09:06:00,-4946.305
2018-01-15 09:07:00,-4965.905
2018-01-15 09:08:00,-4970.805
2018-01-15 09:09:00,-4951.205
2018-01-15 09:10:00,-4956.105
2018-01-15 09:11:00,-4953.655
2018-01-15 09:12:00,-4974.48
2018-01-15 09:13:00,-4980.605
2018-01-15 09:14:00,-4992.855
2018-01-15 09:15:00,-4983.055
2018-01-15 09:16:00,-4987.955
2018-01-15 09:17:00,-4990.405
2018-01-15 09:18:00,-4983.055
2018-01-15 09:19:00,-4978.155
2018-01-15 09:20:00,-4968.355
2018-01-15 09:21:00,-4963.455
2018-01-15 09:22:00,-4965.905
2018-01-15 09:23:00,-4970.805
2018-01-15 09:24:00,-4978.155
2018-01-15 09:25:00,-4967.13
2018-01-15 09:26:00,-4963.455
2018-01-15 09:27:00,-4958.555
2018-01-15 09:28:00,-4956.105
2018-01-15 09:29:00,-4963.455
2018-01-15 09:30:00,-4961.005
2018-01-15 09:31:00,-4965.905
2018-01-15 09:32:00,-4949.98
2018-01-15 09:33:00,-4953.655
2018-01-15 09:34:00,-4943.855
2018-01-15 09:35:00,-4946.305
2018-01-15 09:36:00,-4949.98
2018-01-15 09:37:00,-4951.205
2018-01-15 09:38:00,-4956.105
2018-01-15 09:39:00,-4958.555
2018-01-15 09:40:00,-4956.105
2018-01-15 09:41:00,-4956.105
2018-01-15 09:42:00,-4953.655
2018-01-15 09:43:00,-4931.605
2018-01-15 09:44:00,-4929.155
2018-01-15 09:45:00,-4923.03
2018-01-15 09:46:00,-4926.705
2018-01-15 09:47:00,-4932.83
2018-01-15 09:48:00,-4929.155
2018-01-15 09:49:00,-4935.28
2018-01-15 09:50:00,-4923.03
2018-01-15 09:51:00,-4920.58
2018-01-15 09:52:00,-4926.705
2018-01-15 09:53:00,-4943.855
2018-01-15 09:54:00,-4946.305
2018-01-15 09:55:00,-4953.655
2018-01-15 09:56:00,-4951.205
2018-01-15 09:57:00,-4952.43
2018-01-15 09:58:00,-4961.005
2018-01-15 09:59:00,-4968.355
2018-01-15 10:00:00,-4850.755
2018-01-15 10:01:00,-4920.58
2018-01-15 10:02:00,-4882.605
2018-01-15 10:03:00,-4909.555
2018-01-15 10:04:00,-4935.28
2018-01-15 10:05:00,-4935.28
2018-01-15 10:06:00,-4929.155
2018-01-15 10:07:00,-4935.28
2018-01-15 10:08:00,-4931.605
2018-01-15 10:09:00,-4926.705
2018-01-15 10:10:00,-4921.805
2018-01-15 10:11:00,-4891.18
2018-01-15 10:12:00,-4918.13
2018-01-15 10:13:00,-4926.705
2018-01-15 10:14:00,-4904.655
2018-01-15 10:15:00,-4904.655
2018-01-15 10:16:00,-4923.03
2018-01-15 10:17:00,-4918.13
2018-01-15 10:18:00,-4913.23
2018-01-15 10:19:00,-4910.78
2018-01-15 10:20:00,-4898.53
2018-01-15 10:21:00,-4905.88
2018-01-15 10:22:00,-4912.005
2018-01-15 10:23:00,-4905.88
2018-01-15 10:24:00,-4914.455
2018-01-15 10:25:00,-4929.155
2018-01-15 10:26:00,-4936.505
2018-01-15 10:27:00,-4945.08
2018-01-15 10:28:00,-4946.305
2018-01-15 10:29:00,-4952.43
2018-01-15 10:30:00,-4953.655
2018-01-15 10:31:00,-4946.305
2018-01-15 10:32:00,-4936.505
2018-01-15 10:33:00,-4946.305
2018-01-15 10:34:00,-4948.755
2018-01-15 10:35:00,-4948.755
2018-01-15 10:36:00,-4953.655
2018-01-15 10:37:00,-4951.205
2018-01-15 10:38:00,-4948.755
2018-01-15 10:39:00,-4953.655
2018-01-15 10:40:00,-4953.655
2018-01-15 10:41:00,-4956.105
2018-01-15 10:42:00,-4958.555
2018-01-15 10:43:00,-4956.105
2018-01-15 10:44:00,-4958.555
2018-01-15 10:45:00,-4959.78
2018-01-15 10:46:00,-4956.105
2018-01-15 10:47:00,-4946.305
2018-01-15 10:48:00,-4946.305
2018-01-15 10:49:00,-4956.105
2018-01-15 10:50:00,-4956.105
2018-01-15 10:51:00,-4952.43
2018-01-15 10:52:00,-4946.305
2018-01-15 10:53:00,-4947.53
2018-01-15 10:54:00,-4946.305
2018-01-15 10:55:00,-4943.855
2018-01-15 10:56:00,-4947.53
2018-01-15 10:57:00,-4948.755
2018-01-15 10:58:00,-4948.755
2018-01-15 10:59:00,-4941.405
2018-01-15 11:00:00,-4936.505
2018-01-15 11:01:00,-4921.805
2018-01-15 11:02:00,-4923.03
2018-01-15 11:03:00,-4921.805
2018-01-15 11:04:00,-4926.705
2018-01-15 11:05:00,-4929.155
2018-01-15 11:06:00,-4930.38
2018-01-15 11:07:00,-4929.155
2018-01-15 11:08:00,-4929.155
2018-01-15 11:09:00,-4929.155
2018-01-15 11:10:00,-4926.705
2018-01-15 11:11:00,-4926.705
2018-01-15 11:12:00,-4907.105
2018-01-15 11:13:00,-4916.905
2018-01-15 11:14:00,-4918.13
2018-01-15 11:15:00,-4916.905
2018-01-15 11:16:00,-4902.205
2018-01-15 11:17:00,-4897.305
2018-01-15 11:18:00,-4902.205
2018-01-15 11:19:00,-4907.105
2018-01-15 11:20:00,-4907.105
2018-01-15 11:21:00,-4907.105
2018-01-15 11:22:00,-4907.105
2018-01-15 11:23:00,-4910.78
2018-01-15 11:24:00,-4909.555
2018-01-15 11:25:00,-4914.455
2018-01-15 11:26:00,-4907.105
2018-01-15 11:27:00,-4908.33
2018-01-15 11:28:00,-4909.555
2018-01-15 11:29:00,-4907.105
2018-01-15 11:30:00,-4909.555
2018-01-15 11:31:00,-4907.105
2018-01-15 11:32:00,-4904.655
2018-01-15 11:33:00,-4902.205
2018-01-15 11:34:00,-4902.205
2018-01-15 11:35:00,-4907.105
2018-01-15 11:36:00,-4902.205
2018-01-15 11:37:00,-4907.105
2018-01-15 11:38:00,-4904.655
2018-01-15 11:39:00,-4897.305
2018-01-15 11:40:00,-4896.08
2018-01-15 11:41:00,-4893.63
2018-01-15 11:42:00,-4883.83
2018-01-15 11:43:00,-4872.805
2018-01-15 11:44:00,-4872.805
2018-01-15 11:45:00,-4870.355
2018-01-15 11:46:00,-4869.13
2018-01-15 11:47:00,-4872.805
2018-01-15 11:48:00,-4870.355
2018-01-15 11:49:00,-4865.455
2018-01-15 11:50:00,-4848.305
2018-01-15 11:51:00,-4836.055
2018-01-15 11:52:00,-4853.205
2018-01-15 11:53:00,-4861.78
2018-01-15 11:54:00,-4859.33
2018-01-15 11:55:00,-4872.805
2018-01-15 11:56:00,-4872.805
2018-01-15 11:57:00,-4882.605
2018-01-15 11:58:00,-4899.755
2018-01-15 11:59:00,-4908.33
2018-01-16 00:00:00,-4965.905
2018-01-16 00:01:00,-4968.355
2018-01-16 00:02:00,-4968.355
2018-01-16 00:03:00,-4973.255
2018-01-16 00:04:00,-4975.705
2018-01-16 00:05:00,-4970.805
2018-01-16 00:06:00,-4978.155
2018-01-16 00:07:00,-4980.605
2018-01-16 00:08:00,-4973.255
2018-01-16 00:09:00,-4978.155
2018-01-16 00:10:00,-4968.355
2018-01-16 00:11:00,-4963.455
2018-01-16 00:12:00,-4961.005
2018-01-16 00:13:00,-4956.105
2018-01-16 00:14:00,-4961.005
2018-01-16 00:15:00,-4961.005
2018-01-16 00:16:00,-4948.755
2018-01-16 00:17:00,-4948.755
2018-01-16 00:18:00,-4951.205
2018-01-16 00:19:00,-4956.105
2018-01-16 00:20:00,-4956.105
2018-01-16 00:21:00,-4956.105
2018-01-16 00:22:00,-4953.655
2018-01-16 00:23:00,-4946.305
2018-01-16 00:24:00,-4946.305
2018-01-16 00:25:00,-4948.755
